Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,114.57,0.0,-1.29,0.44,-3.37,79.78,0.5235176244135964
1990-01-08,114.6,0.73,-2.74,-0.31,-4.84,77.69,0.2341640999241363
1990-01-15,114.63,4.3,2.69,4.81,0.03,84.99,0.0805467460914961
1990-01-22,114.71,5.4,6.43,8.84,4.09,76.23,0.0648899377832528
1990-01-29,114.79,16.12,5.91,9.47,3.33,69.38,0.1874203851336506
1990-02-05,114.83,3.04,6.2,10.49,2.99,69.95,0.4463638507873249
1990-02-12,114.83,3.0,6.11,10.56,2.6,66.18,0.8379708408052533
1990-02-19,114.82,19.83,4.17,7.44,1.39,78.82,1.3565708972291883
1990-02-26,114.81,0.53,10.73,16.77,5.19,62.37,1.9946547061498965
1990-03-05,114.82,24.8,3.74,6.66,1.31,76.08,2.742982832356735
1990-03-12,114.83,14.06,8.67,12.13,5.34,71.43,3.5907195060937305
1990-03-19,114.81,0.21,9.24,16.13,3.37,59.96,4.52558952469442
1990-03-26,114.78,5.71,9.0,13.99,5.59,69.76,5.534055997163426
1990-04-02,114.74,0.85,8.61,13.69,3.71,72.51,6.601516357968978
1990-04-09,114.68,3.78,5.33,11.16,0.67,63.23,7.712513811772106
1990-04-16,114.63,7.75,7.31,13.09,2.11,67.03,8.850961147378564
1990-04-23,114.63,13.42,9.86,15.7,4.3,73.41,10.00037368009487
1990-04-30,114.63,20.9,8.89,13.19,5.87,78.62,11.144107949488536
1990-05-07,114.59,0.0,15.69,24.29,6.67,57.82,12.265602716216751
1990-05-14,114.54,6.5,15.74,22.47,10.19,66.97,13.348618768296074
1990-05-21,114.53,1.64,13.36,19.94,6.66,63.21,14.377474064424856
1990-05-28,114.53,2.46,13.47,19.73,7.27,55.79,15.337270809490905
1990-06-04,114.5,15.06,14.29,21.07,8.06,62.43,16.214111174216164
1990-06-11,114.44,33.22,14.01,18.2,10.37,76.8,16.99529853532525
1990-06-18,114.41,0.57,15.76,21.13,10.46,71.19,17.66952132228547
1990-06-25,114.42,21.06,17.5,22.99,12.61,70.63,18.227016808523004
