Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,36.9,0.0,-1.54,-0.1,-3.09,86.43,0.7957590015613558
1990-01-08,36.94,1.86,-1.46,-0.03,-3.53,86.1,0.5190323391780609
1990-01-15,36.95,1.28,3.76,5.39,1.83,90.4,0.3774290550900705
1990-01-22,36.96,2.85,7.13,9.03,4.74,81.85,0.3729994852566634
1990-01-29,36.98,15.04,5.66,8.64,2.89,75.8,0.5058077673592045
1990-02-05,37.0,1.17,6.17,10.24,3.0,74.6,0.7739309121235198
1990-02-12,37.01,8.5,5.74,10.33,2.11,74.43,1.1734866471237186
1990-02-19,37.02,15.3,4.04,7.11,1.04,86.09,1.698689629904715
1990-02-26,37.07,8.44,9.89,15.63,5.01,70.81,2.3419352164891025
1990-03-05,37.08,25.77,4.11,6.71,1.7,77.62,3.093909572347277
1990-03-12,37.09,10.66,8.4,11.63,5.89,77.67,3.943724531486404
1990-03-19,37.09,0.01,8.84,15.76,2.6,65.59,4.879075250973737
1990-03-26,37.08,3.39,9.04,12.97,5.5,71.81,5.8864183781456205
1990-04-02,37.06,0.2,9.3,14.09,4.06,70.08,6.951168150741763
1990-04-09,37.03,2.13,5.53,11.21,0.77,60.41,8.05790759054398
1990-04-16,37.05,8.84,8.37,13.71,3.0,67.87,9.190611732555135
1990-04-23,37.06,10.28,11.11,16.37,6.16,69.46,10.332879657484495
1990-04-30,37.01,2.75,10.26,14.04,7.11,72.54,11.46817196784062
1990-05-07,36.97,0.0,18.43,25.26,9.59,49.66,12.580050269110128
1990-05-14,36.94,7.96,15.8,21.66,11.54,70.09,13.65241518847016
1990-05-21,36.92,3.75,13.53,19.2,8.24,62.13,14.669739484657883
1990-05-28,36.88,0.0,13.6,18.83,8.3,54.64,15.617292873695956
1990-06-04,36.85,12.38,14.73,20.7,9.3,64.46,16.481355315124826
1990-06-11,36.93,77.59,13.91,17.33,10.96,81.99,17.249415670476456
1990-06-18,37.04,2.82,15.6,19.61,11.53,67.93,17.910352857527194
1990-06-25,37.01,28.07,17.64,22.69,13.01,71.97,18.45459687731713
1990-07-02,36.97,11.35,19.9,24.43,15.77,68.91,18.8742673823557
1990-07-09,36.94,13.31,16.2,20.81,12.29,69.07,19.163287779624085
1990-07-16,36.9,1.83,17.09,22.24,11.26,58.92,19.317473216226347
1990-07-23,36.86,0.0,17.33,22.53,12.87,63.55,19.334591173707125
1990-07-30,36.82,0.03,19.36,25.26,13.6,65.74,19.214393793663987
1990-08-06,36.79,0.27,22.29,28.94,15.3,48.88,18.95862146659779
1990-08-13,36.77,10.09,18.39,24.23,13.31,70.27,18.57097763203644
1990-08-20,36.77,29.73,17.59,22.84,14.17,73.06,18.057075154812328
1990-08-27,36.78,6.57,17.4,22.96,11.97,66.59,17.424355053934352
1990-09-03,36.78,31.66,18.71,24.74,13.84,68.62,16.68197876081532
1990-09-10,36.79,26.1,13.11,16.7,10.83,84.38,15.8406954668946
1990-09-17,36.79,1.62,12.76,16.67,9.59,76.6,14.912686481388322
1990-09-24,36.79,8.99,11.29,14.99,8.87,75.6,13.911388852778682
1990-10-01,36.77,5.16,12.0,15.97,8.24,79.54,12.851300807904918
1990-10-08,36.76,1.22,11.84,16.16,8.56,78.93,11.747771825788242
1990-10-15,36.75,0.0,12.97,18.71,7.86,75.82,10.61678038580309
1990-10-22,36.76,0.95,11.11,15.99,7.77,78.77,9.47470260827742
1990-10-29,36.76,5.75,6.06,11.29,1.87,72.21,8.338075137475156
1990-11-05,36.76,1.88,5.97,8.99,3.23,83.75,7.223355700282646
1990-11-12,36.76,2.54,5.56,7.77,3.03,87.79,6.146684807573732
1990-11-19,36.78,23.41,7.66,9.43,6.27,89.62,5.123652048685045
1990-11-26,36.82,14.43,3.47,5.29,1.57,89.75,4.169070362925097
1990-12-03,36.85,7.11,2.1,4.24,-0.84,89.0,3.296761556539568
1990-12-10,36.88,22.08,-0.51,1.54,-2.89,86.18,2.519356170725682
