Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,110.01,0.0,-1.56,0.36,-3.7,82.22,0.4541377490611271
1990-01-08,110.0,0.82,-2.5,-0.1,-4.73,79.53,0.1702854637887796
1990-01-15,110.0,2.76,2.6,4.79,0.21,86.26,0.0218332655231119
1990-01-22,109.99,3.23,6.4,8.74,4.1,77.14,0.0109307115429739
1990-01-29,109.98,17.86,5.84,9.47,3.14,70.36,0.1377356685862203
1990-02-05,109.98,2.45,6.1,10.73,2.66,70.66,0.4004120269717877
1990-02-12,109.97,3.2,6.04,10.96,2.27,68.22,0.7951562870900286
1990-02-19,109.97,17.44,4.1,7.61,1.26,79.29,1.3162526332942832
1990-02-26,109.96,3.39,10.33,16.66,4.53,64.17,1.9561556977351264
1990-03-05,109.94,17.94,3.84,6.87,1.41,75.23,2.7055998157338257
1990-03-12,109.93,9.91,8.66,12.09,5.56,71.82,3.553733190700198
1990-03-19,109.92,0.09,8.71,16.1,2.57,63.07,4.488275025913809
1990-03-26,109.91,3.04,9.06,14.01,5.43,70.47,5.495693347932859
1990-04-02,109.9,0.3,8.46,13.97,3.4,73.09,6.5614009467850245
1990-04-09,109.89,2.6,5.26,11.13,0.56,63.0,7.669966595765604
1990-04-16,109.88,7.35,7.37,13.41,2.16,67.68,8.805338492424184
1990-04-23,109.87,7.86,10.07,15.89,4.79,72.12,9.951076685360997
1990-04-30,109.86,20.33,9.16,13.7,6.13,77.56,11.090591121339523
1990-05-07,109.85,0.0,16.09,24.63,6.9,57.52,12.207381865843193
1990-05-14,109.85,8.25,15.91,22.6,10.11,67.64,13.285278018731171
1990-05-21,109.83,1.51,13.39,20.24,6.77,64.06,14.308671865544772
1990-05-28,109.82,0.48,13.41,19.86,7.1,56.29,15.262744874000466
1990-06-04,109.8,14.34,14.23,21.23,7.99,64.57,16.133682263287497
1990-06-11,109.79,49.94,13.94,18.21,10.57,78.53,16.908873039251226
1990-06-18,109.78,0.58,15.61,20.94,10.71,73.4,17.577092598992884
1990-06-25,109.77,15.39,17.47,23.11,12.7,72.78,18.128665260809427
1990-07-02,109.77,10.26,20.47,25.99,15.51,68.9,18.55560436607351
1990-07-09,109.76,9.19,15.84,20.46,11.91,71.06,18.851727924406568
1990-07-16,109.76,5.24,16.2,22.59,10.01,64.86,19.012748127627287
1990-07-23,109.75,0.0,16.86,22.84,11.87,65.9,19.036333436331567
1990-07-30,109.73,0.51,19.34,26.06,12.54,63.52,18.92214234010333
1990-08-06,109.71,13.73,21.93,30.36,13.34,51.89,18.671828302515
1990-08-13,109.7,7.45,18.54,25.74,13.14,64.7,18.289015819315296
1990-08-20,109.68,18.69,17.97,24.07,13.93,70.65,17.779247936476715
1990-08-27,109.68,3.15,17.13,23.76,11.47,69.64,17.14990598803057
1990-09-03,109.67,21.14,19.03,26.2,13.84,67.33,16.410102715869524
1990-09-10,109.67,20.1,12.97,16.69,10.53,81.54,15.570550319120144
1990-09-17,109.66,4.14,12.11,16.79,8.57,78.09,14.643405343704282
1990-09-24,109.65,8.25,11.47,16.0,8.66,73.23,13.642092658056164
1990-10-01,109.64,7.7,12.2,16.71,8.53,75.54,12.58111106379003
1990-10-08,109.63,2.68,12.31,17.5,8.79,76.05,11.475823356036868
1990-10-15,109.62,0.0,12.44,19.54,6.79,73.71,10.342233873332534
1990-10-22,109.61,14.94,11.19,16.63,7.24,75.69,9.196756758089764
1990-10-29,109.6,11.2,6.43,11.73,2.21,68.81,8.055978283193733
1990-11-05,109.58,9.22,6.14,8.76,3.81,82.8,6.936416686184392
1990-11-12,109.57,4.69,5.1,8.03,2.31,86.5,5.854282988576603
1990-11-19,109.55,33.14,7.7,10.11,5.57,84.93,4.8252462636045
1990-11-26,109.55,17.96,3.63,6.21,1.39,85.27,3.864206751266014
1990-12-03,109.54,5.29,0.99,3.34,-1.61,88.66,2.9850801059143945
1990-12-10,109.54,12.54,-0.89,1.83,-3.21,84.17,2.200595900446721
1990-12-17,109.53,14.06,0.09,1.33,-0.86,91.43,1.522113304708384
1990-12-24,109.52,6.45,0.77,2.73,-0.99,85.47,0.9594566070513864
1990-12-31,109.51,13.2,3.21,6.0,0.5,75.6,0.5207729606610147
1991-01-07,109.5,9.39,5.69,8.31,3.24,77.06,0.2124144144542299
1991-01-14,109.49,8.39,4.99,8.36,2.36,73.23,0.0388459367187596
1991-01-21,109.48,2.04,-1.49,3.49,-6.17,68.11,0.0025807632911885
1991-01-28,109.47,0.85,0.81,1.97,-0.19,90.68,0.1041440064192293
1991-02-04,109.46,0.09,-5.46,-1.5,-8.97,67.81,0.3420650512444982
1991-02-11,109.46,7.25,-6.04,-2.7,-9.41,79.24,0.7128988500029383
1991-02-18,109.45,7.42,-3.33,-0.71,-5.93,83.68,1.2112758056075208
1991-02-25,109.43,1.79,3.27,8.19,-1.54,78.34,1.8299795223089357
1991-03-04,109.42,0.0,1.96,6.26,-1.39,76.69,2.5600512976209275
1991-03-11,109.41,0.11,7.4,11.3,3.49,77.64,3.3909198424883984
1991-03-18,109.4,0.98,9.01,15.94,3.23,76.18,4.310554351377559
1991-03-25,109.39,18.53,8.46,12.73,5.5,80.43,5.30563870586398
1991-04-01,109.38,3.89,4.17,7.9,0.27,68.14,6.36176428928666
1991-04-08,109.37,1.93,10.29,15.17,5.71,70.71,7.463638620552293
1991-04-15,109.37,0.0,10.89,17.19,2.94,58.27,8.595306786114078
1991-04-22,109.36,14.39,2.73,7.33,-1.29,74.17,9.74038246383609
1991-04-29,109.35,17.3,7.1,11.9,2.41,80.59,10.882285193565837
1991-05-06,109.35,9.71,7.71,11.86,3.71,76.51,12.004480458784684
1991-05-13,109.34,36.3,10.26,14.51,5.69,72.63,13.09071910300431
1991-05-20,109.34,10.92,9.54,14.0,3.44,68.06,14.125272614208264
1991-05-27,109.33,13.86,10.14,14.74,6.23,72.84,15.09316087046936
1991-06-03,109.32,0.48,14.27,19.83,6.71,59.4,15.98036904903201
1991-06-10,109.31,2.62,13.91,18.76,8.19,64.29,16.774050558061283
1991-06-17,109.3,33.52,15.67,20.03,11.5,64.38,17.462713052649114
1991-06-24,109.29,8.78,16.59,21.66,11.07,66.44,18.036384841603223
1991-07-01,109.28,7.3,16.7,21.3,12.0,69.95,18.48675927548328
