Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,28.61,0.03,-1.29,-0.03,-2.61,86.26,0.9105472781642128
1990-01-08,28.61,1.62,-0.97,0.29,-3.1,88.69,0.6270380592809222
1990-01-15,28.61,1.04,4.2,6.04,2.37,88.92,0.4763233830993751
1990-01-22,28.61,4.37,7.29,9.14,5.03,83.07,0.4605854218689096
1990-01-29,28.62,16.97,5.7,8.96,2.87,78.52,0.5800520428624836
1990-02-05,28.63,4.97,6.07,9.49,3.37,76.74,0.8329935091251155
1990-02-12,28.62,9.45,6.09,10.19,2.67,73.37,1.2157475240419675
1990-02-19,28.63,11.15,4.11,7.11,1.03,90.02,1.722772257110348
1990-02-26,28.66,10.57,9.97,15.19,5.07,70.95,2.346726583164169
1990-03-05,28.7,21.87,4.01,6.76,1.49,84.79,3.0785763732807085
1990-03-12,28.75,14.56,8.4,11.23,5.77,82.53,3.90772529840217
1990-03-19,28.77,0.22,8.61,15.21,2.66,69.09,4.8221682517878754
1990-03-26,28.75,3.14,8.93,12.56,5.34,73.56,5.80866516891963
1990-04-02,28.71,0.26,8.73,14.27,2.89,71.19,6.8529327281519965
1990-04-09,28.66,1.19,4.99,11.04,-0.41,60.57,7.939851156504822
1990-04-16,28.64,4.81,7.71,13.09,2.5,69.83,9.05368314629374
1990-04-23,28.62,14.66,10.4,16.33,4.96,72.36,10.178301712940378
1990-04-30,28.59,5.88,10.21,14.36,6.4,73.02,11.297423694848238
1990-05-07,28.57,0.0,17.97,25.36,8.44,55.3,12.394845514539746
1990-05-14,28.54,15.85,15.49,20.99,10.33,70.99,13.454677787507736
1990-05-21,28.58,8.47,13.61,18.83,7.64,66.31,14.461575381920191
1990-05-28,28.53,0.0,12.97,18.49,6.4,60.36,15.40095959818333
1990-06-04,28.48,9.78,14.59,20.53,8.59,68.21,16.259229251461612
1990-06-11,28.5,44.59,14.11,17.39,10.57,81.82,17.023957600927368
1990-06-18,28.55,2.77,15.07,18.91,10.71,73.08,17.684072274435138
1990-06-25,28.56,7.17,17.5,22.06,12.7,75.34,18.230015583520924
1990-07-02,28.54,14.39,19.66,24.34,15.34,72.55,18.65388290755333
1990-07-09,28.5,6.34,16.03,20.37,11.77,70.59,18.94953714339597
1990-07-16,28.46,3.17,17.04,22.3,10.67,62.19,19.1126975634834
1990-07-23,28.44,0.0,17.26,22.8,12.23,66.53,19.141001795749883
1990-07-30,28.41,1.98,19.29,25.06,12.9,68.66,19.034040028014207
1990-08-06,28.36,0.0,22.14,28.9,14.31,53.56,18.793360941580683
1990-08-13,28.34,19.58,18.4,24.04,13.13,71.05,18.42244928814516
1990-08-20,28.34,23.26,17.24,22.3,14.06,76.64,17.926675434665782
1990-08-27,28.33,9.62,17.47,22.93,11.74,66.87,17.313217606730184
1990-09-03,28.33,19.16,18.47,24.37,13.73,70.44,16.590957956244047
1990-09-10,28.36,18.08,13.06,16.77,10.56,85.73,15.770353958259056
1990-09-17,28.37,7.37,12.69,16.9,9.17,76.75,14.863286998964297
1990-09-24,28.38,11.79,11.26,15.04,8.89,75.94,13.8828903471098
1990-10-01,28.4,8.5,11.99,15.96,8.47,79.54,12.84335899963409
1990-10-08,28.39,1.37,11.7,15.87,8.64,80.31,11.75974415471011
1990-10-15,28.38,0.0,13.19,18.76,8.0,77.16,10.647735287997742
1990-10-22,28.37,0.02,11.06,16.03,7.1,81.6,9.523432987385362
1990-10-29,28.36,6.11,6.21,11.57,1.41,71.34,8.403115835307169
1990-11-05,28.37,10.23,5.96,8.96,3.16,85.4,7.303004713907043
1990-11-12,28.39,2.6,5.63,7.67,2.86,89.52,6.239027945635737
1990-11-19,28.41,21.65,8.01,9.69,6.67,89.62,5.226590669770243
1990-11-26,28.44,15.44,3.39,5.21,1.31,89.18,4.280351794013093
1990-12-03,28.48,5.34,2.0,4.33,-0.9,89.5,3.4140117506527288
1990-12-10,28.5,28.82,-0.24,1.96,-2.6,86.1,2.6401141303268343
1990-12-17,28.52,14.32,0.57,1.67,-0.63,90.71,1.969864065499408
1990-12-24,28.58,6.25,0.81,2.56,-1.21,89.96,1.4129659932473435
1990-12-31,28.63,11.5,3.39,5.64,0.79,80.53,0.977483146361024
1991-01-07,28.67,16.91,5.53,7.57,2.83,78.86,0.6697208071633263
1991-01-14,28.73,1.76,4.81,7.63,2.44,77.63,0.4941350143957805
1991-01-21,28.74,3.59,-1.36,2.89,-5.39,78.42,0.453268044988965
1991-01-28,28.7,0.2,1.57,2.49,0.41,90.49,0.5477116048656914
1991-02-04,28.67,0.0,-4.54,-0.9,-7.77,66.44,0.7760982617313132
1991-02-11,28.67,15.55,-5.83,-3.73,-8.37,81.94,1.135121243894062
1991-02-18,28.64,6.34,-3.1,-0.77,-6.67,87.07,1.6195823184519256
1991-02-25,28.64,4.73,2.06,7.29,-3.09,82.44,2.2224670556257013
1991-03-04,28.66,0.01,1.91,6.04,-1.23,77.45,2.9350463894986367
1991-03-11,28.67,4.74,6.76,11.24,2.34,78.92,3.747003004682415
1991-03-18,28.69,0.07,8.64,14.14,4.06,80.6,4.646580718977736
1991-03-25,28.73,31.49,8.01,11.4,5.04,81.63,5.620754699143444
1991-04-01,28.74,1.82,4.6,8.93,0.11,67.23,6.655420045249617
1991-04-08,28.74,4.46,9.99,15.1,5.39,72.37,7.735596013132317
1991-04-15,28.75,0.0,11.21,17.94,3.24,60.05,8.845642918049434
1991-04-22,28.74,18.36,2.73,7.74,-1.53,72.19,9.969488579024857
1991-04-29,28.73,1.12,7.3,12.7,1.07,72.96,11.090861025232291
1991-05-06,28.69,19.28,7.09,10.71,3.71,81.76,12.193524095103037
1991-05-13,28.67,8.8,10.1,13.81,5.43,76.89,13.261512516957003
1991-05-20,28.66,5.68,9.76,14.56,3.67,70.4,14.279363067464988
1991-05-27,28.64,1.78,10.93,15.21,6.97,68.94,15.23233846103848
1991-06-03,28.62,1.9,14.04,20.0,7.36,62.62,16.106640728489467
1991-06-10,28.58,3.88,13.56,18.7,7.57,66.61,16.889610995487303
1991-06-17,28.55,19.58,14.01,18.8,10.5,70.95,17.569912768254696
1991-06-24,28.53,21.24,15.51,21.03,10.97,75.39,18.137696072739324
1991-07-01,28.52,20.59,15.84,20.57,11.56,75.69,18.584740070718425
1991-07-08,28.5,0.0,23.21,29.53,14.76,57.4,18.90457208792214
1991-07-15,28.48,19.5,21.0,26.71,14.26,66.45,19.09256133078697
1991-07-22,28.45,1.66,16.8,21.66,13.19,71.67,19.145985934930856
1991-07-29,28.42,1.55,19.86,26.39,11.84,64.09,19.064072374566223
1991-08-05,28.39,6.69,21.56,26.33,16.21,73.58,18.84800666224869
1991-08-12,28.36,10.89,20.79,26.61,16.11,69.96,18.500917176802403
1991-08-19,28.32,3.48,16.83,22.61,11.41,71.5,18.02782936805322
1991-08-26,28.31,1.38,17.24,22.6,11.9,71.7,17.435592994192533
1991-09-02,28.3,0.44,16.61,23.3,10.31,71.74,16.732782945289664
1991-09-09,28.27,0.02,15.33,21.37,10.29,69.02,15.929575088911797
1991-09-16,28.26,5.58,14.24,21.91,7.99,68.59,15.037598935462457
1991-09-23,28.24,13.28,14.5,20.49,10.39,73.61,14.069769256471815
1991-09-30,28.23,3.01,15.27,20.26,11.4,75.39,13.040099093808552
1991-10-07,28.24,2.55,12.71,17.33,8.51,76.53,11.963496867222062
1991-10-14,28.24,10.68,13.97,19.86,9.27,78.49,10.855550517860186
1991-10-21,28.25,2.88,8.67,13.1,4.64,74.95,9.732301813111144
1991-10-28,28.26,1.0,4.44,9.29,-0.36,78.29,8.610014080573219
1991-11-04,28.27,9.61,5.36,9.29,1.36,74.74,7.504936734090744
1991-11-11,28.3,23.28,5.73,8.26,3.53,85.58,6.433070001245629
1991-11-18,28.32,0.1,5.03,7.41,2.63,82.32,5.409933258774531
1991-11-25,28.34,3.7,2.59,4.9,-0.14,87.55,4.450340330143341
1991-12-02,28.35,0.0,2.77,4.54,0.99,90.39,3.5681849987084577
1991-12-09,28.36,0.48,0.74,3.5,-1.59,83.83,2.7762398419828065
1991-12-16,28.37,0.1,-1.07,1.81,-4.79,77.49,2.085971299650746
1991-12-23,28.37,30.44,4.07,6.61,0.8,84.79,1.507373652931694
1991-12-30,28.39,1.13,3.37,5.79,0.64,82.8,1.0488243190765267
1992-01-06,28.42,9.35,4.91,7.11,2.81,81.61,0.716962556163022
1992-01-13,28.44,3.61,2.13,5.07,-1.11,86.61,0.5165933344036837
1992-01-20,28.47,21.71,3.36,5.89,0.83,84.31,0.4506177657965136
1992-01-27,28.49,3.57,-3.84,-1.21,-7.01,85.81,0.519991099416071
1992-02-03,28.51,4.41,0.94,2.11,-0.37,90.35,0.7237088905241258
1992-02-10,28.54,7.77,4.6,7.44,1.81,81.22,1.0588215437546804
1992-02-17,28.57,12.12,4.63,7.06,2.46,85.12,1.5204770198053748
1992-02-24,28.59,4.3,2.31,4.74,-0.5,84.27,2.101991087292096
1992-03-02,28.6,2.95,5.97,11.9,1.47,77.07,2.7949441026020256
1992-03-09,28.61,8.36,6.8,11.37,3.13,76.69,3.589302916486532
1992-03-16,28.63,14.42,3.76,7.83,-0.01,75.56,4.473566142328385
1992-03-23,28.67,28.54,6.04,9.97,2.4,83.04,5.434930682768844
1992-03-30,28.76,20.67,3.24,6.26,0.46,82.28,6.459477103584421
1992-04-06,28.83,1.73,6.04,11.36,1.79,74.54,7.532371170815425
1992-04-13,28.83,4.55,9.2,15.23,3.33,61.19,8.638078633124767
1992-04-20,28.82,19.07,6.3,10.33,2.86,74.22,9.760590139590356
1992-04-27,28.78,13.93,11.9,17.06,6.24,62.75,10.88365303638289
1992-05-04,28.74,1.84,10.33,15.21,4.99,69.51,11.991006686186196
1992-05-11,28.68,17.68,10.79,15.56,5.59,72.1,13.066617903208424
1992-05-18,28.65,0.0,15.5,21.83,8.27,63.03,14.09491309496123
1992-05-25,28.62,0.0,19.77,26.37,10.91,47.65,15.061003749665971
1992-06-01,28.56,0.0,18.97,25.29,9.64,51.15,15.950902004491828
1992-06-08,28.52,8.84,20.81,27.29,15.06,55.41,16.75172317345058
1992-06-15,28.49,7.74,17.76,23.36,12.57,66.43,17.45187230258128
1992-06-22,28.46,0.18,19.0,25.39,11.81,56.03,18.04121205132308
1992-06-29,28.41,0.0,20.34,27.46,9.73,46.16,18.51120946935077
1992-07-06,28.37,9.37,20.03,26.09,14.61,64.33,18.855059543716365
1992-07-13,28.35,8.96,19.7,26.27,12.57,60.86,19.067783727477945
1992-07-20,28.34,14.89,19.76,25.37,13.46,64.58,19.146302023236917
1992-07-27,28.33,36.65,20.96,28.2,15.43,64.22,19.089477577898364
1992-08-03,28.32,0.03,21.19,28.14,13.57,59.63,18.898133142974217
1992-08-10,28.3,0.34,23.69,31.19,15.61,53.29,18.57503916210365
1992-08-17,28.29,22.35,17.03,21.44,13.7,71.28,18.124873658269166
1992-08-24,28.3,10.06,17.99,23.13,12.67,71.56,17.554154501494782
1992-08-31,28.32,70.87,19.01,25.06,15.39,80.56,16.87114503771092
1992-09-07,28.35,24.94,13.04,17.4,9.26,78.22,16.085734445169166
1992-09-14,28.37,1.85,13.97,19.51,9.83,74.41,15.2092945507067
1992-09-21,28.36,0.14,13.34,18.69,8.79,73.14,14.254515178993335
1992-09-28,28.37,8.21,14.79,20.74,9.74,79.71,13.235220418710783
1992-10-05,28.36,8.11,10.6,15.91,6.5,74.13,12.166168465916073
1992-10-12,28.36,1.8,7.67,11.73,4.13,84.22,11.062837942622624
1992-10-19,28.36,3.85,4.93,10.0,0.74,74.68,9.941203784455436
1992-10-26,28.37,20.16,4.44,8.29,1.61,88.08,8.817505942266502
1992-11-02,28.38,15.73,3.29,6.83,-0.94,86.46,7.708014246638773
1992-11-09,28.37,4.12,7.27,10.21,4.51,83.33,6.628792839767169
1992-11-16,28.4,9.35,4.6,7.43,1.77,88.52,5.595467585466916
1992-11-23,28.44,20.09,4.14,6.44,1.57,85.94,4.622999824939655
1992-11-30,28.48,28.3,5.27,8.04,2.3,88.39,3.7254697540504464
1992-12-07,28.52,13.93,3.96,7.09,0.99,83.61,2.9158725585586565
1992-12-14,28.55,24.51,4.01,4.91,2.16,88.9,2.205930259025801
1992-12-21,28.59,24.38,2.2,4.5,-0.49,91.03,1.60592198966698
1992-12-28,28.61,0.0,-3.8,-1.71,-6.56,87.89,1.124535168509034
1993-01-04,28.6,0.08,-6.36,-3.57,-8.63,85.02,0.7687397137372969
1993-01-11,28.61,21.04,4.76,7.1,0.47,83.72,0.5436871274317685
1993-01-18,28.63,13.55,7.17,11.04,3.86,71.4,0.4526359078417279
1993-01-25,28.66,9.93,6.43,9.31,3.27,77.32,0.4969043701418325
1993-02-01,28.7,2.59,-2.04,1.21,-5.03,83.71,0.675851558770244
1993-02-08,28.69,4.6,0.59,2.54,-2.07,93.77,0.9868865277154928
1993-02-15,28.69,0.92,0.64,2.2,-0.47,91.92,1.4255058543846657
1993-02-22,28.7,26.86,1.36,3.7,-1.2,83.5,1.9853588438957628
1993-03-01,28.72,1.0,-1.0,2.39,-4.19,80.54,2.6583394797122866
1993-03-08,28.71,1.14,0.09,3.39,-2.81,79.79,3.4347037892828425
1993-03-15,28.7,0.01,5.06,11.01,-0.77,76.57,4.303210925367975
1993-03-22,28.68,4.82,8.91,13.26,5.09,71.45,5.251285920361776
1993-03-29,28.67,4.14,2.66,7.73,-0.73,68.87,6.265201757116613
1993-04-05,28.65,3.47,5.81,10.4,0.74,70.71,7.330278120097459
1993-04-12,28.64,6.3,4.99,9.96,1.2,70.44,8.431093949181912
1993-04-19,28.63,10.72,9.23,15.11,3.41,63.59,9.55171071857611
1993-04-26,28.59,0.0,16.56,23.39,9.57,53.43,10.675903208027844
1993-05-03,28.55,1.13,18.34,25.36,10.44,50.84,11.787394425040096
1993-05-10,28.55,5.18,14.13,20.37,7.2,64.24,12.87009127668681
1993-05-17,28.54,1.19,17.66,24.2,10.84,56.5,13.90831757877698
