Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,4.23,0.4,-1.79,-0.5,-2.73,91.57,0.2759204630959342
1990-01-08,4.24,2.2,-1.51,-0.16,-3.11,91.62,-0.0268712202043488
1990-01-15,4.25,0.73,3.77,5.16,2.33,92.72,-0.1959724043529647
1990-01-22,4.25,3.5,6.81,8.74,4.44,83.09,-0.2289348188547677
1990-01-29,4.26,18.12,5.34,7.81,3.21,76.61,-0.1252812292818532
1990-02-05,4.26,2.19,5.77,9.17,3.04,77.62,0.1134876532598898
1990-02-12,4.26,6.94,5.57,9.54,2.59,76.73,0.4839148996352218
1990-02-19,4.27,16.6,2.61,4.86,0.39,89.97,0.9806374125809292
1990-02-26,4.28,6.61,9.64,14.6,5.76,72.85,1.5964635743750897
1990-03-05,4.29,12.38,3.63,6.44,1.0,81.17,2.322477368079819
1990-03-12,4.3,11.24,7.51,10.46,4.76,80.42,3.1481674648765363
1990-03-19,4.3,0.3,8.33,14.73,3.06,68.49,4.061579408548193
1990-03-26,4.3,2.93,8.37,11.87,5.33,75.73,5.049488693761686
1990-04-02,4.3,0.0,8.07,13.59,3.13,74.94,6.097592232297454
1990-04-09,4.31,1.14,4.59,10.63,-0.67,67.36,7.190715435153134
1990-04-16,4.31,7.1,7.63,13.56,2.21,70.76,8.313031912356367
1990-04-23,4.32,8.54,10.23,15.91,5.19,77.03,9.44829260964279
1990-04-30,4.33,9.08,9.8,14.11,6.27,79.52,10.580061064527165
1990-05-07,4.31,0.0,16.39,24.11,7.01,65.17,11.691951375695863
1990-05-14,4.29,22.24,15.77,21.84,10.43,75.03,12.7678654403687
1990-05-21,4.27,2.98,12.21,17.47,6.47,71.96,13.792226024872487
1990-05-28,4.24,1.38,12.09,17.5,6.27,67.58,14.750202294000127
1990-06-04,4.26,15.0,14.03,20.03,8.36,72.8,15.627924533907787
1990-06-11,4.32,146.74,14.43,18.41,11.23,87.25,16.412684959764036
1990-06-18,4.37,2.98,14.44,18.69,9.89,80.23,17.093121700828053
1990-06-25,4.42,24.24,17.44,22.54,12.71,81.75,17.659383299196975
1990-07-02,4.46,8.09,18.6,23.64,14.79,79.38,18.103271340585227
1990-07-09,4.44,16.18,15.69,20.2,11.51,74.41,18.41835915210836
1990-07-16,4.43,2.34,15.97,21.34,10.59,68.75,18.600084848548267
1990-07-23,4.42,2.3,16.81,21.97,12.8,76.2,18.645817379962555
1990-07-30,4.4,0.27,17.96,23.7,12.43,78.0,18.554894624392155
1990-08-06,4.38,1.16,20.71,27.36,13.44,60.8,18.32863297415522
1990-08-13,4.36,15.44,17.4,22.61,12.86,78.76,17.970308276935775
1990-08-20,4.33,34.2,17.33,22.29,13.69,82.22,17.485108407604812
1990-08-27,4.3,1.07,16.24,22.06,10.93,73.01,16.880058157445248
1990-09-03,4.28,15.15,17.39,23.16,12.63,76.93,16.163917528245424
1990-09-10,4.27,40.27,12.51,15.86,9.97,85.75,15.347054903773332
1990-09-17,4.26,6.06,11.96,16.5,8.56,80.14,14.441296934872096
1990-09-24,4.26,13.43,10.6,14.2,8.23,80.53,13.459757311562315
1990-10-01,4.26,10.84,10.91,14.53,7.84,81.35,12.41664690121117
1990-10-08,4.24,2.46,11.79,16.09,8.47,83.24,11.327068001615936
1990-10-15,4.23,0.0,12.69,17.91,8.44,80.54,10.206795687832686
1990-10-22,4.22,0.16,9.84,14.26,6.39,84.12,9.0720494184431
1990-10-29,4.21,5.69,4.97,10.13,1.23,78.67,7.939258207973673
1990-11-05,4.22,4.23,5.53,8.5,2.93,87.65,6.824822765335838
1990-11-12,4.23,3.72,4.4,6.59,2.2,91.77,5.744878042077719
1990-11-19,4.24,16.68,7.3,8.79,6.06,91.47,4.715059628308672
1990-11-26,4.26,22.48,3.09,4.84,1.16,91.0,3.750277378448259
1990-12-03,4.29,5.25,2.14,4.66,-0.31,88.67,2.864499544277024
1990-12-10,4.31,15.12,0.24,2.01,-1.67,86.12,2.070550540642273
1990-12-17,4.33,10.46,0.57,1.84,-0.57,88.4,1.3799252717934198
1990-12-24,4.34,4.39,-0.04,1.47,-1.87,89.22,0.8026227065577185
1990-12-31,4.35,15.36,2.3,4.44,0.01,80.88,0.3470011118766809
1991-01-07,4.35,12.52,4.79,6.67,2.67,82.0,0.0196570406534917
1991-01-14,4.34,1.86,4.36,7.29,2.16,80.21,-0.1746701740588374
1991-01-21,4.33,2.39,-1.86,1.53,-5.5,79.76,-0.2331670357813582
1991-01-28,4.32,0.3,1.77,2.81,0.59,89.29,-0.1549866188030684
1991-02-04,4.3,0.05,-4.97,-1.59,-8.01,68.35,0.0587391699106856
