Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,32.2,0.16,-1.83,-0.23,-3.36,89.12,0.4550304660425404
1990-01-08,32.21,3.04,-1.8,-0.29,-3.84,86.18,0.1787867157209923
1990-01-15,32.23,1.58,3.37,5.09,1.51,91.43,0.0385466067110371
1990-01-22,32.23,7.23,6.96,9.14,4.64,82.55,0.0363408828322278
1990-01-29,32.23,19.96,5.69,8.6,3.17,74.54,0.1722014840207801
1990-02-05,32.24,3.88,6.09,10.33,2.93,75.29,0.44416108382398
1990-02-12,32.24,12.22,5.79,10.41,2.37,73.78,0.8482815772276737
1990-02-19,32.25,21.9,3.86,7.04,0.97,86.45,1.3787111062995765
1990-02-26,32.26,8.06,9.86,15.5,4.96,70.69,2.027768797889431
1990-03-05,32.26,21.27,3.9,6.61,1.44,78.03,2.786055986344077
1990-03-12,32.27,17.68,8.3,11.47,5.81,77.9,3.64259231067925
1990-03-19,32.28,0.0,8.74,15.43,2.71,65.7,4.584974715455486
1990-03-26,32.28,3.49,8.87,12.96,5.49,72.5,5.599557052950205
1990-04-02,32.27,0.0,8.89,14.0,3.67,71.53,6.671647685900419
1990-04-09,32.25,2.74,5.39,11.11,0.37,61.24,7.785722229433203
1990-04-16,32.23,5.12,8.13,13.71,2.71,68.62,8.925648351580248
1990-04-23,32.21,6.01,10.81,16.36,5.8,71.65,10.074919377156622
1990-04-30,32.21,5.97,10.0,13.9,6.97,74.74,11.21689331230865
1990-05-07,32.2,0.0,17.93,24.96,8.96,52.12,12.335033828540144
1990-05-14,32.19,14.74,15.89,21.81,11.37,70.07,13.413149716654337
1990-05-21,32.18,6.73,13.29,18.97,7.57,63.74,14.435629343203365
1990-05-28,32.18,0.01,13.49,18.86,8.0,55.41,15.387666714403291
1990-06-04,32.2,21.37,14.69,20.73,9.01,64.66,16.255475874002226
1990-06-11,32.28,112.03,14.06,17.8,11.04,81.88,17.0264905305173
1990-06-18,32.37,10.72,15.5,19.54,11.36,70.19,17.689546023142295
1990-06-25,32.39,18.78,17.71,22.83,12.77,72.84,18.23504099137352
1990-07-02,32.39,13.15,19.74,24.37,15.59,70.62,18.65507640729973
1990-07-09,32.39,19.54,16.19,20.73,12.17,70.05,18.943569957302472
1990-07-16,32.38,0.72,16.64,22.06,10.9,62.37,19.09634411686472
1990-07-23,32.38,1.98,17.09,22.53,12.64,66.24,19.11118664312307
1990-07-30,32.36,2.02,19.09,25.21,13.4,68.88,18.987882609201904
1990-08-06,32.34,0.94,22.14,28.89,14.84,51.74,18.72821751645729
1990-08-13,32.32,24.07,18.27,24.17,13.21,70.4,18.33595143956385
1990-08-20,32.33,32.2,17.69,23.07,13.99,73.55,17.816764578835848
1990-08-27,32.34,4.65,17.31,23.04,11.63,65.93,17.178175008211422
1990-09-03,32.35,30.14,18.6,25.23,13.41,68.67,16.42942980994792
1990-09-10,32.36,16.92,13.04,16.71,10.67,83.0,15.581371172450126
1990-09-17,32.37,3.84,12.71,16.9,9.2,75.67,14.646279390199393
1990-09-24,32.38,16.25,11.26,15.4,8.7,74.9,13.637695039218816
1990-10-01,32.37,7.99,11.97,15.97,8.27,78.64,12.570222903059538
1990-10-08,32.35,1.2,11.9,16.4,8.73,78.62,11.459320488552915
1990-10-15,32.34,0.0,12.66,18.83,7.44,75.7,10.321074193722602
1990-10-22,32.32,6.92,10.8,15.64,7.53,79.22,9.171966369050946
1990-10-29,32.35,7.24,5.63,11.13,1.63,72.92,8.028636645164504
1990-11-05,32.37,5.14,5.93,9.07,3.24,84.02,6.907640983028472
1990-11-12,32.38,1.54,5.24,7.74,2.81,87.73,5.825211935717202
1990-11-19,32.39,26.0,7.56,9.41,6.04,89.55,4.797023593285611
1990-11-26,32.39,17.18,3.37,5.36,1.54,90.02,3.837964614452643
1990-12-03,32.4,7.77,1.83,4.34,-1.07,89.22,2.9619226317053133
1990-12-10,32.41,26.37,-0.5,1.6,-2.64,86.48,2.1815831517414823
1990-12-17,32.42,17.91,0.46,1.57,-0.53,90.32,1.5082458632684528
1990-12-24,32.43,10.38,0.11,1.93,-1.56,90.82,0.9516610121090032
1990-12-31,32.45,18.48,2.77,5.31,0.19,78.27,0.519888212980641
1991-01-07,32.48,17.45,5.47,7.41,2.91,79.82,0.2191797424215948
1991-01-14,32.5,5.33,4.83,7.83,2.43,76.07,0.053890002837825
1991-01-21,32.52,2.86,-1.74,2.1,-5.9,78.17,0.026412468674458
1991-01-28,32.54,0.22,1.67,2.73,0.53,90.25,0.1371450277616812
1991-02-04,32.56,0.01,-5.19,-1.53,-8.53,66.54,0.384484219708753
1991-02-11,32.58,10.06,-5.71,-3.21,-8.43,82.85,0.7648484547769723
1991-02-18,32.6,6.05,-2.7,-0.6,-5.5,84.55,1.2727298770112334
1991-02-25,32.63,3.49,2.47,7.07,-2.51,83.67,1.9007741206273847
1991-03-04,32.65,0.0,1.8,5.64,-1.19,78.41,2.639886804744319
1991-03-11,32.67,2.1,6.49,10.86,2.03,80.23,3.479365224366724
1991-03-18,32.68,2.76,8.31,13.84,3.87,82.61,4.407053330669962
1991-03-25,32.68,26.01,8.43,12.17,5.01,79.42,5.409517756397899
1991-04-01,32.67,4.59,4.79,8.59,1.03,65.4,6.472242337442654
1991-04-08,32.66,7.56,10.57,15.33,6.01,70.07,7.579838313840472
1991-04-15,32.63,0.44,11.7,17.44,4.66,56.21,8.716267166372145
1991-04-22,32.61,6.94,3.16,7.87,-0.56,72.97,9.865072861988692
1991-04-29,32.62,4.35,8.3,12.63,3.43,69.64,11.009620145036504
1991-05-06,32.62,31.93,7.43,10.81,4.27,79.44,12.133335423711884
1991-05-13,32.62,3.79,10.76,14.2,6.76,72.68,13.219946763592883
1991-05-20,32.62,4.69,10.01,14.39,4.44,67.86,14.25371951302867
1991-05-27,32.61,6.58,10.96,15.07,7.06,66.74,15.21968414841746
1991-06-03,32.6,2.79,14.91,20.24,7.84,57.04,16.103853040064035
1991-06-10,32.58,10.46,14.21,18.91,8.26,64.05,16.893422999744644
1991-06-17,32.57,24.3,15.16,19.47,11.54,65.81,17.576960676993096
1991-06-24,32.56,12.64,16.67,21.63,11.51,68.92,18.1445681194809
1991-07-01,32.54,23.13,16.74,21.39,11.99,72.09,18.58802610009884
1991-07-08,32.52,0.0,23.64,29.14,15.93,55.86,18.900913135294605
1991-07-15,32.5,6.72,21.56,26.9,15.4,64.45,19.078698471224463
1991-07-22,32.49,3.82,17.54,21.87,13.51,67.43,19.118807691234707
1991-07-29,32.48,5.36,19.9,26.01,12.8,60.85,19.02065999464558
1991-08-05,32.47,5.56,22.46,27.2,17.14,67.5,18.785676607022708
1991-08-12,32.46,11.81,21.71,27.16,16.66,65.71,18.417260200151556
1991-08-19,32.45,10.6,17.6,22.97,12.26,65.48,17.92074561972332
1991-08-26,32.45,5.71,17.64,22.34,11.94,69.07,17.30332263421895
1991-09-02,32.45,3.21,17.29,23.14,11.16,68.9,16.573931823624648
1991-09-09,32.44,2.85,16.04,21.71,10.06,64.35,15.743135115559571
1991-09-16,32.44,5.29,15.16,22.4,8.41,64.54,14.822962843514915
1991-09-23,32.44,3.3,14.86,20.59,10.54,73.4,13.826739541873684
1991-09-30,32.43,5.08,16.03,20.81,11.5,70.66,12.768891000283432
1991-10-07,32.43,4.26,13.16,18.54,8.34,70.17,11.664735371325836
1991-10-14,32.43,8.4,13.94,19.8,9.23,76.8,10.53026135634434
1991-10-21,32.43,8.47,8.36,13.11,4.77,73.7,9.38189668140576
1991-10-28,32.43,1.0,3.93,8.79,-0.6,76.34,8.23627021597346
1991-11-04,32.42,7.94,4.83,8.87,0.94,73.5,7.109971178927963
1991-11-11,32.41,37.73,5.54,8.23,3.11,84.45,6.019308918747568
1991-11-18,32.41,3.52,5.06,7.47,2.87,82.8,4.980076746345511
1991-11-25,32.43,6.81,2.14,4.46,-0.53,88.22,4.007323240378151
1991-12-02,32.44,0.06,2.87,4.5,1.34,91.19,3.1151343366318933
1991-12-09,32.46,1.34,0.5,3.29,-1.56,85.81,2.316429356939639
1991-12-16,32.47,0.42,-1.37,1.26,-4.91,77.64,1.6227739312244296
1991-12-23,32.48,33.5,4.01,6.19,0.66,85.01,1.0442125216491591
1991-12-30,32.52,8.79,2.99,5.7,0.2,84.96,0.5891229740030148
1992-01-06,32.58,9.46,4.26,6.51,1.74,83.16,0.2640952024892851
1992-01-13,32.58,3.09,2.16,5.13,-0.99,87.56,0.0738357646174066
1992-01-20,32.58,20.29,2.93,5.59,0.26,86.56,0.0210997080003902
1992-01-27,32.61,0.37,-4.01,-1.59,-6.84,89.12,0.1066506759482717
1992-02-03,32.63,5.32,0.8,2.01,-0.6,92.84,0.3292498495479172
1992-02-10,32.65,6.26,4.37,7.2,1.51,83.23,0.6856738863531753
1992-02-17,32.67,18.07,4.56,7.34,2.39,86.69,1.1707615959243045
1992-02-24,32.69,13.04,2.33,4.66,-0.4,84.87,1.7774886763328404
1992-03-02,32.72,1.5,6.11,12.2,1.51,77.81,2.497069429411588
1992-03-09,32.73,8.46,6.81,11.19,3.07,75.24,3.319083981863832
1992-03-16,32.74,27.33,3.44,7.6,-0.01,74.29,4.231629170009923
1992-03-23,32.76,30.35,6.11,10.11,2.64,82.44,5.221490903287795
1992-03-30,32.77,20.26,3.13,5.94,0.66,83.09,6.274335510600912
1992-04-06,32.75,5.4,6.17,11.56,1.63,73.9,7.3749172987281
1992-04-13,32.76,5.29,9.04,14.43,3.49,59.5,8.507299317249405
1992-04-20,32.76,11.96,6.39,10.61,3.16,71.15,9.655084133207016
1992-04-27,32.76,9.96,12.03,17.13,6.27,62.26,10.80165127377282
1992-05-04,32.76,4.99,10.8,15.13,5.57,68.67,11.930397898640468
1992-05-11,32.71,19.89,10.91,15.67,6.34,74.03,13.024979217090143
1992-05-18,32.67,0.26,15.79,21.51,9.23,61.1,14.069545168371311
1992-05-25,32.64,0.0,19.14,25.43,11.17,46.27,15.048969938159663
1992-06-01,32.62,5.38,18.4,24.1,11.34,51.66,15.949070987579498
1992-06-08,32.6,7.17,21.07,27.21,15.19,52.49,16.756814423146196
1992-06-15,32.58,6.51,17.57,23.0,12.71,66.31,17.460503733774903
1992-06-22,32.54,0.91,20.19,25.37,13.89,51.22,18.04994916185241
1992-06-29,32.6,0.0,20.87,27.03,11.89,43.46,18.51661525579869
1992-07-06,32.52,20.9,21.23,26.67,15.81,58.47,18.85374446748588
1992-07-13,32.47,4.28,20.33,25.73,13.97,58.77,19.05645500476577
1992-07-20,32.46,16.26,19.69,24.74,13.64,67.09,19.12181152215375
1992-07-27,32.45,12.51,21.66,28.4,16.16,61.38,19.04886762603468
1992-08-03,32.44,0.0,21.93,28.39,14.36,56.19,18.838679578894848
1992-08-10,32.48,5.62,24.3,31.51,16.63,49.39,18.4942910041362
1992-08-17,32.58,13.36,17.23,21.67,13.61,69.95,18.02068881295454
1992-08-24,32.55,15.35,18.9,23.99,13.37,67.47,17.424730991481418
1992-08-31,32.52,34.59,20.49,26.27,15.99,74.51,16.71504729386657
1992-09-07,32.49,12.0,13.04,17.43,9.29,78.04,15.90191427931224
1992-09-14,32.45,1.23,14.17,19.49,9.76,74.19,14.99710650258352
1992-09-21,32.44,0.98,13.66,18.83,8.81,72.13,14.013726012826488
1992-09-28,32.39,2.43,15.4,21.24,10.3,77.54,12.966012629633006
1992-10-05,32.4,5.54,10.44,15.73,6.0,73.33,11.86913774364609
1992-10-12,32.47,3.24,7.74,11.5,4.24,85.73,10.73898462757064
1992-10-19,32.54,5.46,4.63,9.71,0.1,75.82,9.591918438791533
1992-10-26,32.49,16.17,4.44,8.59,1.36,85.57,8.444549244071805
1992-11-02,32.37,9.93,2.97,6.24,-0.49,86.55,7.313491497845299
1992-11-09,32.42,3.71,7.09,10.07,4.41,81.96,6.215123456974132
1992-11-16,32.46,19.27,4.56,7.19,1.73,87.84,5.165350015759523
1992-11-23,32.49,19.13,3.63,6.06,1.53,86.72,4.179372395469448
1992-11-30,32.52,24.86,4.97,7.84,2.71,90.18,3.271468023387597
1992-12-07,32.55,11.75,4.0,7.0,1.4,83.75,2.454783788840909
1992-12-14,32.59,23.11,3.94,4.8,2.0,89.1,1.7411456699576275
1992-12-21,32.62,20.48,1.41,3.81,-0.53,90.99,1.140887487850469
1992-12-28,32.65,0.06,-5.21,-2.19,-7.87,86.21,0.6627012679467992
1993-01-04,32.67,0.93,-7.16,-4.51,-9.01,87.35,0.3135113753054757
1993-01-11,32.68,19.21,4.37,6.71,0.51,84.27,0.0983742465004926
1993-01-18,32.7,12.24,6.8,10.33,3.79,73.07,0.0204051700021885
1993-01-25,32.72,17.18,6.31,9.27,3.46,77.93,0.0807331753110141
1993-02-01,32.73,8.77,-2.6,0.69,-5.4,84.71,0.2784846840705874
1993-02-08,32.74,7.43,0.46,2.67,-2.23,91.75,0.6107961598998912
1993-02-15,32.74,0.24,0.99,3.03,-0.3,89.31,1.072855573769063
1993-02-22,32.75,29.53,0.74,3.06,-1.59,82.32,1.6579720844799866
1993-03-01,32.78,4.98,-0.84,1.94,-3.57,81.91,2.3576729252454074
1993-03-08,32.78,1.67,-0.51,2.57,-3.57,76.3,3.161826093402513
1993-03-15,32.77,0.56,5.24,10.71,-0.34,72.49,4.058787066654816
1993-03-22,32.77,5.67,9.07,13.23,5.34,71.04,5.035567421321702
1993-03-29,32.77,4.07,2.74,6.86,0.07,72.27,6.07802291092258
1993-04-05,32.76,1.32,5.44,9.47,1.59,73.35,7.171058281627163
1993-04-12,32.76,11.6,4.86,9.34,1.11,71.08,8.298845858747368
1993-04-19,32.75,6.08,9.56,14.76,3.91,57.7,9.445054739033028
1993-04-26,32.74,0.02,16.99,23.26,9.6,50.26,10.59308726995812
1993-05-03,32.72,5.05,18.29,25.2,11.3,50.89,11.726319391663374
1993-05-10,32.69,8.44,14.83,20.36,8.81,58.75,12.828341361290295
1993-05-17,32.65,0.88,18.19,24.14,11.61,49.72,13.883195373902542
1993-05-24,32.63,30.91,18.46,24.23,12.86,66.04,14.875606639129549
1993-05-31,32.61,30.22,15.03,19.73,10.37,77.11,15.791204567433368
1993-06-07,32.63,3.9,17.73,22.9,11.04,59.93,16.61673086311511
1993-06-14,32.66,40.26,17.86,22.64,13.33,69.94,17.340231510774373
1993-06-21,32.68,14.53,14.97,18.46,11.03,74.44,17.951229875167076
1993-06-28,32.67,14.18,13.56,17.5,10.17,73.91,18.440878407891965
1993-07-05,32.66,9.03,18.61,24.04,11.63,64.43,18.80208676412113
1993-07-12,32.64,26.14,15.13,20.07,11.27,72.39,19.02962447418242
1993-07-19,32.63,29.22,16.81,21.01,12.76,77.45,19.120196683260858
1993-07-26,32.63,16.35,16.1,20.84,12.53,75.76,19.072491862471374
1993-08-02,32.63,15.48,17.81,22.59,12.87,78.7,18.88720080042407
1993-08-09,32.63,12.58,18.36,22.93,14.37,76.93,18.56700660027489
1993-08-16,32.63,10.56,18.77,24.23,12.73,68.2,18.116545827109263
1993-08-23,32.63,7.34,15.73,20.44,11.53,70.82,17.54234136826323
1993-08-30,32.63,10.83,12.86,17.91,8.26,76.6,16.852707978796552
1993-09-06,32.64,38.81,12.37,16.01,9.27,84.26,16.057631879864665
1993-09-13,32.66,30.98,13.73,18.14,10.16,85.99,15.168626153462302
1993-09-20,32.69,10.68,11.24,15.54,7.79,82.05,14.198564027492704
