Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,48.27,0.0,-1.8,-0.06,-3.53,86.08,0.5287550220488697
1990-01-08,48.27,0.99,-2.06,-0.21,-4.14,82.36,0.25324355096825
1990-01-15,48.27,2.82,3.01,4.8,1.03,89.5,0.1149375685541684
1990-01-22,48.23,4.76,6.83,9.01,4.47,79.75,0.1158395788334658
1990-01-29,48.19,14.09,5.76,8.84,3.21,71.89,0.2559365217838287
1990-02-05,48.19,1.42,6.11,10.74,2.76,72.71,0.533199962427199
1990-02-12,48.22,6.98,5.94,10.9,2.41,70.98,0.9436154601248016
1990-02-19,48.22,18.53,3.97,7.41,1.11,82.49,1.4812406928420447
1990-02-26,48.21,6.57,10.01,15.93,4.66,66.97,2.1382914948136005
1990-03-05,48.2,17.89,3.94,6.79,1.3,75.73,2.905254561887223
1990-03-12,48.19,10.84,8.5,11.69,5.81,74.46,3.771025192708296
1990-03-19,48.17,0.08,8.74,15.76,2.36,63.92,4.723068071419381
1990-03-26,48.13,2.97,8.99,13.43,5.46,70.89,5.747598763934062
1990-04-02,48.09,0.72,8.76,14.29,3.47,71.21,6.829783299938314
1990-04-09,48.07,2.89,5.43,11.3,0.39,60.26,7.953952950912242
1990-04-16,48.05,6.32,7.9,13.9,2.46,66.88,9.103831094444775
1990-04-23,48.05,8.23,10.73,16.36,5.59,69.9,10.262768880120348
1990-04-30,48.05,6.92,9.7,14.06,6.64,74.95,11.41398628481801
1990-05-07,48.11,0.0,17.47,25.09,8.07,52.58,12.540815067233748
1990-05-14,48.18,6.43,16.06,22.34,10.73,68.37,13.626940103936311
1990-05-21,48.18,2.58,13.4,19.63,7.09,62.85,14.65663561270228
1990-05-28,48.17,0.0,13.57,19.34,7.57,54.76,15.614992842899673
1990-06-04,48.22,17.44,14.54,21.11,8.6,64.31,16.48813593623859
1990-06-11,48.34,78.29,14.07,18.11,11.0,80.06,17.263422832484945
1990-06-18,48.4,2.08,15.57,20.19,11.1,70.8,17.929628311264295
1990-06-25,48.38,21.19,17.67,23.11,12.86,72.77,18.477106519731613
1990-07-02,48.35,13.72,20.01,25.04,15.51,70.39,18.897930632901264
1990-07-09,48.27,11.53,16.23,20.86,12.23,69.91,19.18600762452447
1990-07-16,48.2,1.39,16.46,22.49,10.53,64.03,19.33716648676989
1990-07-23,48.19,0.32,17.09,22.91,12.46,65.64,19.34921862139287
1990-07-30,48.18,0.48,19.21,25.66,12.97,66.76,19.22198952800165
1990-08-06,48.19,12.48,22.11,29.79,14.03,52.04,18.95732133061285
1990-08-13,48.21,19.23,18.33,24.89,13.16,69.02,18.55904610591464
1990-08-20,48.23,30.25,17.86,23.37,13.97,72.73,18.03293039941239
1990-08-27,48.24,3.18,17.29,23.61,11.47,66.85,17.386591732795786
1990-09-03,48.25,19.49,18.79,25.64,13.46,68.36,16.62938831140064
1990-09-10,48.26,23.42,13.13,16.84,10.71,81.67,15.772283528668128
1990-09-17,48.26,2.95,12.56,17.16,8.99,75.97,14.827687229414083
1990-09-24,48.25,11.6,11.41,15.73,8.77,74.38,13.809276030224224
1990-10-01,48.23,8.1,12.04,16.2,8.43,78.29,12.73179529852056
1990-10-08,48.29,2.02,12.14,17.04,8.81,77.36,11.610845657402812
1990-10-15,48.35,0.0,12.41,19.17,6.81,75.3,10.462657107417847
1990-10-22,48.16,17.94,11.09,16.17,7.43,77.31,9.303854035702091
1990-10-29,47.97,5.81,5.93,11.5,1.69,71.5,8.151214514880555
1990-11-05,47.9,5.98,5.97,8.94,3.41,84.68,7.0214273767857645
1990-11-12,47.92,3.26,5.26,8.07,2.64,87.94,5.930850578275472
1990-11-19,47.91,28.51,7.6,9.59,5.76,88.31,4.895274357721835
1990-11-26,47.87,18.0,3.39,5.56,1.43,88.44,3.929692611379762
1990-12-03,47.86,6.98,1.49,4.04,-1.39,88.51,3.0480857998305213
1990-12-10,47.93,19.21,-0.53,1.74,-2.73,85.26,2.2632185277528327
1990-12-17,47.98,18.06,0.33,1.43,-0.59,90.57,1.586454727822872
1990-12-24,47.97,6.48,0.36,2.11,-1.36,88.87,1.027593124657864
1990-12-31,47.97,17.22,2.84,5.49,0.21,77.01,0.5947253610865939
1991-01-07,47.91,11.42,5.59,7.73,3.06,78.73,0.2941188409083111
1991-01-14,47.84,3.79,4.86,8.01,2.34,75.31,0.1301259844351694
1991-01-21,47.81,2.38,-1.87,2.37,-6.26,75.74,0.1051212106888819
1991-01-28,47.79,0.24,1.31,2.37,0.26,91.36,0.2194665586734316
1991-02-04,47.77,0.34,-5.4,-1.61,-8.93,67.97,0.4715064454863711
1991-02-11,47.75,11.98,-5.84,-2.91,-8.74,82.95,0.8575916371650241
1991-02-18,47.79,6.55,-2.86,-0.44,-5.56,85.01,1.3721320851985404
1991-02-25,47.9,4.16,2.71,7.64,-2.56,82.84,2.0076778636966344
1991-03-04,48.02,0.0,1.79,5.87,-1.46,78.79,2.7550270353427413
