Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,79.07,0.25,-1.61,-0.31,-2.7,84.39,0.4098507482178082
1990-01-08,79.07,1.08,-0.9,0.26,-2.49,86.57,0.1144021131990911
1990-01-15,79.07,2.97,3.46,5.2,1.74,90.33,-0.0514206617938555
1990-01-22,78.97,14.0,6.59,8.31,4.41,82.43,-0.0852163727171451
1990-01-29,78.97,22.2,4.99,8.19,2.5,77.08,0.0135043607193505
1990-02-05,78.97,3.6,5.64,8.87,3.24,76.74,0.2433120085590214
1990-02-12,78.97,15.48,5.31,9.13,2.11,75.31,0.6008788309703608
1990-02-19,78.97,8.39,3.11,6.0,0.59,86.45,1.081027065731203
1990-02-26,78.97,15.61,8.9,14.2,4.71,74.39,1.6768039050440438
1990-03-05,78.97,18.78,3.46,6.29,1.2,81.61,2.3795821759775686
1990-03-12,78.94,16.89,7.44,9.8,5.17,81.6,3.1791852666267117
1990-03-19,78.92,0.41,7.71,14.36,2.26,72.16,4.064034488992456
1990-03-26,78.98,2.38,8.1,11.8,5.27,74.53,5.021316744686667
1990-04-02,79.07,0.0,7.59,13.74,2.31,73.77,6.037170065571278
1990-04-09,79.08,3.18,4.27,9.87,-0.5,63.72,7.09688434260239
1990-04-16,79.13,15.6,7.04,12.01,2.5,72.76,8.185114336216355
1990-04-23,79.16,8.94,9.33,14.66,4.5,74.43,9.286101883751494
1990-04-30,79.08,4.43,9.9,14.76,6.1,69.25,10.383904086221062
1990-05-07,78.98,0.0,16.73,24.06,7.67,59.4,11.46262417016873
1990-05-14,78.93,12.65,14.99,20.33,10.34,72.08,12.506641681601304
1990-05-21,78.92,12.46,12.7,17.99,7.47,67.81,13.50083867866519
1990-05-28,78.98,0.11,11.74,17.43,5.24,63.22,14.430818647673558
1990-06-04,79.02,23.77,13.97,20.17,7.96,66.21,15.283114972460954
1990-06-11,79.04,38.24,13.57,17.43,10.44,84.2,16.045385938315633
1990-06-18,79.07,0.03,14.13,18.09,9.77,75.21,16.706593446726565
1990-06-25,79.07,13.32,16.67,21.37,12.16,77.49,17.257162853058063
1990-07-02,79.07,12.92,18.73,23.66,15.0,74.95,17.689121612616105
1990-07-09,79.08,11.04,15.07,19.37,11.2,74.58,17.996214727435003
1990-07-16,79.12,3.14,15.83,21.53,10.36,66.04,18.17399532205277
1990-07-23,79.12,1.43,16.76,22.21,12.27,69.01,18.219889036688382
1990-07-30,79.12,0.2,18.34,24.41,12.64,70.75,18.133231305372675
1990-08-06,79.12,1.09,21.04,27.97,13.71,56.7,17.915276979225325
1990-08-13,79.16,23.23,17.6,22.67,12.89,75.0,17.56918215552762
1990-08-20,79.17,34.96,16.91,21.87,13.66,78.41,17.09995847571583
1990-08-27,79.1,1.77,16.8,22.19,11.8,70.51,16.51440055408525
1990-09-03,79.02,14.24,17.83,23.81,13.33,73.39,15.820987588076717
1990-09-10,78.98,40.16,12.43,16.14,9.91,87.18,15.02976057488218
1990-09-17,78.88,2.14,12.21,16.29,8.61,79.25,14.152176912339783
1990-09-24,78.92,24.22,10.64,14.24,8.26,79.98,13.200944489576568
1990-10-01,78.92,7.88,11.14,14.89,8.1,81.57,12.189837669856663
1990-10-08,78.92,8.07,11.36,15.24,8.46,84.28,11.13349783030346
1990-10-15,78.92,0.0,12.59,17.79,8.17,79.36,10.047221346789115
1990-10-22,78.92,0.0,10.9,15.34,7.47,82.41,8.946738094085719
1990-10-29,78.89,14.11,5.9,10.89,2.09,72.24,7.847983668716284
1990-11-05,78.87,18.12,5.37,8.29,3.03,87.3,6.766868632843183
1990-11-12,78.87,2.38,4.77,6.83,2.36,91.44,5.719048120667063
1990-11-19,78.84,27.5,7.47,8.96,6.31,90.87,4.719695143562366
1990-11-26,78.84,17.02,3.01,4.66,1.43,89.2,3.783280876613458
1990-12-03,78.86,8.39,1.77,4.11,-0.99,88.67,2.923365108122338
1990-12-10,78.82,10.81,-0.33,2.04,-2.44,84.13,2.15239988649306
1990-12-17,78.81,9.76,0.54,2.01,-0.4,88.19,1.4815492077928356
1990-12-24,78.79,9.75,0.6,2.37,-1.2,88.93,0.9205273550121068
1990-12-31,78.86,26.37,2.66,4.76,0.61,82.64,0.4774582299590886
1991-01-07,78.83,16.59,4.94,6.91,2.36,78.98,0.1587577147395151
1991-01-14,78.82,2.22,4.23,7.14,1.76,77.44,-0.0309592337085948
1991-01-21,78.82,4.66,-1.57,2.36,-5.66,74.12,-0.0889454107034488
1991-01-28,78.85,0.42,1.47,2.54,0.27,87.04,-0.0143611448386575
1991-02-04,78.91,0.0,-4.71,-1.07,-8.03,66.06,0.1917135431177481
1991-02-11,78.97,12.59,-6.31,-3.84,-9.27,81.71,0.5262945795119158
1991-02-18,78.97,6.7,-3.49,-1.27,-7.11,85.36,0.9845370488150084
1991-02-25,78.95,7.46,1.43,6.7,-3.84,83.81,1.5598053506372702
1991-03-04,78.92,0.0,1.51,5.56,-1.33,75.98,2.2437692868336248
1991-03-11,78.92,2.85,6.44,10.63,2.04,80.74,3.026524687307221
1991-03-18,78.92,0.23,7.86,13.39,3.39,84.47,3.8967368277833616
1991-03-25,78.92,18.35,7.41,10.89,4.44,83.05,4.841804562787091
1991-04-01,78.92,10.06,4.19,8.4,-0.56,68.8,5.848042797088649
1991-04-08,78.92,11.48,9.56,14.44,4.83,72.53,6.900880653331619
1991-04-15,78.92,0.0,11.13,17.17,3.13,59.96,7.985072466268393
1991-04-22,78.92,7.78,2.89,7.76,-1.71,68.78,9.0849185482916
1991-04-29,78.92,5.6,7.37,12.51,1.1,71.72,10.18449252945643
1991-05-06,78.88,22.83,6.96,10.36,3.2,81.79,11.267871979986625
1991-05-13,78.87,7.54,9.94,13.56,4.73,76.5,12.319368975724643
1991-05-20,78.87,4.65,9.83,14.34,3.17,70.48,13.323757267812866
1991-05-27,78.87,0.84,11.04,14.84,6.9,66.65,14.266492767065094
1991-06-03,78.87,3.91,14.03,19.41,6.63,62.21,15.133924150294751
1991-06-10,78.86,4.67,13.56,18.14,7.47,65.65,15.913490538905418
1991-06-17,78.82,20.78,13.89,18.44,9.76,72.26,16.593903387250126
1991-06-24,78.82,35.41,15.54,20.51,10.71,75.61,17.165309946917027
1991-07-01,78.82,26.03,15.79,20.03,10.74,76.97,17.61943593988951
1991-07-08,78.77,0.0,23.21,28.64,14.51,57.81,17.949705374595798
1991-07-15,78.77,3.32,21.09,26.33,13.89,66.87,18.15133576984642
1991-07-22,78.77,7.91,16.64,21.41,12.74,72.37,18.221407407765057
1991-07-29,78.77,10.08,19.64,25.27,11.64,66.11,18.158905612892685
1991-08-05,78.77,1.93,21.27,25.73,15.96,75.03,17.964735445240542
1991-08-12,78.77,13.54,20.79,26.27,15.6,71.34,17.641708594528502
1991-08-19,78.74,13.74,16.64,22.17,10.89,72.58,17.194502665387468
1991-08-26,78.78,4.44,17.24,22.53,11.36,72.14,16.629593443098145
1991-09-02,78.86,4.79,16.84,23.14,10.01,70.19,15.955161120695236
1991-09-09,78.79,0.56,15.67,21.49,9.81,67.8,15.18097184531959
1991-09-16,78.62,9.71,14.24,21.46,7.11,69.0,14.318236299091604
1991-09-23,78.62,3.62,14.1,20.03,9.53,77.25,13.379447362331849
1991-09-30,78.62,17.68,14.6,19.49,10.79,79.18,12.378199209853785
1991-10-07,78.62,7.25,12.13,16.63,7.96,78.24,11.32899045991278
