Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,11.45,0.6,-1.89,-0.2,-3.54,91.82,0.4119919246714847
1990-01-08,11.46,2.89,-2.07,-0.39,-3.97,85.97,0.1267269822366117
1990-01-15,11.43,1.43,3.19,4.77,1.31,92.07,-0.0216836581853332
1990-01-22,11.43,2.98,7.01,9.2,4.73,82.68,-0.0310910770514052
1990-01-29,11.42,20.2,5.69,8.34,3.16,74.75,0.0986409408463782
1990-02-05,11.42,4.07,5.93,10.43,2.64,75.89,0.3656339340458299
1990-02-12,11.44,11.0,5.91,10.6,2.61,72.98,0.7660219636945556
1990-02-19,11.44,14.88,3.61,6.9,0.73,86.78,1.2940075906114004
1990-02-26,11.45,9.44,9.83,15.54,4.87,70.77,1.9419458196069392
1990-03-05,11.45,15.76,3.87,6.6,1.3,77.47,2.700454795586621
1990-03-12,11.44,11.24,8.31,11.59,5.69,77.53,3.5585516486069686
1990-03-19,11.43,0.21,8.51,15.61,2.41,66.58,4.5038115209086325
1990-03-26,11.41,1.84,8.91,13.04,5.31,73.06,5.522547473286972
1990-04-02,11.39,0.39,8.51,14.2,3.19,73.18,6.600008665836283
1990-04-09,11.36,2.31,5.11,11.23,-0.46,62.78,7.7205939434986846
1990-04-16,11.35,2.94,7.76,13.84,1.8,68.05,8.868077733795756
1990-04-23,11.33,2.89,10.63,16.39,5.47,72.59,10.02584498584454
1990-04-30,11.31,7.92,9.61,13.86,6.47,77.7,11.177131748845644
1990-05-07,11.29,0.0,16.84,24.64,7.03,58.26,12.305267906575974
1990-05-14,11.36,13.21,15.81,22.19,10.43,72.22,13.393918553198874
1990-05-21,11.37,0.58,12.89,18.83,6.67,66.71,14.42732051537754
1990-05-28,11.36,0.44,12.99,18.86,6.91,59.68,15.390510595958805
1990-06-04,11.35,21.18,14.36,20.76,8.49,67.83,16.26954223436
1990-06-11,11.35,105.34,14.21,18.33,11.0,83.09,17.051687446514368
1990-06-18,11.37,3.33,15.2,19.46,10.73,73.87,17.725621120374264
1990-06-25,11.36,21.61,17.59,23.27,12.36,75.99,18.281584998456903
1990-07-02,11.33,12.26,19.44,24.43,15.0,74.28,18.711528973038288
1990-07-09,11.3,9.82,16.09,20.8,11.67,72.87,19.00922764810412
1990-07-16,11.29,0.24,16.11,22.14,10.27,66.89,19.170370480293457
1990-07-23,11.26,2.32,16.97,22.61,12.66,68.81,19.192624193634217
1990-07-30,11.22,3.94,18.69,25.11,12.64,72.07,19.07566656433324
1990-08-06,11.2,1.44,21.44,28.89,13.61,56.72,18.82119108643237
1990-08-13,11.2,11.5,18.01,24.3,12.84,73.88,18.43288245077398
1990-08-20,11.18,34.18,17.64,22.87,13.66,77.81,17.916363192329193
1990-08-27,11.17,1.39,16.77,22.91,10.99,70.1,17.279112278412182
1990-09-03,11.16,21.37,18.13,24.87,12.64,72.78,16.530356816586135
1990-09-10,11.15,18.96,13.04,16.64,10.56,83.58,15.68093845028194
1990-09-17,11.15,3.64,12.3,16.94,8.33,79.14,14.743156376661744
1990-09-24,11.14,17.63,11.14,15.31,8.6,76.49,13.730589259757462
1990-10-01,11.12,9.2,11.76,15.74,8.19,79.16,12.657898617502536
1990-10-08,11.14,0.96,12.26,16.96,9.03,78.95,11.540616529525153
1990-10-15,11.16,0.0,12.29,19.0,6.87,77.68,10.394920739597868
1990-10-22,11.17,8.98,10.31,15.31,6.73,81.45,9.237400409159818
1990-10-29,11.18,6.91,5.07,10.96,0.9,76.43,8.084815913696163
1990-11-05,11.17,1.35,5.8,9.13,3.4,85.53,6.953856160014237
1990-11-12,11.15,3.34,5.01,7.57,2.47,88.52,5.860896938354488
1990-11-19,11.19,19.91,7.53,9.37,5.8,89.77,4.821763808288588
1990-11-26,11.39,15.94,3.34,5.41,1.43,90.45,3.8515029517115833
1990-12-03,11.6,6.33,1.64,4.13,-1.04,89.39,2.964163310872828
1990-12-10,11.57,25.71,-0.21,1.66,-2.01,85.58,2.1725931659900146
1990-12-17,11.53,13.25,0.29,1.41,-0.59,89.86,1.4882540979116392
1990-12-24,11.49,7.79,-0.0,1.66,-1.54,89.78,0.9210550295641866
1990-12-31,11.6,17.58,2.51,5.03,0.26,78.02,0.4792087491901089
1991-01-07,11.59,13.06,5.56,7.47,2.93,80.23,0.1691129928559522
1991-01-14,11.58,4.55,4.84,7.87,2.26,77.21,-0.004742191898007
1991-01-21,11.61,1.58,-2.11,1.73,-6.46,79.5,-0.0398394599333205
1991-01-28,11.57,0.47,1.59,2.4,0.53,89.01,0.0643293814575791
1991-02-04,11.54,0.28,-5.37,-1.76,-8.86,67.56,0.3062560141487385
1991-02-11,11.51,7.78,-6.01,-3.29,-9.0,81.95,0.6824374489509815
1991-02-18,11.49,2.9,-2.83,-0.61,-5.64,83.06,1.187426747325116
1991-02-25,11.57,1.06,2.41,7.24,-2.9,81.45,1.813911890610079
1991-03-04,11.68,0.0,1.87,5.6,-1.16,77.5,2.5528216547752987
1991-03-11,11.67,0.54,6.2,10.27,1.33,78.41,3.3934569576783264
1991-03-18,11.65,2.39,7.51,12.83,2.4,85.28,4.323645776977751
