Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,58.62,0.06,-1.7,-0.23,-3.19,85.28,0.5662869037241478
1990-01-08,58.64,2.22,-1.74,-0.19,-3.77,85.13,0.2854525389969033
1990-01-15,58.65,1.1,3.34,5.11,1.5,89.0,0.1399670528056393
1990-01-22,58.66,4.72,6.76,8.69,4.49,81.34,0.1319370045713075
1990-01-29,58.67,16.73,5.43,8.6,2.73,74.54,0.261478665505571
1990-02-05,58.68,1.09,5.94,10.04,2.83,74.83,0.5267163350599535
1990-02-12,58.69,11.84,5.63,10.14,2.06,74.13,0.9238095001618412
1990-02-19,58.71,14.28,3.83,6.97,0.96,85.33,1.447008443984931
1990-02-26,58.73,8.19,9.86,15.54,5.1,69.91,2.088737499065844
1990-03-05,58.74,16.69,3.86,6.49,1.47,77.26,2.83970473930201
1990-03-12,58.75,12.39,8.19,11.4,5.73,76.59,3.689036522544302
1990-03-19,58.76,0.03,8.57,15.49,2.4,65.28,4.624434935672119
1990-03-26,58.75,3.41,8.81,12.97,5.37,71.48,5.632355862422641
1990-04-02,58.72,0.0,8.91,13.89,3.81,70.22,6.698205095638974
1990-04-09,58.68,3.04,5.34,10.93,0.61,61.27,7.8065496543253
1990-04-16,58.64,9.36,7.96,13.2,2.83,67.86,8.941341245742127
1990-04-23,58.61,7.36,10.63,15.91,5.61,70.2,10.086148636917144
1990-04-30,58.59,5.14,9.81,13.73,6.71,73.03,11.224395570945276
1990-05-07,58.57,0.0,17.86,24.9,9.27,51.75,12.339600783165746
1990-05-14,58.55,10.21,15.29,21.23,10.76,71.43,13.415616641896449
1990-05-21,58.54,1.53,13.26,19.1,7.89,63.59,14.43686295832524
1990-05-28,58.58,0.04,13.23,18.76,7.7,56.37,15.388552580102498
1990-06-04,58.63,15.08,14.5,20.66,9.1,65.31,16.256905502149554
1990-06-11,58.69,76.31,13.67,17.2,10.69,81.44,17.029348394462694
1990-06-18,58.75,2.18,15.31,19.53,11.27,70.26,17.694696657845537
1990-06-25,58.78,30.42,17.46,22.63,12.96,72.41,18.243316371491662
1990-07-02,58.74,11.67,19.86,24.56,15.64,69.47,18.667263787495067
1990-07-09,58.7,16.04,15.9,20.43,12.16,69.9,18.960400352474537
1990-07-16,58.66,0.57,16.79,22.31,11.09,60.37,19.118481590855623
1990-07-23,58.61,0.0,16.87,22.36,12.34,65.38,19.139218562822364
1990-07-30,58.58,0.04,19.21,25.31,13.51,65.79,19.02231100705797
1990-08-06,58.53,3.16,22.1,29.04,15.07,49.62,18.769451688383334
1990-08-13,58.48,8.6,18.3,24.49,13.11,69.11,18.38430188734176
1990-08-20,58.44,23.47,17.3,22.61,14.06,72.93,17.87243838662893
1990-08-27,58.44,4.09,17.16,22.89,11.83,68.1,17.241272721978646
1990-09-03,58.47,26.69,18.66,24.89,14.09,70.05,16.499943866713025
1990-09-10,58.49,32.02,12.9,16.49,10.61,84.84,15.659185903832071
1990-09-17,58.51,3.62,12.49,16.49,9.24,77.85,14.731172601687527
1990-09-24,58.52,7.8,11.2,15.06,8.77,75.81,13.729341143709778
1990-10-01,58.54,4.67,11.86,15.89,8.33,79.16,12.66819756449543
1990-10-08,58.56,2.47,11.7,16.17,8.34,79.19,11.563106709447824
1990-10-15,58.58,0.0,12.63,18.56,7.67,76.32,10.430069759252849
1990-10-22,58.6,1.94,11.11,16.01,7.69,78.78,9.285492540527146
1990-10-29,58.61,4.98,6.06,11.29,1.9,72.5,8.145947977390144
