Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,18.88,0.7,-1.49,0.01,-2.59,87.29,1.0150694916633345
1990-01-08,18.98,2.4,-0.49,0.99,-2.46,87.46,0.724106705468742
1990-01-15,19.0,2.63,4.26,6.17,2.33,90.05,0.5611880336894401
1990-01-22,19.02,6.8,7.31,9.11,5.1,83.64,0.5286727338814803
1990-01-29,19.06,23.63,5.73,9.33,2.94,77.02,0.6270316665418427
1990-02-05,19.11,3.84,6.53,10.0,3.81,75.65,0.8548404764842648
1990-02-12,19.16,14.0,5.97,10.09,2.11,75.87,1.2088002192088787
1990-02-19,19.19,13.9,3.94,7.16,1.11,86.83,1.6837851335708454
1990-02-26,19.23,9.68,9.73,15.3,5.01,74.44,2.2729168689429065
1990-03-05,19.31,21.97,3.91,6.89,1.29,82.04,2.967664091973206
1990-03-12,19.41,15.76,8.2,10.69,5.91,81.6,3.757966030513248
1990-03-19,19.46,0.33,8.4,15.77,1.61,72.64,4.632378165652459
1990-03-26,19.43,3.52,8.66,12.64,5.24,74.0,5.578237962063036
1990-04-02,19.36,0.0,7.69,14.64,1.57,74.37,6.581848236682495
1990-04-09,19.31,1.9,4.23,10.84,-1.36,64.32,7.628675510334524
1990-04-16,19.29,20.3,7.16,12.33,2.47,74.53,8.703560469919452
1990-04-23,19.29,7.64,9.27,15.5,3.39,75.55,9.790937493430349
1990-04-30,19.23,3.1,10.3,15.79,5.8,70.28,10.875060058807955
1990-05-07,19.19,0.0,16.63,25.36,6.14,60.41,11.940228772446067
1990-05-14,19.16,18.71,14.71,20.74,8.86,73.22,12.97101871521978
1990-05-21,19.13,4.9,12.9,18.59,7.26,68.99,13.952502813794462
1990-05-28,19.11,0.0,11.71,18.14,4.33,62.3,14.870468002531789
1990-06-04,19.06,26.94,14.33,20.89,7.81,65.92,15.71162104570804
1990-06-11,19.02,24.82,13.77,17.71,10.44,84.31,16.463781039494073
1990-06-18,19.02,0.0,14.1,18.64,8.76,73.2,17.116055806036186
1990-06-25,19.01,8.75,17.23,22.07,12.47,72.03,17.658999625241
1990-07-02,18.98,25.74,18.93,24.19,15.31,74.72,18.08475002011935
1990-07-09,18.96,11.36,15.36,19.86,11.2,71.99,18.38714161487265
1990-07-16,18.93,4.19,16.06,22.27,10.01,65.52,18.56179541692125
1990-07-23,18.9,0.0,16.86,22.33,12.09,67.72,18.606182229963206
1990-07-30,18.88,0.28,18.64,25.59,11.7,67.86,18.51965927976696
1990-08-06,18.86,2.43,21.33,29.23,12.56,54.11,18.3034795223123
1990-08-13,18.82,16.7,18.19,23.8,12.84,71.95,17.960773499486603
1990-08-20,18.8,43.76,17.13,22.29,13.74,76.63,17.496504005087772
1990-08-27,18.8,3.5,17.31,23.23,11.7,69.71,16.917394217624096
1990-09-03,18.81,28.02,17.84,24.17,13.04,76.79,16.23183034063479
1990-09-10,18.84,31.42,13.03,17.07,10.59,86.18,15.449740160415228
1990-09-17,18.87,1.81,12.54,17.0,8.73,78.72,14.582449279777244
1990-09-24,18.89,19.82,11.16,14.77,8.67,78.6,13.642517109751669
1990-10-01,18.88,9.82,11.81,15.87,8.51,80.01,12.643554994269133
1990-10-08,18.89,9.39,11.99,16.09,8.74,82.2,11.600029101592984
1990-10-15,18.9,0.0,12.7,18.3,8.04,79.44,10.527050936870882
1990-10-22,18.91,0.0,11.33,16.21,7.63,81.78,9.440158509435726
1990-10-29,18.92,14.52,5.96,11.61,1.64,72.81,8.35509132381501
1990-11-05,18.93,12.53,5.89,8.84,3.6,86.36,7.287562452847727
1990-11-12,18.94,4.62,5.57,7.69,2.4,89.51,6.253030993564733
1990-11-19,18.94,27.76,8.16,9.97,7.04,87.28,5.2664782009421485
1990-11-26,18.99,17.04,3.11,5.04,1.3,89.49,4.3421905413808455
1990-12-03,19.06,7.43,2.34,4.64,-0.37,88.33,3.4935528075568607
1990-12-10,19.14,16.7,0.06,2.6,-2.23,82.03,2.7328542905871
1990-12-17,19.25,7.68,0.79,2.21,-0.21,88.46,2.071110816370873
1990-12-24,19.33,10.27,1.59,3.4,-0.44,87.26,1.5179052232327717
1990-12-31,19.45,21.56,3.77,5.89,1.69,80.07,1.081248590942927
1991-01-07,19.62,21.32,5.63,7.84,3.34,78.63,0.7674642306841282
1991-01-14,19.59,4.25,4.6,7.43,2.3,78.62,0.5810961159299293
1991-01-21,19.49,2.91,-1.66,2.46,-5.7,78.2,0.5248430802648798
1991-01-28,19.43,0.5,1.8,2.89,0.81,90.12,0.5995197350407189
1991-02-04,19.38,0.13,-4.43,-0.91,-7.71,68.49,0.8040446728281161
1991-02-11,19.34,14.39,-6.44,-3.8,-10.14,84.77,1.1354561274917714
1991-02-18,19.32,10.2,-3.14,-0.84,-7.01,88.01,1.588954864112578
1991-02-25,19.36,9.54,3.06,7.7,-2.54,81.49,2.157973677658939
1991-03-04,19.54,0.0,2.06,6.0,-0.94,76.97,2.8342724939837938
1991-03-11,19.65,1.98,7.07,11.19,3.04,81.14,3.608057695970436
1991-03-18,19.58,0.3,8.54,14.57,3.7,83.5,4.468123946841685
1991-03-25,19.52,16.12,7.13,10.77,4.03,84.99,5.402016456861577
1991-04-01,19.49,7.79,4.61,9.54,-0.77,69.37,6.396211343612107
1991-04-08,19.46,6.2,9.49,14.73,4.79,72.21,7.436311474013634
1991-04-15,19.42,0.34,10.54,18.0,2.36,61.91,8.50725495206056
1991-04-22,19.39,7.59,2.71,7.8,-2.06,70.23,9.593533233120558
1991-04-29,19.36,3.89,6.87,12.91,0.73,75.07,10.679415706241691
1991-05-06,19.33,20.45,6.86,10.41,2.96,82.38,11.749177492244938
1991-05-13,19.31,7.84,10.13,14.47,3.84,74.4,12.787327158814705
1991-05-20,19.3,7.5,9.61,14.57,3.4,73.48,13.778831054998475
1991-05-27,19.28,3.04,11.09,15.26,7.16,68.26,14.709331016483848
1991-06-03,19.26,8.37,13.33,19.51,6.34,66.37,15.565352289020346
1991-06-10,19.23,6.68,13.51,18.57,7.47,64.34,16.334498659004275
1991-06-17,19.19,20.94,13.93,18.51,10.11,72.32,17.005631965503664
1991-06-24,19.2,13.25,15.49,20.21,11.07,74.8,17.569033394172727
1991-07-01,19.29,32.75,15.89,20.1,10.96,76.1,18.016544217327382
1991-07-08,19.24,4.73,23.06,29.7,14.07,57.99,18.3416839420971
1991-07-15,19.18,5.79,20.36,26.39,13.8,69.91,18.53974415572555
1991-07-22,19.13,11.18,16.86,22.03,12.94,71.31,18.60785670902853
1991-07-29,19.11,12.72,19.3,26.09,11.01,68.37,18.54503525063029
1991-08-05,19.08,11.09,21.2,26.13,15.64,75.22,18.352189510513234
1991-08-12,19.06,10.69,20.57,25.94,16.07,72.15,18.0321121260378
1991-08-19,19.03,14.99,16.59,22.46,10.94,72.05,17.589438201207777
1991-08-26,19.01,4.75,17.06,22.83,11.83,73.46,17.03057818481104
1991-09-02,19.0,2.6,16.59,23.83,8.8,69.84,16.363625039440905
1991-09-09,18.98,0.04,15.74,21.63,9.99,67.99,15.598237045701966
1991-09-16,18.96,5.25,13.73,21.63,5.89,69.31,14.745497938735376
1991-09-23,18.93,5.52,14.13,20.2,9.43,76.0,13.817756402454934
1991-09-30,18.93,15.27,14.54,19.67,11.01,80.84,12.828447245809574
1991-10-07,18.91,7.26,12.16,16.69,8.21,79.35,11.791896850653483
1991-10-14,18.91,4.19,13.04,19.31,7.77,82.25,10.723115708573244
