Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,78.73,0.0,-1.67,0.26,-3.73,82.86,0.4330241983623608
1990-01-08,78.74,0.58,-2.41,-0.1,-4.64,80.04,0.1499067852575173
1990-01-15,78.74,2.5,2.69,4.8,0.39,86.88,0.0030384952779325
1990-01-22,78.73,3.28,6.4,8.67,4.07,77.63,-0.0054540664032369
1990-01-29,78.72,17.13,5.81,9.33,3.14,70.33,0.1245520697509139
1990-02-05,78.72,2.38,6.11,10.81,2.73,70.59,0.3911744570820445
1990-02-12,78.72,4.72,6.01,11.03,2.29,68.31,0.7905524899532441
1990-02-19,78.72,17.67,4.06,7.54,1.23,79.62,1.3169033040656988
1990-02-26,78.73,5.28,10.29,16.56,4.61,64.45,1.9626055104569229
1990-03-05,78.74,19.54,3.8,6.8,1.3,75.25,2.718309550739443
1990-03-12,78.74,11.41,8.6,11.96,5.57,72.26,3.57307307567186
1990-03-19,78.75,0.0,8.79,16.06,2.53,63.03,4.5145193868245
1990-03-26,78.75,2.0,9.03,13.86,5.47,70.53,5.529016647156075
1990-04-02,78.75,0.19,8.49,13.99,3.43,72.69,6.6018752655895305
1990-04-09,78.74,2.56,5.31,11.16,0.57,62.41,7.717560597523582
1990-04-16,78.74,8.73,7.41,13.44,2.21,67.66,8.859917881444765
1990-04-23,78.75,8.43,10.19,15.89,4.97,71.6,10.012406154631154
1990-04-30,78.74,15.6,9.21,13.76,6.17,77.26,11.158337760924256
1990-05-07,78.73,0.0,16.33,24.76,7.13,56.47,12.281119982574234
1990-05-14,78.72,6.78,15.94,22.57,10.21,67.35,13.364495297407815
1990-05-21,78.72,0.72,13.39,20.16,6.86,63.78,14.392776782473018
1990-05-28,78.71,0.37,13.41,19.76,7.16,56.05,15.351075255592324
1990-06-04,78.7,16.21,14.23,21.19,8.09,64.61,16.22551486588839
1990-06-11,78.7,51.29,13.91,18.19,10.6,78.9,17.003434011601357
1990-06-18,78.71,1.64,15.54,20.8,10.77,73.24,17.67356867597305
1990-06-25,78.72,16.42,17.5,23.09,12.83,72.72,18.226215526553936
1990-07-02,78.71,10.07,20.37,25.84,15.49,69.21,18.65337241630776
1990-07-09,78.7,9.19,15.91,20.51,11.99,70.77,18.948854252103654
1990-07-16,78.7,2.65,16.24,22.63,10.03,64.97,19.10838255285718
1990-07-23,78.69,0.1,16.9,22.86,11.97,65.85,19.12964740054793
1990-07-30,78.68,0.01,19.31,26.0,12.61,63.89,19.012340887082807
1990-08-06,78.67,12.62,21.99,30.34,13.46,51.94,18.758161572705244
1990-08-13,78.67,7.52,18.54,25.69,13.16,65.06,18.370789891394157
1990-08-20,78.66,20.2,17.97,23.94,13.94,70.8,17.85583485937439
1990-08-27,78.66,2.36,17.17,23.8,11.5,69.22,17.22075285838221
1990-09-03,78.66,18.98,18.97,26.13,13.81,67.57,16.474739669677668
1990-09-10,78.67,20.64,12.99,16.73,10.57,81.52,15.62859732211646
1990-09-17,78.66,4.4,12.17,16.9,8.63,77.78,14.694577682277846
1990-09-24,78.65,9.88,11.49,15.99,8.69,73.24,13.686205051412909
1990-10-01,78.64,9.36,12.19,16.61,8.56,75.96,12.618080337951705
1990-10-08,78.62,2.23,12.3,17.5,8.84,76.09,11.505669641087891
1990-10-15,78.61,0.0,12.46,19.6,6.8,73.8,10.365080306681971
1990-10-22,78.6,12.98,11.2,16.64,7.3,75.68,9.21282769812053
1990-10-29,78.59,8.63,6.4,11.76,2.17,69.05,8.065596059214844
1990-11-05,78.59,11.22,6.11,8.74,3.77,83.09,6.939996931765056
1990-11-12,78.58,5.76,5.11,8.07,2.34,86.89,5.852328625826201
1990-11-19,78.58,32.37,7.69,10.01,5.56,85.36,4.818340225468191
1990-11-26,78.58,18.24,3.6,6.11,1.4,85.58,3.853003547149812
