Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,26.04,0.04,-1.51,-0.16,-2.64,83.83,0.756717019756195
1990-01-08,26.02,1.18,-0.74,0.56,-2.73,84.87,0.4671129400116349
1990-01-15,25.99,2.96,3.9,5.79,2.11,88.54,0.308161223085019
1990-01-22,25.97,4.6,7.06,8.91,4.76,81.51,0.2821636453928704
1990-01-29,26.02,21.2,5.37,8.83,2.66,76.01,0.3894966773022634
1990-02-05,26.05,7.73,6.03,9.51,3.36,75.84,0.6286060314714828
1990-02-12,26.07,13.52,5.61,9.76,1.97,74.61,0.9960291704518108
1990-02-19,26.07,10.55,3.64,6.83,0.89,85.47,1.4864454476183333
1990-02-26,26.13,11.0,9.23,14.86,4.61,73.82,2.0927531553400387
1990-03-05,26.23,21.73,3.79,6.67,1.27,81.63,2.8061723646562715
1990-03-12,26.25,17.05,8.0,10.5,5.6,80.82,3.616372067240421
1990-03-19,26.19,0.1,7.83,15.07,1.67,72.2,4.511619778510753
1990-03-26,26.15,3.8,8.47,12.21,5.36,73.4,5.478951435488955
1990-04-02,26.14,0.02,7.79,14.37,2.07,73.56,6.504359129119122
1990-04-09,26.12,3.35,4.4,10.46,-0.86,62.85,7.572993952499491
1990-04-16,26.11,12.72,7.07,12.27,2.13,72.87,8.669381027586017
1990-04-23,26.11,12.54,9.56,15.36,4.27,73.14,9.777643596570668
1990-04-30,26.19,2.56,10.04,15.04,6.07,69.86,10.881732932872024
1990-05-07,26.21,0.0,17.14,24.93,7.19,58.5,11.96566074240197
1990-05-14,26.18,4.64,15.0,20.71,9.66,71.93,13.013730689710798
1990-05-21,26.17,6.72,13.01,18.54,7.3,66.78,14.010765696285436
1990-05-28,26.13,0.18,12.2,18.26,5.17,60.44,14.94232771949915
1990-06-04,26.11,27.6,14.27,20.9,7.79,65.13,15.794926829598287
1990-06-11,26.13,22.45,13.74,17.76,10.33,82.59,16.556216557086834
1990-06-18,26.13,0.92,14.43,18.7,9.54,72.86,17.215172681687363
1990-06-25,26.11,7.15,16.89,21.87,11.96,75.47,17.76225287383933
1990-07-02,26.11,14.16,19.03,24.1,15.11,74.4,18.189534876969542
1990-07-09,26.1,12.41,15.37,19.99,11.21,72.7,18.49083122952033
1990-07-16,26.07,4.22,16.16,22.21,10.13,65.19,18.661778865448145
1990-07-23,26.02,0.0,16.97,22.87,12.07,66.81,18.699902295689725
1990-07-30,25.99,1.47,18.71,25.11,12.39,68.89,18.60464945566632
1990-08-06,25.96,0.0,21.53,28.97,13.23,54.03,18.37739969971905
1990-08-13,26.0,19.55,18.1,23.73,12.86,72.11,18.021443826708197
1990-08-20,26.09,32.65,17.13,22.31,13.8,76.86,17.541936426025174
1990-08-27,26.1,1.76,17.2,22.96,11.73,68.33,16.945821234093735
1990-09-03,26.1,29.2,18.04,24.3,13.4,73.15,16.241730582271156
1990-09-10,26.12,38.16,12.79,16.76,10.19,86.19,15.439860392242304
1990-09-17,26.05,2.28,12.54,16.87,8.7,77.76,14.55182252909557
1990-09-24,25.99,20.94,11.03,14.8,8.49,77.47,13.590476650152649
1990-10-01,25.97,6.59,11.51,15.61,8.19,80.16,12.569743984545603
1990-10-08,25.96,7.04,11.6,15.69,8.5,82.17,11.504405740195292
1990-10-15,25.96,0.0,12.56,18.29,7.73,79.03,10.409889057455262
1990-10-22,25.96,0.0,11.13,16.01,7.26,81.32,9.302043609021936
1990-10-29,25.98,12.68,5.94,11.41,1.73,72.03,8.196912081162946
1990-11-05,26.01,8.45,5.71,8.71,3.17,85.5,7.1104978599200805
1990-11-12,26.07,3.48,5.26,7.44,2.37,89.42,6.058533286417942
1990-11-19,26.17,33.8,7.91,9.59,6.7,88.93,5.056251837168287
1990-11-26,26.2,20.12,3.09,4.9,1.24,88.79,4.118167528422132
1990-12-03,26.15,7.67,1.93,4.33,-1.01,88.2,3.25786473901056
1990-12-10,26.12,19.54,-0.14,2.23,-2.43,82.91,2.4878014952451064
1990-12-17,26.15,11.64,0.61,1.97,-0.44,87.66,1.819129066504941
1990-12-24,26.17,11.38,0.99,2.81,-0.96,87.12,1.2615304839432504
1990-12-31,26.19,15.11,3.19,5.54,0.99,79.67,0.8230803207200026
1991-01-07,26.21,13.81,5.33,7.29,2.64,77.85,0.5101277642805506
1991-01-14,26.17,2.21,4.56,7.41,2.04,76.36,0.3272046739078966
1991-01-21,26.11,3.5,-1.4,2.49,-5.74,75.13,0.276959954965239
1991-01-28,26.07,0.14,1.7,2.7,0.59,87.56,0.3601212001540208
1991-02-04,26.04,0.01,-4.31,-0.86,-7.63,65.63,0.575484153259552
1991-02-11,26.01,14.67,-6.11,-3.59,-9.21,81.9,0.9199301479595334
1991-02-18,25.98,7.57,-3.2,-0.96,-7.0,85.16,1.3884712691644268
1991-02-25,25.99,10.36,1.84,7.13,-3.74,82.94,1.9743225829092967
1991-03-04,26.02,0.0,1.87,5.8,-1.19,75.13,2.6690003888375795
1991-03-11,26.01,0.73,6.83,10.89,2.34,79.98,3.462445072484683
1991-03-18,26.03,0.44,8.4,13.99,3.7,83.3,4.343166778340096
1991-03-25,26.11,24.57,7.73,11.14,4.59,81.8,5.298411794199545
1991-04-01,26.23,8.64,4.73,8.86,-0.36,67.34,6.3143472373989145
1991-04-08,26.26,10.51,9.96,14.76,4.83,71.42,7.376261368492539
1991-04-15,26.25,0.0,11.59,17.53,3.14,58.59,8.468776631637773
1991-04-22,26.27,5.86,3.2,8.09,-1.76,68.15,9.576072336652585
1991-04-29,26.28,0.22,7.67,12.83,1.0,70.96,10.682113758092036
1991-05-06,26.29,23.21,7.23,10.64,3.06,81.25,11.770884333764846
1991-05-13,26.3,8.96,10.36,13.99,4.86,75.27,12.826617600228255
1991-05-20,26.31,10.72,10.29,14.67,3.4,70.09,13.834025506608263
1991-05-27,26.3,0.5,11.54,15.23,7.23,65.39,14.778519800537683
1991-06-03,26.28,0.54,14.5,19.7,6.69,61.17,15.64642328032696
1991-06-10,26.28,5.88,14.04,18.5,7.41,63.69,16.425167854229592
1991-06-17,26.29,15.48,14.26,18.64,9.94,70.48,17.10347653871019
1991-06-24,26.29,20.24,15.96,20.63,10.91,74.04,17.671526760202088
1991-07-01,26.27,22.14,16.16,20.17,10.9,75.85,18.121092595585285
1991-07-08,26.23,0.0,23.8,29.09,14.69,56.27,18.445663891603388
