Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,29.02,0.01,-1.57,-0.14,-2.77,82.46,0.9930861108743212
1990-01-08,29.03,1.84,-1.27,0.36,-3.44,83.46,0.7072167759591199
1990-01-15,28.99,2.26,3.7,5.76,1.84,86.52,0.5529970346684365
1990-01-22,28.95,4.38,6.97,8.97,4.73,79.85,0.53265990234258
1990-01-29,28.97,15.27,5.73,9.14,2.9,72.06,0.6464998492489915
1990-02-05,29.01,4.8,6.34,9.79,3.73,72.93,0.8928685368179465
1990-02-12,29.03,9.94,5.9,10.2,2.19,71.6,1.2681986846603197
1990-02-19,29.01,14.74,4.03,7.06,1.11,83.05,1.7670557227865746
1990-02-26,29.02,9.74,9.64,15.2,5.1,70.33,2.382216481131371
1990-03-05,29.04,26.93,4.01,6.69,1.43,77.92,3.10477377700432
1990-03-12,29.12,8.29,8.36,11.19,5.84,76.04,3.924265386098342
1990-03-19,29.2,0.08,8.23,15.44,1.7,67.94,4.828825529628913
1990-03-26,29.2,2.12,8.7,12.64,5.37,69.58,5.805356684154123
1990-04-02,29.18,0.0,8.23,14.27,2.66,70.47,6.83971922636685
1990-04-09,29.13,1.82,4.61,10.43,-0.56,59.39,7.916936166908453
1990-04-16,29.15,8.78,7.03,12.11,2.21,68.96,9.02141000877253
1990-04-23,29.12,9.25,9.63,15.31,4.61,70.83,10.13714859031225
1990-04-30,29.08,9.88,9.6,14.03,5.93,71.4,11.247996642769268
1990-05-07,29.08,0.0,17.93,25.41,8.57,53.64,12.337869709503142
1990-05-14,29.03,6.86,15.11,21.1,9.6,69.82,13.39098703989999
1990-05-21,29.01,2.79,13.3,18.81,7.73,63.4,14.392100085789252
1990-05-28,28.99,0.0,12.79,18.59,6.47,55.34,15.326713291866648
1990-06-04,28.96,10.46,14.61,20.74,8.57,60.89,16.18129398320379
1990-06-11,28.97,42.94,13.76,17.43,10.3,78.72,16.943468310789253
1990-06-18,29.06,2.73,14.64,18.86,9.97,70.9,17.602200417921004
1990-06-25,29.1,9.13,17.14,22.09,12.16,71.88,18.147952233220707
1990-07-02,29.06,30.44,19.46,24.4,15.31,71.02,18.572821576556382
1990-07-09,28.99,6.85,15.73,20.1,11.74,68.92,18.870656578178057
1990-07-16,28.98,4.68,16.5,22.21,10.81,62.41,19.037144754340478
1990-07-23,28.94,0.0,16.73,22.6,11.74,65.37,19.06987544964868
1990-07-30,28.91,2.47,18.93,25.46,12.61,66.39,18.96837474199574
1990-08-06,28.91,0.12,22.26,29.33,14.13,49.69,18.734112304689
1990-08-13,28.91,12.83,18.4,24.66,12.74,67.04,18.370480126405106
1990-08-20,28.91,24.81,17.37,22.24,13.96,72.59,17.882743397096675
