Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,108.08,0.0,-1.71,0.33,-3.93,81.5,0.4837755610139727
1990-01-08,108.07,1.6,-2.56,-0.06,-4.93,80.48,0.1966514696117887
1990-01-15,108.07,2.89,2.66,4.84,0.37,86.29,0.0446055135659477
1990-01-22,108.13,3.54,6.33,8.59,4.0,76.76,0.0298393568135697
1990-01-29,108.07,15.22,5.81,9.61,3.06,69.94,0.1525668170427909
1990-02-05,108.02,1.96,6.04,10.8,2.56,70.14,0.4110107695584997
1990-02-12,108.03,3.78,5.96,11.03,2.14,69.02,0.8014288804978058
1990-02-19,108.07,18.8,4.04,7.57,1.16,78.83,1.3181677967718173
1990-02-26,108.06,2.81,10.13,16.56,4.4,64.42,1.9537450080497507
1990-03-05,108.03,18.61,3.79,6.76,1.39,74.45,2.698957195402646
1990-03-12,108.02,10.04,8.54,11.93,5.46,71.6,3.5430134976917707
1990-03-19,108.03,0.13,8.4,15.99,2.07,64.63,4.47369176596954
1990-03-26,108.05,3.15,8.91,13.79,5.34,70.78,5.477515543290686
1990-04-02,108.06,0.61,8.26,13.83,3.13,73.91,6.5399492072208645
1990-04-09,108.04,3.11,5.06,11.01,0.31,64.58,7.645608449329081
1990-04-16,108.01,8.39,7.13,13.06,1.96,68.89,8.778483043869123
1990-04-23,107.98,9.15,9.94,15.63,4.5,72.22,9.922168679901237
1990-04-30,107.96,19.56,9.17,13.73,6.19,76.84,11.060104499867826
1990-05-07,107.96,0.0,15.89,24.59,6.46,58.65,12.175812905003802
1990-05-14,107.96,6.41,15.71,22.47,9.71,68.76,13.253138155137895
1990-05-21,107.95,1.97,13.21,20.24,6.4,64.78,14.27648030790102
1990-05-28,107.96,0.03,13.14,19.63,6.71,56.91,15.231021109840764
1990-06-04,107.95,15.9,13.9,21.01,7.63,65.12,16.102938568483147
1990-06-11,107.93,43.48,13.8,18.04,10.37,79.29,16.879607098283106
1990-06-18,107.92,0.89,15.31,20.64,10.43,74.61,17.549780342299265
1990-06-25,107.91,18.85,17.29,22.94,12.64,73.17,18.10375402229007
1990-07-02,107.91,12.22,20.36,25.99,15.31,69.16,18.53350645911925
1990-07-09,107.94,7.98,15.74,20.33,11.8,71.35,18.83281472870076
1990-07-16,107.91,4.01,16.1,22.6,9.79,65.54,18.99734477151497
