Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,57.42,0.41,-1.97,-0.43,-3.59,93.42,0.2838772031279788
1990-01-08,57.42,2.43,-2.27,-0.54,-4.03,88.19,-0.0010964006468157
1990-01-15,57.42,1.84,2.96,4.66,1.14,93.53,-0.149437460228949
1990-01-22,57.41,4.17,6.87,9.11,4.7,84.25,-0.1589980443120993
1990-01-29,57.41,20.98,5.54,8.23,3.23,75.72,-0.0296397186831214
1990-02-05,57.4,5.06,5.83,10.34,2.93,77.13,0.236764449294597
1990-02-12,57.4,11.87,5.74,10.33,2.56,75.37,0.6363570121001505
1990-02-19,57.39,14.35,3.37,6.74,0.79,89.34,1.1633519966668668
1990-02-26,57.39,8.94,9.67,15.41,5.0,72.14,1.8101186834298904
1990-03-05,57.39,19.03,3.66,6.43,1.46,79.2,2.5672920967156063
1990-03-12,57.38,14.91,8.11,11.47,5.71,79.0,3.4239086066073066
1990-03-19,57.38,0.0,8.53,15.54,2.93,67.37,4.367564678815274
1990-03-26,57.37,2.51,8.73,12.91,5.34,74.47,5.384596473903399
1990-04-02,57.37,0.0,8.31,13.96,3.37,75.04,6.46027769533355
1990-04-09,57.36,3.25,4.73,10.99,-0.37,66.04,7.5790328215499265
1990-04-16,57.36,4.8,7.61,13.73,2.01,70.06,8.724662634571494
1990-04-23,57.36,2.74,10.34,16.14,5.17,74.14,9.880578779510024
1990-04-30,57.35,10.58,9.54,13.67,6.8,77.55,11.03004395866661
1990-05-07,57.35,0.0,16.7,24.33,7.21,58.72,12.156414282272758
1990-05-14,57.34,11.51,15.57,21.66,10.74,72.9,13.243380266714013
1990-05-21,57.34,2.5,12.77,18.61,6.73,67.22,14.275202990659658
1990-05-28,57.34,0.58,12.79,18.54,7.14,59.99,15.236941989631546
1990-06-04,57.33,21.33,14.27,20.67,8.54,66.41,16.11467158917231
1990-06-11,57.33,115.48,13.91,17.87,10.76,83.34,16.89568254417712
1990-06-18,57.32,7.58,14.97,19.01,10.64,73.68,17.568666064715796
1990-06-25,57.32,21.26,17.47,23.17,12.23,75.36,18.12387756370994
1990-07-02,57.31,6.48,19.36,24.16,15.26,73.48,18.553277755450736
1990-07-09,57.31,22.93,15.81,20.49,11.56,72.84,18.85064906189625
1990-07-16,57.31,2.79,15.96,21.77,10.5,67.68,19.01168564122147
1990-07-23,57.3,0.97,16.83,22.39,12.63,68.57,19.03405573503683
1990-07-30,57.3,5.74,18.64,24.87,12.9,72.88,18.91743543150724
