Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,86.77,0.0,-1.59,0.4,-3.6,85.03,0.7570690351962472
1990-01-08,86.76,1.66,-2.01,0.34,-4.51,83.5,0.4647249833497788
1990-01-15,86.75,3.64,3.11,5.23,0.99,87.25,0.3070219496510518
1990-01-22,86.73,2.88,6.51,8.71,4.4,79.27,0.2862435891645845
1990-01-29,86.72,6.65,5.99,9.94,3.13,72.33,0.4026907877201999
1990-02-05,86.7,2.97,6.39,11.06,2.96,72.76,0.6546773048664676
1990-02-12,86.68,5.87,6.27,11.11,2.3,71.97,1.0385541918636338
1990-02-19,86.66,22.09,4.4,7.77,1.57,80.89,1.548762631125317
1990-02-26,86.64,3.28,10.23,16.31,4.97,68.49,2.177914431955572
1990-03-05,86.63,18.9,4.01,6.94,1.76,77.67,2.916899016944332
1990-03-12,86.61,10.16,8.71,12.11,5.71,73.28,3.755015349779564
1990-03-19,86.61,0.0,8.56,15.84,2.47,67.8,4.680126894065818
1990-03-26,86.61,3.35,9.0,13.66,5.7,73.22,5.678837359232128
1990-04-02,86.62,0.9,8.34,13.74,3.4,76.02,6.736684688599572
1990-04-09,86.61,4.46,5.23,11.04,0.6,66.98,7.8383504805206625
1990-04-16,86.61,12.34,7.29,12.89,2.43,72.4,8.967881810019138
1990-04-23,86.6,6.6,10.1,15.66,4.61,73.91,10.108922238790154
1990-04-30,86.6,12.8,9.4,13.7,6.4,78.54,11.244948668369048
1990-05-07,86.59,0.0,16.23,24.73,6.96,61.6,12.3595106066599
1990-05-14,86.57,18.23,15.5,22.1,9.74,71.56,13.436468383071542
1990-05-21,86.55,0.99,13.4,20.17,6.69,67.33,14.460226862731236
1990-05-28,86.55,0.0,13.19,19.7,7.0,58.85,15.415961275423012
1990-06-04,86.59,13.58,14.49,21.33,8.17,66.6,16.289831889083942
1990-06-11,86.65,57.9,13.97,18.06,10.59,81.36,17.069184419228726
1990-06-18,86.66,12.32,15.73,20.76,10.84,74.73,17.742733272227433
1990-06-25,86.67,25.56,17.69,23.07,13.1,73.84,18.30072496894088
1990-07-02,86.67,9.84,20.59,25.96,15.54,69.81,18.735079382219503
1990-07-09,86.68,13.08,15.86,20.1,12.09,71.8,19.039506743043468
1990-07-16,86.69,5.76,16.51,22.61,10.5,64.42,19.20959872097027
1990-07-23,86.69,0.29,16.74,22.6,11.8,67.64,19.242892259977992
1990-07-30,86.58,0.0,19.3,25.99,12.51,64.93,19.138905245314696
1990-08-06,86.52,9.11,21.99,30.2,13.6,52.19,18.899143484872027
1990-08-13,86.52,8.57,18.81,25.79,13.2,64.31,18.527078903987597
1990-08-20,86.55,16.64,17.83,23.73,14.13,70.34,18.02809926943131
1990-08-27,86.55,9.68,17.26,23.64,11.66,70.99,17.409430170608893
1990-09-03,86.54,23.63,19.07,26.01,14.21,70.98,16.68003038775219
1990-09-10,86.55,17.15,13.07,16.51,10.64,83.33,15.850462162240657
1990-09-17,86.54,5.95,12.41,16.73,8.77,79.88,14.932738247634695
1990-09-24,86.53,12.32,11.69,16.01,9.09,74.22,13.940147956234073
1990-10-01,86.51,4.43,12.37,16.5,8.83,76.79,12.887064720133337
1990-10-08,86.51,2.44,12.33,17.39,8.67,76.7,11.788737953431095
1990-10-15,86.49,0.0,12.33,19.23,6.87,75.6,10.66107222958086
1990-10-22,86.48,4.34,11.17,16.56,7.1,78.27,9.520396971555575
1990-10-29,86.48,6.46,6.53,12.0,2.09,71.16,8.383229989880906
1990-11-05,86.48,13.62,6.34,8.53,4.29,84.22,7.266038292679873
1990-11-12,86.48,5.05,5.54,8.29,2.73,88.78,6.1849996313724205
1990-11-19,86.54,31.58,8.11,10.41,6.06,83.66,5.155768235024166
1990-11-26,86.58,15.66,3.54,6.07,1.31,86.13,4.19324812568041
1990-12-03,86.6,6.18,1.41,3.53,-1.1,90.28,3.311377297245575
1990-12-10,86.64,8.48,-0.59,1.94,-2.67,84.28,2.522925883155879
1990-12-17,86.66,13.72,0.21,1.19,-0.59,92.64,1.8393112355237184
1990-12-24,86.7,5.4,1.16,3.01,-0.49,86.27,1.2704325935433405
1990-12-31,86.75,9.94,3.63,6.24,1.04,75.23,0.8245277352802756
1991-01-07,86.77,6.24,5.94,8.39,3.46,76.08,0.5080536886305147
1991-01-14,86.74,5.84,5.26,8.24,2.79,73.32,0.3255932288423775
1991-01-21,86.7,1.68,-1.2,3.63,-5.83,68.42,0.2797885165852172
1991-01-28,86.68,0.46,0.9,1.91,-0.0,91.03,0.3713028375338254
1991-02-04,86.67,0.12,-4.77,-0.9,-8.2,67.29,0.5988109975076714
1991-02-11,86.65,10.29,-6.11,-2.93,-9.17,80.45,0.9590185122500704
1991-02-18,86.63,7.52,-3.33,-0.79,-6.0,84.93,1.446709313965595
1991-02-25,86.63,1.14,3.77,8.49,-1.1,78.03,2.054821283789773
1991-03-04,86.66,0.0,2.17,6.93,-1.23,76.76,2.774548516426245
1991-03-11,86.66,0.02,7.64,11.93,3.73,77.74,3.595468836084656
1991-03-18,86.66,3.62,9.47,16.37,3.54,75.54,4.505694717194924
1991-03-25,86.69,23.75,8.59,12.47,5.87,80.31,5.492045424456494
1991-04-01,86.71,4.76,4.41,7.86,0.51,68.17,6.540237879508744
1991-04-08,86.65,6.44,10.33,15.16,5.93,70.19,7.635093490333157
1991-04-15,86.68,0.0,11.33,17.66,3.11,56.75,8.760757948347566
1991-04-22,86.69,13.29,2.79,7.3,-1.33,73.54,9.90093081036962
1991-04-29,86.69,6.49,7.17,11.81,2.4,79.5,11.03910154093438
1991-05-06,86.68,7.84,7.63,11.63,3.66,76.39,12.15878859690213
1991-05-13,86.75,32.72,10.53,14.71,5.73,71.74,13.24377809223617
1991-05-20,86.77,11.71,9.79,14.11,3.7,68.05,14.278358586909672
1991-05-27,86.75,17.28,10.64,14.9,6.47,72.06,15.247548600028464
1991-06-03,86.73,0.4,14.37,19.76,7.17,60.15,16.137313552611694
1991-06-10,86.68,2.41,13.87,18.43,8.06,64.65,16.934768998542108
1991-06-17,86.68,38.53,15.51,19.61,11.44,65.21,17.62836720075268
1991-06-24,86.77,16.55,16.44,21.4,11.06,67.61,18.208064350889902
1991-07-01,86.8,24.13,16.59,21.03,11.97,72.02,18.66546601099172
1991-07-08,86.72,0.0,23.74,29.16,15.0,55.08,18.993948671077952
1991-07-15,86.66,3.92,22.26,27.8,16.13,66.47,19.188755662410337
1991-07-22,86.63,0.76,18.06,22.69,13.3,62.4,19.24706603752877
1991-07-29,86.63,10.12,19.64,26.13,12.23,63.64,19.168035419630044
1991-08-05,86.62,10.19,21.89,26.9,16.61,71.01,18.952808229760365
1991-08-12,86.58,4.82,21.93,27.79,16.47,65.36,18.604501114763146
1991-08-19,86.56,5.16,17.84,23.41,11.71,64.13,18.128157815957223
1991-08-26,86.52,0.73,17.9,23.19,11.87,66.19,17.530676132080323
1991-09-02,86.47,1.6,16.77,23.01,9.39,67.49,16.820708034127172
1991-09-09,86.45,0.46,16.1,21.77,10.64,61.8,16.00853437849303
1991-09-16,86.4,2.14,15.64,23.31,7.03,59.43,15.10591603266712
1991-09-23,86.38,2.18,15.24,21.31,10.2,69.81,14.125923569284762
1991-09-30,86.39,1.93,16.04,20.77,11.87,67.25,13.08274799469332
1991-10-07,86.36,3.3,12.77,19.36,7.37,66.36,11.9914952528195
1991-10-14,86.37,3.08,14.04,20.61,8.47,70.51,10.86796748007247
1991-10-21,86.36,6.68,8.31,13.27,4.6,69.02,9.728434178872144
1991-10-28,86.37,4.76,4.04,8.97,-1.0,72.17,8.589396623375828
1991-11-04,86.38,5.66,5.04,9.57,0.53,71.2,7.467348908980904
1991-11-11,86.4,20.76,5.91,8.84,3.41,79.27,6.37853910578178
1991-11-18,86.42,7.39,5.01,7.73,2.67,80.79,5.338733974652249
1991-11-25,86.41,3.61,2.1,4.74,-0.81,85.07,4.362990653036795
1991-12-02,86.38,0.71,2.3,5.11,0.09,89.84,3.4654386166078206
1991-12-09,86.38,2.0,-0.36,2.14,-2.13,87.58,2.65907507414175
1991-12-16,86.39,0.0,-1.6,1.63,-5.21,72.3,1.9555767584472568
1991-12-23,86.43,36.62,4.26,6.77,1.26,80.65,1.365130838749005
1991-12-30,86.48,9.32,2.64,5.2,0.4,82.0,0.8962874030397057
1992-01-06,86.55,16.84,4.29,6.14,1.63,77.89,0.5558356465639029
1992-01-13,86.61,6.59,2.9,5.67,0.01,82.65,0.348705559314002
1992-01-20,86.74,26.92,2.7,5.03,0.9,84.1,0.27789653617587
1992-01-27,86.78,0.9,-3.49,-0.4,-6.71,86.13,0.3444339435011514
1992-02-03,86.76,2.9,-0.17,0.86,-1.59,92.04,0.5473542710538162
1992-02-10,86.77,9.16,4.21,6.94,1.47,81.37,0.8837190843418892
1992-02-17,86.75,8.09,5.13,8.1,2.81,79.07,1.3486575752941423
1992-02-24,86.74,10.15,1.74,3.94,-0.9,83.73,1.9354370951170503
1992-03-02,86.75,1.5,6.14,13.14,1.07,73.66,2.6355606479648843
1992-03-09,86.76,7.4,6.43,11.66,2.13,72.67,3.438889933642809
1992-03-16,86.87,40.48,3.94,7.81,0.56,72.46,4.333792157595857
1992-03-23,86.89,15.12,6.4,10.67,2.57,76.54,5.307308482266697
1992-03-30,86.92,23.73,2.91,5.86,0.29,80.97,6.345341680524626
1992-04-06,86.87,3.5,6.33,11.61,1.54,71.87,7.432860273806808
1992-04-13,86.79,0.03,8.57,14.37,2.24,57.18,8.554116198901736
1992-04-20,86.75,6.2,6.8,11.19,3.46,65.65,9.69287285140214
1992-04-27,86.72,3.9,12.47,17.79,6.0,58.35,10.8326402035911
1992-05-04,86.7,8.01,10.5,15.43,5.27,69.89,11.956913592082122
1992-05-11,86.67,13.52,11.41,16.29,6.03,67.77,13.049412717394953
1992-05-18,86.62,0.0,16.0,22.24,8.31,57.56,14.094317394578262
1992-05-25,86.6,0.8,19.11,25.99,9.63,46.57,15.076496641037425
1992-06-01,86.55,0.0,17.99,24.1,9.03,50.96,15.981727784209586
1992-06-08,86.58,28.01,19.63,26.03,13.59,64.62,16.796902416246287
1992-06-15,86.63,8.79,17.23,23.01,11.81,69.41,17.51021621332899
1992-06-22,86.54,10.49,19.86,25.79,13.37,58.26,18.111339870896515
1992-06-29,86.52,0.0,20.54,27.4,11.11,44.9,18.591568679516023
1992-07-06,86.56,28.52,20.51,26.34,15.17,65.78,18.943948575430984
1992-07-13,86.62,6.95,19.03,25.14,12.97,67.09,19.1633768404814
1992-07-20,86.64,8.94,20.11,25.96,13.44,63.74,19.246675993188084
1992-07-27,86.6,29.24,21.07,28.19,15.43,68.15,19.192639801004425
1992-08-03,86.54,0.52,22.14,28.66,14.11,58.44,19.002050747444223
1992-08-10,86.52,0.07,24.2,31.83,16.03,50.19,18.677668701149194
1992-08-17,86.56,6.49,16.91,22.19,12.89,69.48,18.22419095097609
1992-08-24,86.54,8.48,19.76,25.6,13.93,67.45,17.648184185824565
1992-08-31,86.51,25.45,21.34,28.34,16.43,68.66,16.957989404187757
1992-09-07,86.51,14.16,13.26,17.87,9.39,74.57,16.1636011304045
1992-09-14,86.5,8.06,14.13,20.31,8.66,74.62,15.27652268664983
1992-09-21,86.47,0.19,13.87,19.97,8.06,69.53,14.30959961643184
1992-09-28,86.48,8.4,15.56,22.31,9.91,74.68,13.276833671742942
1992-10-05,86.48,9.35,10.97,16.26,6.06,76.8,12.193180057468936
1992-10-12,86.47,1.67,8.56,12.71,5.43,85.73,11.074330869103528
1992-10-19,86.49,1.78,4.64,10.3,0.09,73.51,9.93648785974883
1992-10-26,86.54,35.15,5.39,9.99,2.17,82.68,8.796127826902165
1992-11-02,86.61,15.2,3.89,8.27,0.19,81.39,7.66976401639867
1992-11-09,86.62,1.81,7.14,10.61,4.36,80.29,6.573706998555318
1992-11-16,86.62,11.72,4.87,8.11,1.96,82.13,5.523828479205042
1992-11-23,86.64,11.59,4.3,6.97,2.16,82.64,4.5353314658083645
1992-11-30,86.67,11.76,5.6,9.51,2.47,81.51,3.62253011680573
1992-12-07,86.64,6.12,4.4,8.21,1.59,80.37,2.798642462153081
1992-12-14,86.65,18.01,3.61,4.56,1.94,87.6,2.075598996597627
1992-12-21,86.68,9.67,1.84,4.79,0.04,85.92,1.4638699174035157
1992-12-28,86.67,0.0,-3.34,-0.11,-5.81,83.85,0.9723135082516112
1993-01-04,86.65,0.0,-7.1,-3.83,-9.81,81.73,0.6080478648242025
1993-01-11,86.71,16.08,5.1,7.77,0.83,79.63,0.3763478195829357
1993-01-18,86.8,15.1,7.19,11.63,4.13,70.74,0.2805685583435693
1993-01-25,86.8,17.86,6.77,10.06,3.59,74.91,0.3220970347358154
1993-02-01,86.78,5.84,-2.94,0.99,-5.81,79.7,0.5003318861022183
1993-02-08,86.74,7.6,0.46,4.36,-3.43,82.55,0.8126921416684247
1993-02-15,86.73,0.15,0.06,3.14,-1.8,88.9,1.2546545968844232
1993-02-22,86.74,20.93,0.89,2.99,-1.14,82.83,1.819819312728628
1993-03-01,86.81,6.68,-1.16,1.87,-4.07,79.76,2.500002291497444
1993-03-08,86.77,1.15,-0.87,2.11,-3.5,78.64,3.285353987067173
1993-03-15,86.74,1.54,5.3,11.41,-0.29,73.37,4.164501933512647
1993-03-22,86.72,3.02,9.63,13.91,5.19,68.91,5.124715426716785
1993-03-29,86.69,7.27,2.2,6.7,-0.5,75.07,6.152089874260896
1993-04-05,86.67,2.76,5.74,10.56,0.97,70.48,7.231748144074025
1993-04-12,86.66,9.84,5.31,10.21,1.19,71.09,8.348055996167389
1993-04-19,86.64,9.93,9.61,15.14,3.73,65.48,9.484848477843297
1993-04-26,86.63,0.0,16.79,23.09,8.91,54.03,10.62566400401218
1993-05-03,86.61,0.26,17.63,24.8,9.33,52.49,11.753982732963252
1993-05-10,86.61,1.55,14.04,20.36,7.34,63.13,12.853465785732965
1993-05-17,86.64,9.88,17.27,23.99,10.16,54.03,13.908191845001356
1993-05-24,86.66,30.14,17.63,23.04,12.07,67.3,14.902887707390958
1993-05-31,86.7,27.72,16.21,21.96,10.87,72.48,15.823149450602044
1993-06-07,86.65,2.82,17.73,23.51,11.2,67.03,16.655651012723826
1993-06-14,86.63,31.01,17.99,23.37,12.7,69.41,17.388337163340196
1993-06-21,86.61,12.87,15.54,20.11,10.9,73.93,18.010598072067214
1993-06-28,86.62,13.24,13.7,18.1,9.89,74.76,18.513422946643296
1993-07-05,86.65,33.49,18.91,25.69,10.57,63.95,18.889530515779867
1993-07-12,86.67,19.38,15.03,20.0,11.0,73.75,19.13347446728541
1993-07-19,86.72,39.95,17.04,21.57,12.91,77.22,19.241722314642384
1993-07-26,86.78,24.24,16.09,21.27,12.56,74.95,19.21270654999095
1993-08-02,86.81,32.79,18.36,23.77,13.1,76.19,19.04684734278724
1993-08-09,86.76,6.04,18.71,24.01,14.31,73.53,18.746546455442815
1993-08-16,86.68,14.69,18.96,25.14,12.6,66.95,18.316152464051527
1993-08-23,86.65,9.81,15.94,21.6,11.13,72.51,17.761897787832833
1993-08-30,86.62,10.28,12.87,18.39,7.39,74.77,17.091808439151194
1993-09-06,86.62,21.6,12.03,16.23,9.03,85.01,16.315587800997548
1993-09-13,86.64,21.26,14.31,18.67,10.11,85.38,15.444476114919247
1993-09-20,86.64,6.36,11.39,16.87,7.23,80.76,14.491087714115949
1993-09-27,86.61,8.63,15.31,20.39,11.46,81.25,13.469228358685644
1993-10-04,86.58,2.32,10.89,15.87,6.4,76.08,12.393695318138938
1993-10-11,86.56,14.62,13.27,18.59,8.29,81.79,11.280063096133071
1993-10-18,86.54,0.78,9.1,14.54,5.53,78.08,10.144457900288703
1993-10-25,86.53,15.64,5.24,7.73,2.79,87.05,9.003324122929534
1993-11-01,86.54,0.0,4.0,8.1,0.66,87.91,7.873186214276139
1993-11-08,86.5,7.34,3.47,5.83,1.19,95.72,6.770409396342313
1993-11-15,86.5,15.09,4.36,7.66,2.13,88.09,5.710962682572123
1993-11-22,86.51,16.52,-2.83,-0.84,-4.99,88.21,4.710187634866896
1993-11-29,86.55,3.37,-5.56,-2.19,-9.37,89.2,3.782576206568039
1993-12-06,86.62,1.77,2.47,4.91,-1.27,84.62,2.9415608883921447
1993-12-13,86.74,32.61,4.61,7.1,2.03,82.01,2.1993201961589044
1993-12-20,86.81,11.37,5.17,8.74,2.56,81.39,1.5666023169904817
1993-12-27,86.94,28.52,1.53,3.24,0.11,89.96,1.0525694677148216
1994-01-03,87.08,29.53,2.54,5.21,-0.53,85.21,0.6646652192770137
1994-01-10,87.05,3.52,4.43,6.96,2.19,84.78,0.4085067083974145
1994-01-17,86.93,12.4,3.89,6.24,2.09,82.36,0.2878032973309494
1994-01-24,86.89,6.81,2.41,4.39,-0.07,79.04,0.3043028595935926
1994-01-31,86.88,21.11,4.41,7.51,1.64,82.98,0.4577664694777024
1994-02-07,86.84,1.16,2.14,4.36,0.29,81.32,0.7459718618707232
1994-02-14,86.8,5.93,-1.49,1.57,-3.64,79.69,1.1647456122764197
1994-02-21,86.73,1.18,-4.46,0.29,-8.31,66.78,1.7080235710486456
1994-02-28,86.68,11.1,1.36,4.89,-3.37,87.74,2.367938676705416
1994-03-07,86.76,18.89,5.19,9.0,1.94,82.16,3.1349348767228298
1994-03-14,87.01,19.96,8.11,12.06,4.43,78.94,3.997905506152514
1994-03-21,87.2,51.74,3.6,7.21,1.47,85.31,4.944354120238604
1994-03-28,87.09,15.85,7.11,11.44,2.96,76.51,5.96057545206139
1994-04-04,87.04,3.75,8.94,14.26,4.39,75.54,7.031853874808521
1994-04-11,87.14,21.37,4.8,9.3,0.44,78.34,8.142676494794543
1994-04-18,87.18,42.06,6.76,10.11,3.16,82.89,9.276957789487357
1994-04-25,87.09,0.0,12.37,18.96,4.04,60.1,10.418272537618494
1994-05-02,87.03,3.2,13.07,19.46,7.96,75.21,11.550093668378407
1994-05-09,86.92,4.5,12.8,18.61,5.86,65.45,12.65603158546851
1994-05-16,86.9,2.86,15.64,21.66,9.14,65.14,13.720071500420875
1994-05-23,86.98,50.82,13.73,18.3,9.34,82.42,14.72680533842765
1994-05-30,86.94,14.7,12.97,16.99,9.4,80.32,15.661654858513604
1994-06-06,86.89,11.86,14.6,19.56,9.39,70.92,16.511082757108476
1994-06-13,86.86,2.1,14.41,19.87,8.93,76.8,17.262788698086233
1994-06-20,86.82,2.66,15.03,19.96,10.74,71.96,17.905887430612577
1994-06-27,86.77,0.0,20.11,25.66,12.2,61.37,18.43106641552391
1994-07-04,86.74,0.43,22.81,29.81,14.77,58.67,18.83072067769355
1994-07-11,86.72,19.14,18.99,24.03,13.8,75.4,19.099062931623838
1994-07-18,86.66,0.79,23.1,28.91,16.09,63.72,19.23220738556526
1994-07-25,86.61,0.0,23.24,30.09,13.81,47.42,19.228226010618023
1994-08-01,86.58,2.38,26.71,35.06,17.74,52.34,19.08717645999809
1994-08-08,86.58,4.69,23.37,29.47,16.77,59.86,18.811101234176597
1994-08-15,86.67,50.33,17.83,22.81,13.8,73.91,18.40399810398169
1994-08-22,86.68,30.85,16.3,21.73,10.84,72.89,17.8717622199584
1994-08-29,87.01,42.99,17.01,22.19,13.34,80.61,17.222100746284706
1994-09-05,87.17,39.85,16.63,21.1,12.37,78.57,16.46442125540726
1994-09-12,87.12,42.32,14.59,18.49,10.91,78.81,15.60969549952422
1994-09-19,87.02,3.49,13.07,16.26,10.74,80.24,14.670300531603056
1994-09-26,86.93,0.0,12.91,19.06,7.73,85.42,13.659839476617078
1994-10-03,86.85,10.4,12.24,17.3,8.54,83.58,12.592944548364724
1994-10-10,86.78,0.85,5.01,10.4,1.47,82.72,11.485065164330845
1994-10-17,86.74,0.0,6.96,13.77,2.33,83.61,10.352244226841949
1994-10-24,86.7,1.47,6.74,12.17,1.66,70.39,9.21088581012827
1994-10-31,86.67,12.86,10.23,13.57,6.56,78.03,8.077517617352042
1994-11-07,86.64,0.08,7.91,13.41,4.34,76.8,6.968551647399544
1994-11-14,86.63,6.43,5.36,7.71,2.19,83.9,5.900046537154869
1994-11-21,86.6,17.14,7.96,11.01,5.51,85.43,4.887475020713499
1994-11-28,86.63,9.28,5.87,8.24,2.97,92.52,3.9454998728965736
1994-12-05,86.64,4.98,4.64,7.56,2.0,86.94,3.0877615815662
1994-12-12,86.62,18.92,6.93,9.9,3.23,79.95,2.32668082340237
1994-12-19,86.67,5.9,1.9,5.0,0.03,85.04,1.67327860343679
1994-12-26,86.71,3.71,0.03,1.37,-1.5,87.57,1.137016662853572
1995-01-02,86.73,23.58,5.96,8.71,3.36,80.73,0.7256604660689554
1995-01-09,86.71,6.76,-6.4,-3.66,-10.74,88.65,0.4451667511372896
1995-01-16,86.73,3.49,0.56,2.54,-1.61,82.97,0.2995972718349655
1995-01-23,86.82,15.26,1.64,4.59,-1.2,79.29,0.2910599805003286
1995-01-30,86.88,18.02,5.13,8.94,2.07,80.45,0.4196785033448478
1995-02-06,86.92,7.38,4.96,7.56,1.19,78.77,0.683590350255324
1995-02-13,86.97,23.72,4.07,7.76,0.67,80.54,1.078973885010484
1995-02-20,86.95,10.72,6.47,10.03,3.63,75.07,1.6001036653635907
1995-02-27,86.88,5.54,3.97,8.0,0.94,78.71,2.239433351626237
1995-03-06,86.81,3.26,5.26,8.81,1.49,72.16,2.987704983176405
1995-03-13,86.78,0.16,2.97,8.66,-1.31,75.11,3.834083040487731
1995-03-20,86.73,6.07,3.06,6.91,-0.33,76.07,4.766311351362569
1995-03-27,86.71,6.96,5.6,10.37,1.53,69.01,5.770890569253797
1995-04-03,86.71,19.78,5.37,9.43,1.29,76.96,6.833273653658402
1995-04-10,86.74,12.21,6.26,10.57,2.53,74.75,7.938076521884407
1995-04-17,86.8,25.62,5.6,9.1,1.96,85.11,9.069300821800455
1995-04-24,86.87,9.03,12.1,16.93,6.36,70.96,10.210565599654045
1995-05-01,86.82,5.86,11.09,16.29,6.57,69.34,11.34534450824187
1995-05-08,86.84,1.42,13.56,20.29,5.8,61.91,12.457205120482826
1995-05-15,86.87,34.43,8.6,12.53,4.77,78.45,13.530046882959208
1995-05-22,86.84,9.84,10.63,15.86,5.17,69.99,14.54833426368485
1995-05-29,86.88,2.95,18.36,25.57,9.39,61.78,15.497321717951024
1995-06-05,86.94,56.54,14.39,18.11,10.83,84.7,16.363267214578574
1995-06-12,87.06,27.25,13.6,17.11,10.4,82.53,17.133631230562756
1995-06-19,87.11,29.45,14.16,18.51,9.99,79.98,17.79725833252111
1995-06-26,87.06,7.63,16.54,21.77,11.77,78.54,18.34453871551321
1995-07-03,86.98,9.58,19.49,25.34,12.2,65.82,18.767547360032403
1995-07-10,86.92,0.0,20.89,27.31,13.4,62.63,19.060158792073835
1995-07-17,86.87,8.04,21.76,28.29,16.89,75.16,19.218135784470405
1995-07-24,86.83,12.68,20.66,26.83,14.76,70.64,19.239190715035623
1995-07-31,86.78,0.0,22.06,28.8,13.73,59.47,19.12301869300302
1995-08-07,86.74,0.02,21.24,28.36,13.77,59.42,18.87130197406708
1995-08-14,86.76,13.62,20.11,27.54,11.66,56.18,18.48768560009247
1995-08-21,86.74,25.76,20.44,27.11,13.56,70.47,17.977724616246828
1995-08-28,86.8,14.7,18.67,24.21,14.87,73.79,17.34880362989096
1995-09-04,86.82,45.69,12.49,16.47,9.5,82.06,16.61002987607291
1995-09-11,86.79,2.46,16.0,22.1,11.13,75.4,15.772101338115402
1995-09-18,86.76,1.35,15.31,21.29,10.74,78.79,14.847151833007002
1995-09-25,86.75,17.75,12.89,17.57,9.53,85.95,13.848575304872972
1995-10-02,86.77,27.86,9.84,13.97,6.81,83.28,12.790831870886274
1995-10-09,86.76,0.0,15.83,21.87,11.27,82.73,11.68923842821336
