Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,44.93,0.1,-1.86,0.09,-3.83,88.89,0.2783160181759747
1990-01-08,44.97,1.63,-2.23,-0.17,-4.44,83.0,-0.0055911201780869
1990-01-15,44.91,1.14,2.99,4.71,0.87,90.44,-0.1513289208590329
1990-01-22,44.88,3.67,6.86,9.21,4.3,80.81,-0.1567869527113767
1990-01-29,44.87,16.64,5.77,8.61,3.17,73.18,-0.021886177898569
1990-02-05,44.86,1.76,6.13,10.9,2.57,74.19,0.2514199035489621
1990-02-12,44.88,8.14,6.06,10.97,2.47,70.34,0.6591735423953615
1990-02-19,44.88,16.49,3.83,7.27,0.87,83.9,1.1954700524221966
1990-02-26,44.89,7.4,10.13,16.17,4.73,68.06,1.8525433162730665
1990-03-05,44.88,15.02,3.9,6.84,1.01,77.27,2.620878246709053
1990-03-12,44.88,16.82,8.51,11.74,5.59,76.09,3.48934857472194
1990-03-19,44.88,0.0,8.73,15.97,2.3,65.28,4.445377969192956
1990-03-26,44.87,3.95,9.14,13.49,5.63,72.38,5.4751221549222135
1990-04-02,44.86,0.0,8.76,14.41,3.34,72.95,6.563669391773473
1990-04-09,44.89,5.46,5.41,11.43,-0.17,62.39,7.6952564117947215
1990-04-16,44.9,4.04,7.84,13.99,1.84,66.25,8.853496687324094
1990-04-23,44.87,5.15,10.8,16.5,5.43,72.17,10.02161772452954
1990-04-30,44.88,12.36,9.4,13.63,6.03,78.39,11.182703946128978
1990-05-07,44.86,0.0,16.8,24.71,6.7,56.34,12.319941646105008
1990-05-14,44.89,16.66,16.3,22.76,10.19,69.07,13.416862469219325
1990-05-21,44.89,3.86,13.2,19.43,6.53,64.75,14.457581889498655
1990-05-28,44.94,2.19,13.46,19.4,7.04,58.32,15.427029234279871
1990-06-04,44.98,17.59,14.36,20.77,8.13,67.55,16.311165922834466
1990-06-11,45.0,31.21,14.31,18.56,10.96,80.7,17.097188759255012
1990-06-18,45.01,15.9,15.53,20.29,10.8,73.35,17.773715335716062
1990-06-25,45.04,16.66,17.8,23.6,12.54,74.91,18.33094886128343
1990-07-02,45.11,11.65,20.0,25.19,14.94,73.78,18.76082002938214
1990-07-09,45.18,14.56,16.39,21.13,11.96,73.83,19.05710386953944
1990-07-16,45.23,1.75,16.34,22.54,9.97,67.53,19.2155098912702
1990-07-23,45.32,1.54,17.19,22.89,12.54,68.47,19.233744214730507
1990-07-30,45.5,0.28,19.07,25.44,12.56,69.95,19.11154278842412
1990-08-06,45.59,18.2,21.71,29.74,13.29,57.05,18.85067521293589
1990-08-13,45.63,15.3,18.24,24.79,12.76,72.48,18.45491911532073
1990-08-20,45.66,30.14,17.99,23.44,13.74,77.37,17.930005445232624
1990-08-27,45.66,2.46,16.9,23.39,10.81,71.25,17.28353548496164
1990-09-03,45.67,14.76,18.59,25.51,12.61,71.17,16.524870775157282
1990-09-10,45.68,27.61,13.13,16.8,10.67,83.66,15.664997550225989
1990-09-17,45.7,5.5,12.29,16.99,8.4,80.36,14.716367646515009
1990-09-24,45.7,16.56,11.39,15.5,8.54,76.83,13.69271818709375
1990-10-01,45.67,14.34,12.04,16.2,8.34,78.85,12.608872654280477
1990-10-08,45.61,3.03,12.49,17.4,8.9,78.66,11.480526230584449
1990-10-15,45.68,0.0,12.43,19.4,6.79,76.82,10.324018516546246
1990-10-22,45.66,10.43,10.56,16.04,6.26,80.67,9.156096916750435
1990-10-29,45.67,8.1,5.44,11.56,0.86,74.53,7.99367412042315
1990-11-05,45.66,10.6,5.86,8.9,3.39,86.31,6.853583188539341
1990-11-12,45.65,2.08,4.97,7.61,2.16,89.07,5.752333794028983
1990-11-19,45.65,34.28,7.54,9.54,5.41,89.04,4.705873144969031
1990-11-26,45.65,22.66,3.63,5.77,1.4,89.54,3.729355052837943
1990-12-03,45.64,6.02,1.39,3.91,-1.37,89.78,2.8369204899565688
1990-12-10,45.63,17.15,-0.17,1.96,-2.27,86.6,2.0414928138681354
1990-12-17,45.63,12.96,0.33,1.44,-0.54,91.97,1.3545906240144507
1990-12-24,45.63,9.23,0.37,2.23,-1.46,89.14,0.7861609607341649
1990-12-31,45.6,14.9,2.8,5.44,0.21,78.72,0.3444352620310411
1991-01-07,45.54,9.54,5.41,7.67,2.81,81.05,0.0358101640033794
1991-01-14,45.49,8.12,4.8,8.29,2.01,78.58,-0.1352451289336951
1991-01-21,45.34,1.43,-2.44,2.34,-6.93,79.22,-0.1662535626608061
1991-01-28,45.3,0.21,1.39,2.5,0.23,90.68,-0.0567661036100304
1991-02-04,45.26,0.32,-6.01,-1.94,-9.56,70.5,0.191631758773644
1991-02-11,45.22,6.84,-6.19,-2.87,-9.46,83.29,0.575342971527359
1991-02-18,45.19,12.69,-3.03,-0.56,-5.84,84.19,1.088811007145404
1991-02-25,45.15,1.17,2.61,7.71,-2.6,82.22,1.7246003277325324
1991-03-04,45.12,0.02,1.8,5.84,-1.56,78.47,2.4735040591337603
1991-03-11,45.1,0.62,6.33,10.81,1.67,79.96,3.324677315809142
1991-03-18,45.08,0.68,7.9,14.14,2.24,83.04,4.265794245774939
1991-03-25,45.08,25.61,8.31,12.51,4.47,83.03,5.283226521440939
1991-04-01,45.11,5.22,4.49,8.7,0.46,69.81,6.362240691614888
1991-04-08,45.13,5.42,10.56,15.51,5.14,75.12,7.487211536818322
1991-04-15,45.18,0.0,10.83,17.24,2.79,63.23,8.641848338310613
1991-04-22,45.21,9.88,3.23,8.19,-0.77,78.69,9.809430784218266
1991-04-29,45.25,29.14,7.81,12.81,2.57,80.39,10.973051096607412
1991-05-06,45.29,26.46,7.71,11.87,3.9,83.98,12.11585887325604
1991-05-13,45.32,23.09,10.39,14.56,6.11,79.31,13.22130509856667
1991-05-20,45.38,12.54,9.4,14.19,3.54,74.12,14.273381790096092
1991-05-27,45.43,12.93,10.26,14.9,6.37,75.54,15.256853810375317
