Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,82.09,0.0,-1.73,0.24,-3.74,83.49,0.5939528069659534
1990-01-08,82.1,1.62,-2.17,0.19,-4.56,82.84,0.3004388783174914
1990-01-15,82.08,3.95,2.97,5.09,0.96,86.76,0.1422780494386
1990-01-22,82.07,3.12,6.49,8.66,4.29,78.39,0.1217607328868712
1990-01-29,82.08,9.4,5.83,9.71,3.04,71.21,0.2391840510270153
1990-02-05,82.07,1.22,6.21,10.91,2.79,72.01,0.4928475332410276
1990-02-12,82.08,7.8,6.1,11.03,2.3,71.64,0.8790777413635649
1990-02-19,82.08,18.24,4.19,7.63,1.26,80.39,1.3922814667279422
1990-02-26,82.09,3.23,10.06,16.13,4.76,67.27,2.025026728447827
1990-03-05,82.1,17.08,3.87,6.77,1.54,75.99,2.7681503999546804
1990-03-12,82.09,8.66,8.53,11.84,5.66,72.47,3.6108909051923535
1990-03-19,82.08,0.1,8.33,15.69,2.06,66.78,4.541044062824056
1990-03-26,82.08,3.41,8.86,13.44,5.53,72.19,5.545139821587239
1990-04-02,82.09,0.59,8.2,13.74,3.04,74.8,6.608637327395417
1990-04-09,82.07,4.68,5.04,10.94,0.29,65.44,7.7161354973156655
1990-04-16,82.07,9.61,7.19,12.81,2.17,71.04,8.851596050985654
1990-04-23,82.04,11.46,10.03,15.6,4.56,72.57,9.99857576963089
1990-04-30,82.06,9.52,9.33,13.73,6.3,76.75,11.14046461921485
1990-05-07,82.07,0.0,16.19,24.63,6.7,59.98,12.2607262893312
1990-05-14,82.07,3.84,15.27,21.86,9.46,71.69,13.34313766446363
1990-05-21,82.08,3.56,13.11,19.9,6.29,66.53,14.372023759701593
1990-05-28,82.09,0.0,12.99,19.43,6.63,58.02,15.332484718680067
1990-06-04,82.09,18.12,14.26,21.14,8.01,66.34,16.210611586462843
1990-06-11,82.08,77.41,13.89,17.91,10.49,80.41,16.993687732646478
1990-06-18,82.06,1.44,15.37,20.37,10.61,74.58,17.670373007767388
1990-06-25,82.04,26.34,17.49,22.91,12.96,73.62,18.230867966143077
1990-07-02,82.03,9.84,20.34,25.69,15.43,69.77,18.667055776948576
1990-07-09,82.01,14.82,15.8,20.16,11.99,71.22,18.97261976843641
1990-07-16,81.98,6.26,16.33,22.54,10.23,64.68,19.143134903078472
1990-07-23,81.97,0.14,16.64,22.66,11.73,67.27,19.176131858929416
1990-07-30,81.95,0.15,19.1,25.9,12.31,65.61,19.071132789214037
1990-08-06,81.94,6.02,21.79,30.03,13.34,52.26,18.829658242285024
1990-08-13,81.95,7.96,18.6,25.59,12.97,65.18,18.455205141739423
1990-08-20,81.95,22.41,17.67,23.54,13.94,70.71,17.953196145575422
1990-08-27,81.95,7.09,17.09,23.6,11.36,70.37,17.330901117747338
1990-09-03,81.95,30.04,18.91,25.97,14.03,70.57,16.5973318493313
1990-09-10,81.95,18.56,13.01,16.59,10.57,82.87,15.76311155390147
1990-09-17,81.94,6.84,12.33,16.77,8.63,78.79,14.84032102702536
1990-09-24,81.94,12.78,11.5,15.96,8.84,74.1,13.84232369772516
1990-10-01,81.92,10.45,12.2,16.3,8.61,77.09,12.783572105429732
1990-10-08,81.93,2.36,12.07,17.24,8.43,76.94,11.679398604929991
1990-10-15,81.94,0.04,12.09,19.21,6.47,76.09,10.54579333025132
1990-10-22,81.93,5.62,11.06,16.47,6.97,78.33,9.399172632868884
1990-10-29,81.93,6.02,6.31,11.99,1.71,70.92,8.256141347637998
1990-11-05,81.94,10.96,6.13,8.43,3.89,84.07,7.133252329194077
1990-11-12,81.95,4.33,5.44,8.24,2.69,88.27,6.046766741106248
1990-11-19,81.96,30.94,7.86,10.19,5.77,84.55,5.012418569167785
1990-11-26,81.96,15.5,3.39,5.86,1.19,86.29,4.045186769032587
1990-12-03,81.96,7.32,1.29,3.63,-1.37,89.72,3.1590783478517803
1990-12-10,81.97,7.96,-0.77,1.76,-3.04,84.93,2.366925521223086
1990-12-17,81.97,13.94,0.17,1.16,-0.7,91.84,1.6801998829319338
1990-12-24,81.98,5.62,0.91,2.81,-0.81,86.47,1.1088462785934698
1990-12-31,81.98,14.26,3.31,5.97,0.67,75.78,0.6611387889614253
1991-01-07,82.0,9.54,5.76,8.1,3.24,76.29,0.3435609084867472
1991-01-14,82.02,5.12,5.03,8.04,2.5,73.48,0.1607116543256381
1991-01-21,81.99,2.22,-1.6,3.44,-6.31,69.77,0.1152389654833072
1991-01-28,81.98,0.6,0.91,1.97,-0.01,90.51,0.2078013565761054
1991-02-04,81.97,0.82,-5.01,-1.11,-8.61,67.51,0.4370583815250501
1991-02-11,81.97,10.16,-6.13,-3.07,-9.07,81.2,0.7996900452808813
1991-02-18,81.95,7.08,-3.31,-0.77,-6.06,84.97,1.2904448824691013
1991-02-25,81.95,1.92,3.34,8.19,-1.83,79.27,1.9022160067022025
1991-03-04,81.94,0.01,1.91,6.64,-1.43,77.56,2.6261440292474294
1991-03-11,81.92,0.22,7.44,11.91,3.17,78.19,3.4517453566296687
1991-03-18,81.91,4.67,9.16,16.06,2.94,77.04,4.367064009222311
1991-03-25,81.93,22.08,8.53,12.34,5.54,80.55,5.358844762258371
1991-04-01,81.94,6.39,4.4,7.99,0.53,66.9,6.412725101914005
1991-04-08,81.97,6.2,10.2,15.11,5.47,70.91,7.513443216644225
1991-04-15,81.96,0.0,11.24,17.56,3.19,56.36,8.645059011734991
1991-04-22,81.98,13.75,2.83,7.51,-1.4,72.4,9.791184946441534
1991-04-29,82.01,16.13,7.34,11.99,2.44,77.55,10.9352233508348
1991-05-06,82.01,14.02,7.64,11.6,3.54,75.77,12.06060678564175
1991-05-13,82.02,13.47,10.6,14.6,5.81,70.99,13.15103796429976
1991-05-20,82.02,12.82,9.87,14.1,3.51,66.98,14.1907257627834
1991-05-27,82.02,15.14,10.76,15.11,6.41,70.37,15.164613899417024
1991-06-03,82.01,0.62,14.49,19.9,6.79,59.14,16.058598973038183
1991-06-10,82.0,5.4,14.07,18.53,7.93,62.74,16.859734701982585
1991-06-17,81.99,36.26,15.5,19.61,11.3,64.39,17.556419406194923
1991-06-24,81.98,12.12,16.66,21.51,10.97,66.29,18.13856401743661
1991-07-01,81.97,21.12,16.54,20.94,11.86,71.89,18.59773818454311
1991-07-08,81.95,0.0,23.97,29.17,15.31,53.8,18.92729235790132
1991-07-15,81.92,6.6,22.37,27.9,15.87,64.67,19.122454085176344
