Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,40.64,0.09,-1.97,-0.09,-3.86,90.94,0.339824131487159
1990-01-08,40.64,0.56,-2.19,-0.34,-4.33,85.07,0.0560452361035768
1990-01-15,40.64,0.7,3.09,4.66,1.14,91.88,-0.0903012747419662
1990-01-22,40.64,2.91,6.91,9.13,4.49,82.37,-0.0970963500138921
1990-01-29,40.64,9.96,5.76,8.49,3.09,74.36,0.0357584008213915
1990-02-05,40.64,1.38,6.03,10.67,2.4,75.35,0.3063392831317753
1990-02-12,40.63,5.23,5.99,10.84,2.47,71.33,0.7107283716073223
1990-02-19,40.63,15.8,3.67,7.11,0.73,86.01,1.2430702405753138
1990-02-26,40.64,9.8,10.04,15.96,4.76,69.36,1.895656748706024
1990-03-05,40.64,17.17,3.89,6.7,1.17,77.71,2.659038650452886
1990-03-12,40.65,8.1,8.4,11.63,5.64,77.4,3.52216241812945
1990-03-19,40.65,0.02,8.43,15.81,1.86,66.88,4.472530293482746
1990-03-26,40.66,0.26,9.07,13.41,5.44,72.3,5.496381251266403
1990-04-02,40.67,0.09,8.5,14.26,2.97,73.61,6.578890254519736
1990-04-09,40.65,0.76,5.14,11.26,-0.56,63.34,7.704382916397972
1990-04-16,40.63,5.31,7.81,13.94,1.64,66.76,8.856562460319834
1990-04-23,40.62,2.12,10.61,16.43,5.31,72.56,10.018745692121044
1990-04-30,40.62,4.28,9.56,13.71,6.24,78.29,11.174104567411126
1990-05-07,40.61,0.0,16.66,24.59,6.47,58.64,12.305909856316518
1990-05-14,40.59,23.99,15.93,22.49,9.99,71.63,13.397773377419837
1990-05-21,40.58,0.69,12.97,19.04,6.5,66.59,14.433885293426382
1990-05-28,40.57,0.46,13.11,19.01,6.94,60.22,15.399243032591295
1990-06-04,40.57,16.9,14.33,20.7,8.3,68.21,16.27986852119708
1990-06-11,40.56,27.62,14.26,18.54,10.99,82.26,17.06301058162569
1990-06-18,40.55,0.62,15.3,19.83,10.61,74.26,17.73732956536363
1990-06-25,40.56,14.01,17.67,23.4,12.44,75.55,18.293061547514107
1990-07-02,40.56,28.02,19.6,24.7,14.84,74.47,18.72215970533112
1990-07-09,40.57,5.36,16.21,20.89,11.79,73.64,19.01841083365901
1990-07-16,40.57,1.22,16.19,22.34,10.01,67.27,19.17752531017171
1990-07-23,40.55,0.36,17.1,22.79,12.81,68.71,19.19719920774252
1990-07-30,40.53,2.1,18.76,25.24,12.4,71.67,19.07714765457792
1990-08-06,40.5,6.95,21.31,29.14,13.16,58.19,18.819108959070675
1990-08-13,40.48,8.87,18.0,24.39,12.66,73.03,18.426819439646003
1990-08-20,40.47,19.34,17.76,23.03,13.66,77.28,17.905959324056337
1990-08-27,40.46,2.08,16.67,23.11,10.69,70.8,17.264070501486216
1990-09-03,40.46,6.94,18.24,25.1,12.41,71.76,16.51044731838998
1990-09-10,40.46,16.36,13.06,16.73,10.53,83.32,15.656001999304822
1990-09-17,40.46,4.88,12.26,17.06,8.21,79.17,14.713106641302277
1990-09-24,40.46,13.42,11.24,15.43,8.61,76.38,13.69541406994858
1990-10-01,40.46,5.26,11.87,15.93,8.21,79.01,12.617660150723443
1990-10-08,40.45,1.18,12.39,17.27,8.99,78.67,11.495450418363705
1990-10-15,40.44,0.0,12.34,19.27,6.87,76.96,10.345034113673
1990-10-22,40.44,1.38,10.16,15.67,6.11,81.85,9.183068899671296
1990-10-29,40.45,6.22,5.09,11.21,0.66,75.42,8.026379663920244
1990-11-05,40.45,2.65,5.84,9.09,3.41,85.37,6.891714899490975
1990-11-12,40.44,1.64,4.97,7.61,2.3,88.69,5.7955041920988375
1990-11-19,40.44,29.98,7.44,9.46,5.51,89.87,4.753620324916459
1990-11-26,40.43,17.86,3.46,5.59,1.31,90.46,3.781149445710244
1990-12-03,40.43,5.6,1.49,3.99,-1.23,89.96,2.892172624207986
1990-12-10,40.44,24.35,-0.21,1.86,-2.2,86.63,2.0995619626780684
1990-12-17,40.46,17.3,0.21,1.33,-0.6,91.44,1.414794211973028
1990-12-24,40.51,8.93,0.07,1.86,-1.51,90.11,0.8477845918195666
1990-12-31,40.56,17.05,2.64,5.2,0.33,78.8,0.4067432215832234
1991-01-07,40.6,13.12,5.43,7.54,2.9,80.99,0.0980562403453166
1991-01-14,40.64,3.29,4.79,8.03,2.1,77.71,-0.0738066623642303
1991-01-21,40.65,1.08,-2.54,2.17,-7.09,80.45,-0.1063569662530188
1991-01-28,40.64,0.13,1.5,2.49,0.41,89.62,0.0008766467497842
1991-02-04,40.64,0.0,-5.9,-1.77,-9.56,69.94,0.2463414679573237
1991-02-11,40.63,7.94,-6.19,-2.96,-9.5,83.24,0.6264832446540893
1991-02-18,40.63,4.26,-2.89,-0.59,-5.74,84.11,1.1357976445473152
1991-02-25,40.62,1.05,2.26,7.37,-3.16,82.79,1.7669099567519595
1991-03-04,40.62,0.0,1.77,5.64,-1.46,78.36,2.510681875263816
