Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,5.96,1.01,-1.83,-0.26,-3.36,93.56,0.5491476520590357
1990-01-08,5.96,2.27,-1.93,-0.36,-3.77,88.16,0.2649046244243145
1990-01-15,5.96,0.86,3.4,5.04,1.59,92.95,0.1168452694319004
1990-01-22,5.97,3.06,7.26,9.46,5.07,83.28,0.1071134343910369
1990-01-29,5.98,18.11,5.86,8.47,3.46,74.77,0.2358500328452688
1990-02-05,5.99,4.0,6.11,10.53,3.09,76.07,0.5011910041939558
1990-02-12,6.01,10.01,6.04,10.64,2.84,74.37,0.8992943046331305
1990-02-19,6.01,14.99,3.71,7.04,1.01,87.95,1.4243955385966274
1990-02-26,6.0,7.64,9.93,15.57,5.2,71.57,2.068891425173284
1990-03-05,6.0,13.42,3.97,6.7,1.56,78.53,2.823449890936684
1990-03-12,6.02,10.3,8.41,11.61,5.9,78.31,3.6771451950810254
1990-03-19,6.02,0.22,8.7,15.71,2.8,67.17,4.617616130299963
1990-03-26,6.01,0.75,8.97,13.03,5.51,73.47,5.631245008714004
1990-04-02,6.0,0.0,8.59,14.3,3.37,73.69,6.7033548411948845
1990-04-09,5.98,2.03,5.1,11.36,-0.27,63.11,7.81842185499799
1990-04-16,5.96,2.36,7.93,14.04,2.2,68.9,8.960300272524242
1990-04-23,5.95,2.14,10.71,16.57,5.47,72.92,10.112456096492185
1990-04-30,5.93,9.9,9.81,14.07,6.79,77.19,11.258206516395372
1990-05-07,5.91,0.0,17.1,24.84,7.4,58.1,12.380961469721768
1990-05-14,5.92,25.68,15.81,21.99,10.73,72.57,13.464463860215927
1990-05-21,5.92,3.9,12.99,18.87,6.86,66.83,14.493024954906003
1990-05-28,5.9,0.72,13.01,18.84,7.04,59.48,15.451751551431643
1990-06-04,5.91,16.93,14.53,20.91,8.71,67.24,16.326761626367833
1990-06-11,6.07,119.67,14.26,18.26,11.1,83.39,17.10538534203488
1990-06-18,6.22,7.66,15.24,19.43,10.76,73.28,17.77634850128488
1990-06-25,6.2,19.68,17.69,23.3,12.49,75.68,18.329935793905705
1990-07-02,6.17,7.71,19.43,24.3,15.17,74.22,18.758131470890483
1990-07-09,6.14,17.23,16.1,20.81,11.74,72.48,19.05473540966011
1990-07-16,6.12,1.16,16.23,22.09,10.57,66.82,19.21545288965418
1990-07-23,6.08,1.3,17.0,22.6,12.76,68.93,19.23795677837196
1990-07-30,6.05,3.3,18.73,25.06,12.94,72.85,19.12192122743138
1990-08-06,6.03,0.65,21.54,28.89,13.8,56.51,18.86902639073881
