Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,11.79,0.27,-1.77,-0.07,-3.49,90.7,0.4117849066874779
1990-01-08,11.77,0.91,-2.0,-0.41,-4.03,84.21,0.1243602151774521
1990-01-15,11.74,0.78,3.26,4.7,1.37,90.51,-0.025535908170287
1990-01-22,11.74,3.69,6.97,9.11,4.6,81.8,-0.035733060262709
1990-01-29,11.7,14.92,5.66,8.21,2.8,74.79,0.0939164073513225
1990-02-05,11.68,2.16,5.77,10.16,2.19,75.84,0.3615352506227971
1990-02-12,11.68,9.2,5.89,10.56,2.67,71.79,0.7632485143346148
1990-02-19,11.68,18.24,3.56,6.74,0.41,85.15,1.293239639054736
1990-02-26,11.68,7.85,9.63,15.33,4.46,71.11,1.9438346813169805
1990-03-05,11.71,14.08,3.99,6.63,1.04,74.83,2.705613427572695
1990-03-12,11.76,9.2,8.36,11.57,5.56,76.5,3.567545793052693
1990-03-19,11.78,0.17,8.19,15.49,1.91,66.85,4.5171515305681975
1990-03-26,11.75,1.86,8.93,12.89,5.04,72.88,5.540680936765615
1990-04-02,11.71,0.0,8.53,14.19,2.93,72.06,6.62331393932132
1990-04-09,11.68,2.18,5.4,11.29,-0.69,60.88,7.749374682416744
1990-04-16,11.67,7.66,7.66,13.83,1.23,67.29,8.902558503428214
1990-04-23,11.68,4.66,10.83,16.39,5.7,71.97,10.066168014350716
1990-04-30,11.71,9.38,9.59,13.86,6.1,78.66,11.223354869642158
1990-05-07,11.75,0.0,16.71,24.59,6.54,58.82,12.357363719838688
1990-05-14,11.73,13.71,15.93,22.6,10.09,72.61,13.451774818645012
1990-05-21,11.71,2.71,12.8,18.86,6.37,66.92,14.49074177069851
1990-05-28,11.69,1.63,13.0,18.97,6.41,60.24,15.45922097756603
1990-06-04,11.69,17.78,14.24,20.67,8.33,69.64,16.343189459739015
1990-06-11,11.72,83.34,14.36,18.67,11.01,83.3,17.1298479006973
1990-06-18,11.75,1.1,15.29,19.54,10.73,74.57,17.807805973090847
1990-06-25,11.73,18.66,17.54,23.47,12.19,76.91,18.36724726363022
1990-07-02,11.69,18.18,19.4,24.63,14.66,75.05,18.80007140867523
1990-07-09,11.68,11.16,16.24,21.04,11.49,72.73,19.10001138248717
1990-07-16,11.65,1.21,16.11,22.39,9.91,66.16,19.26272423988277
1990-07-23,11.63,2.45,16.96,22.67,12.59,69.53,19.285853999392412
1990-07-30,11.57,6.13,18.64,25.24,12.23,71.96,19.169065756413797
1990-08-06,11.54,4.71,21.46,28.84,13.57,56.4,18.91405053242316
1990-08-13,11.5,16.12,18.09,24.26,12.8,72.37,18.52450079003105
1990-08-20,11.48,24.91,17.74,22.99,13.8,78.48,18.006056968408963
1990-08-27,11.46,1.7,16.69,22.9,10.86,70.95,17.36622581322103
1990-09-03,11.44,14.97,18.19,24.96,12.6,72.05,16.61427168359305
1990-09-10,11.43,16.77,13.19,16.54,10.5,83.44,15.761082409925905
1990-09-17,11.44,4.5,12.17,17.0,7.9,81.27,14.8190116448503
1990-09-24,11.45,12.34,11.19,15.09,8.6,77.63,13.801699989982422
1990-10-01,11.49,8.63,11.76,15.69,8.04,79.11,12.723877488454724
1990-10-08,11.49,0.8,12.51,17.26,9.19,78.33,11.601150343008364
1990-10-15,11.48,0.0,12.21,19.17,6.71,78.65,10.449774947836286
