Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,29.58,0.34,-1.63,-0.11,-3.13,87.65,0.8645589384071091
1990-01-08,29.57,2.42,-1.46,-0.01,-3.56,88.17,0.5883763144322227
1990-01-15,29.56,0.66,3.74,5.57,1.84,91.17,0.4472117229088574
1990-01-22,29.57,5.86,7.04,9.01,4.69,83.29,0.4431092996167454
1990-01-29,29.58,17.54,5.56,8.6,2.84,77.13,0.5761284497519537
1990-02-05,29.58,4.29,6.23,10.21,3.23,74.09,0.8443429877090836
1990-02-12,29.57,13.61,5.93,10.53,2.23,73.98,1.2438690292380912
1990-02-19,29.59,14.05,3.99,7.27,1.04,87.43,1.768921232082736
1990-02-26,29.61,13.23,10.03,15.8,5.17,70.87,2.411896570707502
1990-03-05,29.64,20.76,4.0,6.71,1.5,79.75,3.1634844320118534
1990-03-12,29.65,13.55,8.39,11.54,5.7,78.2,4.012801437789356
1990-03-19,29.64,0.0,9.09,15.89,2.87,64.63,4.947549041633216
1990-03-26,29.64,3.8,8.97,12.93,5.31,72.01,5.954191618204181
1990-04-02,29.63,0.0,9.14,14.36,3.74,70.19,7.018152466036375
1990-04-09,29.6,1.58,5.57,11.43,0.61,59.32,8.124024885660676
1990-04-16,29.58,6.96,8.3,13.89,3.04,67.54,9.255795276524848
1990-04-23,29.59,19.5,10.77,16.64,5.73,71.39,10.397075022153311
1990-04-30,29.56,5.76,10.1,14.4,6.84,73.13,11.531337805730011
1990-05-07,29.55,0.0,18.24,25.49,9.57,51.99,12.642158919652926
1990-05-14,29.54,18.33,15.71,21.47,11.36,71.45,13.713453103735
1990-05-21,29.52,3.3,13.4,19.24,8.09,64.28,14.729707468032204
1990-05-28,29.5,0.02,13.27,18.83,7.57,56.86,15.6762061274563
1990-06-04,29.49,17.5,14.54,20.73,9.26,66.42,16.539243295348527
1990-06-11,29.55,89.44,13.81,17.17,10.79,83.12,17.306321750308737
1990-06-18,29.63,6.46,15.33,19.54,11.2,70.41,17.966333802379232
1990-06-25,29.66,36.94,17.5,22.61,12.96,72.7,18.509722138099647
1990-07-02,29.67,16.36,19.57,24.39,15.54,70.88,18.92861821531399
1990-07-09,29.62,10.93,15.97,20.61,12.17,68.53,19.21695620370189
1990-07-16,29.59,2.48,16.89,22.44,11.11,58.52,19.37056082111675
1990-07-23,29.56,0.0,17.11,22.67,12.66,63.44,19.3872077938154
1990-07-30,29.54,0.15,19.24,25.39,13.44,64.6,19.26665606508418
1990-08-06,29.52,0.0,22.33,29.24,15.43,46.71,19.01065128586395
1990-08-13,29.56,27.73,18.2,24.26,13.37,71.64,18.622900536827984
1990-08-20,29.5,23.86,17.34,22.53,14.06,75.71,18.10901864795007
1990-08-27,29.48,2.85,17.2,22.97,11.99,68.19,17.47644689288302
1990-09-03,29.48,25.24,18.33,24.63,13.83,71.65,16.73434523549473
1990-09-10,29.49,21.96,12.99,16.7,10.83,86.44,15.89345968888734
1990-09-17,29.51,3.26,12.66,16.74,9.49,78.32,14.965966707608858
1990-09-24,29.53,12.64,11.26,14.84,8.89,76.2,13.96529686633838
1990-10-01,29.52,9.04,11.8,16.04,8.44,80.26,12.905940378267196
1990-10-08,29.5,1.14,11.86,16.09,8.53,79.57,11.803237269370584
1990-10-15,29.48,0.0,13.09,18.74,8.3,76.69,10.67315524695386
1990-10-22,29.46,0.15,11.29,16.36,7.73,79.13,9.532058479050434
1990-10-29,29.46,6.98,5.84,11.31,1.5,72.67,8.396470632864936
1990-11-05,29.46,2.18,5.87,9.09,3.2,84.52,7.282835603586439
1990-11-12,29.48,2.44,5.53,7.76,3.03,88.5,6.207279398341364
1990-11-19,29.48,28.88,7.7,9.47,6.43,88.72,5.1853766233291
1990-11-26,29.47,14.92,3.31,5.2,1.47,88.35,4.231924955525581
1990-12-03,29.5,7.08,1.9,4.07,-0.89,89.67,3.3607308647216483
1990-12-10,29.54,21.95,-0.53,1.6,-2.91,85.81,2.584409688750162
1990-12-17,29.56,16.9,0.51,1.59,-0.53,91.62,1.9142029569156271
1990-12-24,29.57,8.22,0.69,2.51,-1.13,90.42,1.359815606876822
1990-12-31,29.58,13.21,3.09,5.51,0.44,79.49,0.9292754521655732
1991-01-07,29.61,14.23,5.53,7.41,2.33,79.47,0.6288169353241493
