Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,5.66,0.46,-1.84,-0.36,-3.16,92.23,0.5671794686707479
1990-01-08,5.66,2.96,-1.77,-0.29,-3.53,88.25,0.281949668408112
1990-01-15,5.65,1.76,3.51,5.14,1.8,92.09,0.1317758849487607
1990-01-22,5.64,3.27,7.1,9.27,4.87,82.72,0.1188325082515948
1990-01-29,5.64,20.61,5.71,8.39,3.34,74.57,0.2433069475146521
1990-02-05,5.65,7.19,6.04,10.2,3.09,75.53,0.5033969176476951
1990-02-12,5.64,9.87,5.93,10.37,2.77,73.93,0.8953365348430431
1990-02-19,5.65,18.94,3.56,6.7,0.91,87.04,1.4134508434027495
1990-02-26,5.65,11.38,9.93,15.44,5.41,70.32,2.05023798431958
1990-03-05,5.66,11.47,3.91,6.69,1.34,78.69,2.7964778158799133
1990-03-12,5.65,12.94,8.21,11.39,5.61,78.1,3.64136541355366
1990-03-19,5.65,0.0,8.74,15.46,3.03,65.56,4.572667516205209
1990-03-26,5.65,1.83,8.83,12.79,5.56,72.63,5.576899653415951
1990-04-02,5.64,0.0,8.56,14.19,3.4,72.1,6.63952138926388
1990-04-09,5.63,1.58,5.11,11.23,-0.23,61.62,7.745146855594704
1990-04-16,5.63,4.76,7.89,13.93,2.4,68.75,8.877767526439944
1990-04-23,5.62,7.6,10.6,16.47,5.46,73.19,10.020984007995985
1990-04-30,5.62,9.95,9.86,14.27,6.7,76.55,11.158243488040393
1990-05-07,5.62,0.0,17.13,24.87,7.71,58.33,12.273079406717454
1990-05-14,5.61,27.82,15.73,21.79,10.86,72.56,13.349349878462712
1990-05-21,5.6,3.99,12.86,18.66,7.0,67.12,14.371471412916431
1990-05-28,5.59,1.77,12.89,18.7,6.99,59.59,15.324644550744932
1990-06-04,5.59,18.46,14.4,20.74,8.7,67.63,16.195068147352636
1990-06-11,5.62,138.77,14.16,18.26,11.03,83.57,16.97013920183715
1990-06-18,5.67,5.1,15.06,19.33,10.56,73.43,17.63863533783235
1990-06-25,5.67,32.49,17.54,23.03,12.63,76.02,18.19087729407048
1990-07-02,5.66,32.48,19.27,24.26,15.26,74.17,18.61886907193669
1990-07-09,5.65,25.68,15.97,20.73,11.76,72.42,18.916413710797457
1990-07-16,5.65,5.47,16.19,22.07,10.59,65.96,19.079203014773583
1990-07-23,5.64,4.26,16.91,22.63,12.67,69.08,19.10487993178962
1990-07-30,5.64,4.18,18.69,25.0,12.99,72.62,18.99307268170358
1990-08-06,5.63,1.64,21.49,28.73,13.91,56.0,18.74540013937045
1990-08-13,5.62,20.86,17.91,24.04,13.01,74.94,18.365448394697125
1990-08-20,5.61,41.4,17.6,22.86,13.74,77.78,17.85871882907957
1990-08-27,5.62,1.62,16.91,22.97,11.27,69.51,17.232548460031598
1990-09-03,5.62,21.88,18.04,24.71,12.83,73.38,16.496003707348024
1990-09-10,5.61,41.89,12.96,16.6,10.56,84.58,15.659749118978718
1990-09-17,5.62,3.85,12.43,17.0,8.71,78.58,14.735892957352368
1990-09-24,5.61,16.88,11.11,15.24,8.61,76.77,13.73781188192999
1990-10-01,5.61,9.39,11.7,15.71,8.23,79.76,12.67995726643724
1990-10-08,5.6,2.08,11.97,16.51,8.83,80.0,11.577645955138925
1990-10-15,5.59,0.0,12.61,18.77,7.54,77.57,10.446838487828712
1990-10-22,5.58,3.86,10.43,15.26,7.11,81.8,9.303908004649502
1990-10-29,5.58,8.45,5.19,10.87,1.3,76.39,8.165403176808061
1990-11-05,5.58,9.11,5.9,9.16,3.36,85.49,7.047808595747664
1990-11-12,5.59,2.71,5.01,7.43,2.63,89.53,5.967306090141733
1990-11-19,5.6,30.08,7.64,9.4,6.19,90.05,4.9395404266375165
1990-11-26,5.6,23.72,3.2,5.19,1.5,90.5,3.9793927868057697
1990-12-03,5.6,4.26,1.8,4.36,-0.86,89.63,3.100765300159513
1990-12-10,5.61,26.71,-0.21,1.74,-2.07,85.65,2.316379753022348
1990-12-17,5.62,12.02,0.39,1.59,-0.64,89.54,1.637593387772493
1990-12-24,5.63,7.48,0.06,1.69,-1.5,90.12,1.074234459534365
1990-12-31,5.63,16.76,2.63,5.1,0.29,78.24,0.6344599313184158
1991-01-07,5.64,15.25,5.51,7.37,2.96,80.23,0.3246373680637813
1991-01-14,5.63,3.71,4.79,7.74,2.36,77.27,0.1492527396585679
1991-01-21,5.64,2.32,-1.74,1.63,-5.81,79.32,0.1108454678724388
1991-01-28,5.64,0.08,1.74,2.6,0.66,90.07,0.2099716576672357
1991-02-04,5.64,0.02,-5.13,-1.5,-8.49,67.53,0.4451960452653019
1991-02-11,5.63,7.0,-5.9,-3.34,-8.74,82.64,0.8131127795606687
1991-02-18,5.64,2.72,-2.73,-0.5,-5.67,83.77,1.308394735975833
1991-02-25,5.63,1.87,2.5,7.14,-2.6,82.33,1.9238706487409267
1991-03-04,5.64,0.0,1.84,5.66,-1.14,77.66,2.650628944784854
