Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,51.11,0.0,-1.66,-0.16,-3.11,85.45,0.6697178264787169
1990-01-08,51.04,1.44,-1.63,-0.09,-3.69,85.58,0.3902396848726326
1990-01-15,51.0,1.06,3.47,5.26,1.63,89.12,0.2459189638049128
1990-01-22,50.94,3.78,6.87,8.83,4.6,81.41,0.2388453808745758
1990-01-29,50.97,15.36,5.57,8.73,2.9,74.28,0.3691213592861775
1990-02-05,50.99,1.22,6.04,10.1,3.0,74.84,0.6348605447948348
1990-02-12,50.97,10.48,5.74,10.26,2.17,74.31,1.0322151195085816
1990-02-19,50.95,12.77,3.96,7.11,1.07,85.61,1.5554315170533537
1990-02-26,50.96,9.57,9.89,15.61,5.17,70.37,2.1969337323624227
1990-03-05,51.0,15.84,3.94,6.66,1.53,77.67,2.947433019792009
1990-03-12,51.03,10.78,8.31,11.51,5.84,77.07,3.796062391169052
1990-03-19,51.03,0.0,8.67,15.63,2.44,65.57,4.730533966282801
1990-03-26,51.01,2.65,8.89,13.0,5.44,71.56,5.737316897436363
1990-04-02,50.98,0.0,9.01,14.07,3.87,69.9,6.801833291767024
1990-04-09,50.91,2.73,5.43,11.04,0.73,60.67,7.908669294443567
1990-04-16,50.83,9.73,8.03,13.37,2.96,67.82,9.041798276324528
1990-04-23,50.8,8.31,10.73,16.14,5.76,69.88,10.18481289439032
1990-04-30,50.77,4.2,9.96,14.01,6.69,73.12,11.321162664790767
1990-05-07,50.72,0.0,18.11,25.13,9.56,51.08,12.434393608525165
1990-05-14,50.69,22.96,15.43,21.31,10.9,71.01,13.50838649976314
1990-05-21,50.65,2.31,13.39,19.2,8.07,63.16,14.527590267047971
1990-05-28,50.62,0.0,13.27,18.79,7.73,55.95,15.47724716780675
1990-06-04,50.62,13.94,14.61,20.73,9.29,65.37,16.343606475713678
1990-06-11,50.81,82.96,13.79,17.24,10.81,81.82,17.114123586782707
1990-06-18,51.03,2.56,15.39,19.59,11.31,70.3,17.77764166119602
1990-06-25,51.01,37.88,17.56,22.67,13.14,72.35,18.324553170754683
1990-07-02,50.98,14.16,19.84,24.54,15.71,69.61,18.74693901279512
1990-07-09,50.91,15.14,15.97,20.54,12.21,69.45,19.038683176247268
1990-07-16,50.84,0.69,16.89,22.39,11.23,60.04,19.195561299506963
1990-07-23,50.68,0.0,16.91,22.41,12.37,65.4,19.215301837832374
1990-07-30,50.68,0.19,19.29,25.37,13.64,65.76,19.09761895458104
1990-08-06,50.67,0.36,22.2,29.17,15.33,48.86,18.84421666003233
1990-08-13,50.63,9.42,18.36,24.53,13.19,69.54,18.4587641378671
1990-08-20,50.6,19.11,17.34,22.51,14.11,73.65,17.9468426165686
1990-08-27,50.61,4.05,17.26,22.94,11.96,68.39,17.315864555030075
1990-09-03,50.65,20.88,18.74,24.89,14.26,70.34,16.574966312535448
1990-09-10,50.69,27.73,12.91,16.57,10.63,85.49,15.734875857216691
1990-09-17,50.71,3.87,12.51,16.59,9.3,78.3,14.807757428527829
1990-09-24,50.74,7.81,11.23,15.06,8.86,76.15,13.807035402971746
1990-10-01,50.72,4.14,11.87,15.9,8.33,79.83,12.747199913448489
1990-10-08,50.69,1.56,11.74,16.19,8.37,79.46,11.64359703679397
1990-10-15,50.67,0.0,12.69,18.57,7.77,76.86,10.512206587525334
1990-10-22,50.64,1.45,11.19,16.16,7.73,78.81,9.369410735269197
1990-10-29,50.65,5.0,6.06,11.39,1.93,72.55,8.231756796217404
1990-11-05,50.67,1.77,5.91,8.84,3.41,84.06,7.115717633312993
1990-11-12,50.74,5.14,5.61,7.86,3.1,88.04,6.037453134496234
1990-11-19,50.81,24.29,7.67,9.56,6.2,87.84,5.0125762227270005
1990-11-26,50.86,15.52,3.33,5.29,1.47,88.21,4.055926785884735
1990-12-03,50.9,6.24,1.89,4.03,-0.87,89.41,3.181356799967536
1990-12-10,50.97,23.73,-0.59,1.53,-2.89,85.94,2.401529756936908
1990-12-17,51.02,13.64,0.5,1.57,-0.51,91.25,1.727737301429431
1990-12-24,51.03,6.5,0.66,2.51,-1.09,90.46,1.1697357313761412
1990-12-31,51.03,14.94,3.07,5.51,0.49,78.38,0.7356047299477826
1991-01-07,51.01,10.92,5.56,7.64,2.71,79.0,0.4316303743427756
1991-01-14,50.98,3.28,4.83,7.73,2.26,76.71,0.2622141154120356
1991-01-21,50.95,5.28,-1.43,2.7,-5.53,74.58,0.2298090460671371
1991-01-28,50.93,0.3,1.51,2.53,0.4,90.23,0.3348843812843256
1991-02-04,50.92,0.0,-4.89,-1.33,-8.1,66.8,0.5759186640226552
1991-02-11,50.96,14.91,-5.9,-3.53,-8.43,82.09,0.9494217954323024
1991-02-18,51.01,6.91,-2.87,-0.59,-5.5,86.12,1.449985570362875
1991-02-25,51.03,4.52,2.77,7.59,-1.76,82.58,2.070361986433636
1991-03-04,51.02,0.08,1.83,6.2,-1.26,77.42,2.801568192775446
1991-03-11,51.01,1.13,6.97,11.51,2.71,79.39,3.633016558820908
1991-03-18,51.02,0.96,9.09,15.01,4.23,79.59,4.552667979787826
1991-03-25,51.03,21.82,8.46,11.96,5.29,79.64,5.547206199042105
1991-04-01,51.02,5.19,4.79,8.4,0.93,66.04,6.602230623209067
1991-04-08,50.99,6.6,10.1,15.33,5.46,71.55,7.702464838130972
1991-04-15,50.95,0.0,11.66,17.84,4.6,55.19,8.831977806428535
1991-04-22,50.94,17.69,2.9,7.63,-1.03,73.22,9.974414543795431
1991-04-29,50.93,4.5,7.77,12.59,2.74,71.46,11.113232933907852
1991-05-06,50.92,21.74,7.41,10.96,4.21,80.1,12.231943252946053
1991-05-13,50.9,13.28,10.46,14.4,6.26,74.59,13.314346935488713
1991-05-20,50.86,10.64,9.9,14.54,3.99,69.89,14.344771124527387
1991-05-27,50.83,7.69,10.93,15.39,6.89,69.55,15.308295609392946
1991-06-03,50.81,3.59,14.34,20.16,7.83,59.38,16.190968865604283
1991-06-10,50.79,5.56,13.53,18.59,8.03,66.26,16.980010068453645
1991-06-17,50.77,27.16,14.7,19.06,11.14,67.97,17.663994155235375
1991-06-24,50.73,16.38,16.07,21.33,11.23,71.95,18.233017256477225
1991-07-01,50.68,16.41,16.24,20.7,11.79,75.26,18.67884010078353
1991-07-08,50.61,0.02,23.77,29.57,16.4,54.58,18.99500731683346
1991-07-15,50.58,2.45,21.69,27.07,15.69,65.09,19.17694090508042
1991-07-22,50.49,0.4,17.44,22.0,13.41,67.26,19.22200652571242
1991-07-29,50.46,9.45,19.77,26.2,12.83,62.74,19.129551643044703
1991-08-05,50.43,12.71,21.73,26.43,17.16,71.98,18.90091497402655
1991-08-12,50.42,6.28,21.49,26.99,16.4,67.32,18.53940710405058
1991-08-19,50.4,6.56,17.57,22.89,12.16,66.3,18.05026255074173
1991-08-26,50.39,5.11,17.44,22.71,12.09,69.72,17.440563969826318
1991-09-02,50.38,0.25,16.97,23.07,11.01,69.05,16.719139600556527
1991-09-09,50.35,0.97,15.69,21.53,10.47,65.42,15.89643543564673
1991-09-16,50.37,6.05,15.1,22.37,8.03,63.95,14.98436396666054
1991-09-23,50.39,2.18,14.73,20.63,10.21,73.89,13.99613169496658
1991-09-30,50.38,5.29,15.76,20.57,11.4,72.25,12.946047905848156
1991-10-07,50.41,3.07,12.89,18.3,8.06,72.46,11.849317474657202
1991-10-14,50.48,8.8,14.29,20.06,9.49,75.36,10.721820705112275
1991-10-21,50.53,7.53,8.13,13.07,4.31,74.26,9.57988338761051
1991-10-28,50.6,1.74,4.29,8.99,-0.44,75.79,8.44004040703678
1991-11-04,50.67,6.36,5.11,9.27,1.19,74.15,7.318796322950996
1991-11-11,50.74,35.62,5.64,8.3,3.11,85.19,6.23238638887701
1991-11-18,50.76,1.62,5.07,7.57,2.74,82.06,5.196541471056235
1991-11-25,50.75,7.0,2.39,4.66,-0.41,87.05,4.226260270566248
1991-12-02,50.77,0.03,2.59,4.36,0.76,92.03,3.3355921469559355
1991-12-09,50.81,2.0,0.41,3.17,-1.7,86.33,2.537433688040423
1991-12-16,50.84,0.54,-1.5,1.44,-5.21,77.7,1.843341971459239
1991-12-23,50.86,26.6,4.07,6.36,0.83,85.72,1.2633672219115155
1991-12-30,50.89,6.07,3.06,5.63,0.37,85.23,0.805907287136181
1992-01-06,50.94,15.44,4.49,6.67,2.0,81.88,0.4775860397792613
1992-01-13,50.98,4.68,2.23,4.99,-0.91,87.07,0.2831574658495341
1992-01-20,51.02,24.35,3.04,5.6,0.7,86.35,0.2254368285308299
