Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,52.56,0.0,-1.64,-0.06,-3.44,84.43,0.5846150434034456
1990-01-08,52.53,1.7,-1.74,-0.1,-3.91,84.01,0.3072958168022079
1990-01-15,52.53,1.28,3.46,5.16,1.46,89.44,0.1647819099912162
1990-01-22,52.53,2.63,6.94,8.94,4.53,80.26,0.1591368048818804
1990-01-29,52.54,17.94,5.64,8.79,2.86,73.45,0.2904422378642959
1990-02-05,52.55,4.32,6.04,10.29,2.71,73.39,0.5567970163328297
1990-02-12,52.57,12.6,5.66,10.41,2.0,73.15,0.9543445463614012
1990-02-19,52.58,22.72,3.93,7.06,0.89,84.14,1.4773286729508026
1990-02-26,52.58,9.25,9.77,15.57,4.66,68.92,2.1181770243282374
1990-03-05,52.57,14.32,4.0,6.63,1.56,75.74,2.867610653543036
1990-03-12,52.57,13.31,8.34,11.53,5.76,76.06,3.714778389840686
1990-03-19,52.58,0.0,8.51,15.54,2.2,65.57,4.647413954519768
1990-03-26,52.58,2.7,8.9,13.03,5.41,71.48,5.652013566365321
1990-04-02,52.58,1.5,9.04,13.9,3.71,70.76,6.714031465081769
1990-04-09,52.56,3.9,5.31,11.03,0.4,61.24,7.818090521709217
1990-04-16,52.53,8.04,8.1,13.51,2.61,67.52,8.948204886561511
1990-04-23,52.52,6.74,10.94,16.17,5.77,69.0,10.088011450929509
1990-04-30,52.51,4.7,10.0,13.74,6.97,72.62,11.221006771179413
1990-05-07,52.51,0.0,17.87,24.84,8.76,50.28,12.330786024782824
1990-05-14,52.48,6.13,15.81,21.86,11.14,69.05,13.401280538396204
1990-05-21,52.45,1.79,13.31,19.16,7.61,61.67,14.416990448781297
1990-05-28,52.43,0.0,13.51,18.84,7.97,53.79,15.363209127832633
1990-06-04,52.41,16.87,14.56,20.64,8.81,63.36,16.226236122224897
1990-06-11,52.43,78.43,13.94,17.59,10.86,80.24,16.993575524493146
1990-06-18,52.47,1.92,15.54,19.63,11.36,68.47,17.654116903298178
1990-06-25,52.48,21.42,17.59,22.67,12.84,71.91,18.19829617315942
1990-07-02,52.49,11.11,19.96,24.64,15.57,68.52,18.61823407439589
1990-07-09,52.5,17.74,16.21,20.77,12.23,68.76,18.907850258201503
1990-07-16,52.49,1.91,16.83,22.1,10.87,60.75,19.062951324999304
1990-07-23,52.48,0.0,17.2,22.53,12.63,64.39,19.08129154135217
1990-07-30,52.45,0.0,19.24,25.3,13.1,66.33,18.9626053563006
1990-08-06,52.43,9.02,22.07,28.96,14.49,50.75,18.70861124631801
