Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,37.6,0.22,-1.94,0.07,-3.91,91.27,0.3860255576408509
1990-01-08,37.59,0.73,-2.13,-0.2,-4.37,85.56,0.1030483642044295
1990-01-15,37.59,0.8,3.29,4.84,1.29,91.94,-0.042671709243347
1990-01-22,37.57,4.87,7.09,9.33,4.61,82.06,-0.0490245826431117
1990-01-29,37.56,18.24,5.9,8.6,3.29,73.69,0.0840817359398311
1990-02-05,37.54,2.28,6.17,10.89,2.5,74.97,0.354719818238582
1990-02-12,37.53,5.76,6.17,11.07,2.6,71.13,0.7589707256522171
1990-02-19,37.51,19.65,3.83,7.3,0.83,85.54,1.290980756912731
1990-02-26,37.49,10.42,10.2,16.2,4.9,69.02,1.943046211824356
1990-03-05,37.49,19.57,3.97,6.87,1.21,77.87,2.7057249436652477
1990-03-12,37.48,15.7,8.54,11.74,5.71,77.46,3.5679730849319284
1990-03-19,37.48,0.13,8.5,16.09,1.76,67.48,4.5173049665873135
1990-03-26,37.5,2.78,9.2,13.49,5.66,72.4,5.539973915123756
1990-04-02,37.53,0.05,8.6,14.43,2.91,73.83,6.621171309432405
1990-04-09,37.53,3.27,5.21,11.51,-0.67,63.34,7.745241015063199
1990-04-16,37.52,10.16,7.99,14.13,1.59,66.31,8.89590609078853
1990-04-23,37.52,4.24,10.74,16.66,5.3,72.42,10.056504484676552
1990-04-30,37.52,8.16,9.6,13.74,6.17,78.28,11.21023030670858
1990-05-07,37.51,0.0,16.6,24.76,6.03,58.85,12.340377184224703
1990-05-14,37.52,15.43,16.03,22.69,9.81,71.53,13.430580176321572
1990-05-21,37.51,1.62,13.0,19.17,6.39,65.95,14.465052744193256
1990-05-28,37.52,2.35,13.17,19.16,6.84,59.91,15.428815345997752
1990-06-04,37.52,17.93,14.4,20.77,8.2,68.14,16.307912346111802
1990-06-11,37.52,42.4,14.44,18.77,11.14,81.46,17.08961409784842
1990-06-18,37.51,0.2,15.41,20.0,10.6,73.95,17.76260127340543
1990-06-25,37.5,18.16,17.79,23.57,12.5,75.37,18.317128771879744
1990-07-02,37.49,30.75,19.74,24.87,14.79,74.85,18.745166831899347
1990-07-09,37.48,7.93,16.31,21.04,11.87,73.83,19.04051730551018
1990-07-16,37.48,1.75,16.27,22.5,9.93,67.67,19.19890340962985
1990-07-23,37.47,1.05,17.21,22.89,12.89,68.66,19.218031655433663
1990-07-30,37.46,11.84,18.79,25.27,12.39,72.17,19.09762505891328
1990-08-06,37.45,15.77,21.3,29.33,12.94,59.16,18.839427151706605
1990-08-13,37.44,13.44,18.1,24.49,12.69,73.77,18.4471767341208
1990-08-20,37.43,29.35,17.87,23.1,13.74,78.15,17.92655373593386
1990-08-27,37.42,3.01,16.69,23.31,10.49,71.72,17.285096968930123
