Date,GWL,P,T,Tmax,Tmin,rH,Tsin
1990-01-01,53.29,0.01,-1.8,-0.51,-2.79,90.2,0.39060201571424
1990-01-08,53.31,2.16,-1.51,-0.16,-3.04,89.78,0.0924029456100523
1990-01-15,53.33,0.92,3.83,5.4,2.39,90.9,-0.072400381874031
1990-01-22,53.31,5.42,6.84,8.87,4.46,81.76,-0.1014216267563714
1990-01-29,53.42,22.27,5.39,7.97,3.03,75.0,0.0057594364404991
1990-02-05,53.49,4.85,5.74,9.39,2.97,75.34,0.2475908338560728
1990-02-12,53.52,9.01,5.54,9.47,2.54,73.46,0.620570864758399
1990-02-19,53.54,19.5,2.8,5.34,0.61,86.23,1.1192988059115567
1990-02-26,53.55,7.45,9.84,15.1,6.19,68.16,1.7365531136482328
1990-03-05,53.57,13.69,3.63,6.57,0.94,79.78,2.4633959912874355
1990-03-12,53.59,15.76,7.63,10.67,4.84,78.23,3.289302807768824
1990-03-19,53.58,0.48,8.69,14.86,3.49,63.61,4.20231449353113
1990-03-26,53.58,3.41,8.59,12.27,5.61,70.75,5.189210706954373
1990-04-02,53.59,0.0,8.39,13.83,3.53,69.34,6.235701263927629
1990-04-09,53.57,0.76,4.63,10.99,-0.8,61.71,7.3266330586571105
1990-04-16,53.59,6.58,7.66,13.6,2.59,67.21,8.446209479516352
1990-04-23,53.57,7.69,10.1,16.11,4.96,74.04,9.578219142812872
1990-04-30,53.59,10.71,9.86,14.64,6.41,75.29,10.706270632424332
1990-05-07,53.57,0.0,16.27,24.47,7.17,64.59,11.814029846290255
1990-05-14,53.57,19.53,15.37,21.44,10.57,73.8,12.885456513000806
1990-05-21,53.57,3.9,12.27,17.86,7.13,69.84,13.905036453739076
1990-05-28,53.56,0.48,12.1,18.07,6.36,64.42,14.85800622644225
1990-06-04,53.55,18.05,13.89,20.19,8.6,70.29,15.73056689934947
1990-06-11,53.56,120.38,14.01,18.44,11.13,85.09,16.510083858512285
1990-06-18,53.56,3.82,14.46,19.07,9.89,75.71,17.18526975606931
1990-06-25,53.57,21.36,17.3,22.59,12.9,79.46,17.74634795020753
1990-07-02,53.61,20.33,18.7,24.01,15.13,76.57,18.185194070212205
1990-07-09,53.63,15.33,15.54,20.47,11.63,74.87,18.495453656753234
1990-07-16,53.65,3.79,15.9,21.87,10.74,67.2,18.672634173985863
1990-07-23,53.65,2.68,16.74,22.66,12.93,71.8,18.714170061137164
1990-07-30,53.63,1.32,18.11,24.33,12.54,75.16,18.61945988163605
1990-08-06,53.62,0.47,20.74,28.1,13.47,60.03,18.38987503187036
1990-08-13,53.6,15.15,17.43,23.33,12.9,78.85,18.02873988346865
1990-08-20,53.59,29.68,17.33,22.79,13.67,80.91,17.54128364664507
1990-08-27,53.57,0.49,16.41,22.7,11.24,72.5,16.934564651622754
1990-09-03,53.54,9.1,17.37,23.8,12.43,75.86,16.21736814453448
1990-09-10,53.5,31.41,12.5,16.0,10.1,86.47,15.400079077709178
1990-09-17,53.48,3.26,12.03,16.71,8.59,80.24,14.49453173633097
1990-09-24,53.45,15.42,10.77,14.61,8.24,78.53,13.51383837886572
1990-10-01,53.45,7.49,11.2,15.1,7.96,80.27,12.472199372529394
1990-10-08,53.43,2.15,11.6,15.93,8.39,82.46,11.384697573021654
1990-10-15,53.45,0.0,12.8,18.19,8.2,78.4,10.267079925892148
1990-10-22,53.41,0.15,9.77,14.69,6.43,85.25,9.135529451934618
1990-10-29,53.39,4.26,4.8,10.44,0.76,78.73,8.006430918243774
1990-11-05,53.38,4.05,5.73,8.87,2.9,85.94,6.896133588000979
1990-11-12,53.39,3.0,4.49,6.71,2.27,91.99,5.820714484353311
1990-11-19,53.4,20.7,7.43,9.07,6.27,90.81,4.795745596308835
1990-11-26,53.41,25.88,2.99,4.8,1.31,90.48,3.836068397488491
1990-12-03,53.42,2.66,1.83,4.44,-0.8,88.91,2.955578942686709
1990-12-10,53.4,18.06,-0.16,1.81,-2.17,85.86,2.16702665402692
1990-12-17,53.39,9.01,0.16,1.64,-1.03,89.06,1.48182971027272
1990-12-24,53.4,4.21,-0.13,1.41,-1.8,89.73,0.9099097124448754
1990-12-31,53.43,15.16,2.36,4.67,0.13,80.43,0.4595480197729511
1991-01-07,53.49,15.05,5.07,6.76,2.87,82.11,0.1372658362268346
1991-01-14,53.54,2.87,4.4,7.34,2.21,78.55,-0.0522702160341506
1991-01-21,53.57,1.42,-1.36,1.13,-5.09,77.15,-0.1063156690045303
1991-01-28,53.57,0.06,1.76,2.9,0.51,88.9,-0.0240879485262457
1991-02-04,53.56,0.0,-5.51,-1.51,-8.73,69.46,0.1932222940954666
1991-02-11,53.54,5.21,-6.0,-3.46,-9.19,81.73,0.5424684226347942
1991-02-18,53.55,1.73,-3.01,-0.54,-6.4,84.33,1.0185933790050168
1991-02-25,53.57,2.27,2.21,6.7,-2.21,82.57,1.6147029090851888
1991-03-04,53.57,0.16,1.6,5.59,-1.26,78.54,2.32216539100945
1991-03-11,53.56,1.58,5.0,9.64,0.2,79.91,3.130736820412689
1991-03-18,53.57,0.78,6.96,11.66,2.86,86.06,4.028709142855202
1991-03-25,53.6,31.25,7.41,11.49,3.76,80.7,5.003079785584519
1991-04-01,53.61,3.84,4.14,8.56,-0.56,71.14,6.039739933826102
1991-04-08,53.63,5.89,10.2,15.11,5.56,74.41,7.123678825376924
1991-04-15,53.63,0.0,10.64,17.26,3.01,63.87,8.23920110533067
1991-04-22,53.61,10.95,2.73,7.26,-1.31,74.87,9.370154093655245
1991-04-29,53.63,3.68,7.17,12.5,2.27,77.74,10.500161674803604
1991-05-06,53.64,43.05,6.49,10.07,2.97,85.39,11.612861422654628
1991-05-13,53.64,4.29,9.69,13.14,5.51,80.76,12.692141527232122
1991-05-20,53.66,11.13,8.93,13.89,2.99,73.71,13.722374092520257
1991-05-27,53.67,10.82,10.6,14.79,6.2,70.03,14.688641427241333
1991-06-03,53.67,2.96,13.3,19.17,6.74,66.56,15.576952051920896
1991-06-10,53.66,4.02,13.04,18.19,7.6,70.71,16.37444329447478
1991-06-17,53.62,33.34,14.3,19.0,10.56,69.99,17.069567540748743
1991-06-24,53.59,24.38,15.27,20.67,10.54,75.92,17.652259443116357
1991-07-01,53.62,16.69,15.86,20.17,11.64,76.9,18.11408166596778
1991-07-08,53.64,0.0,21.66,27.91,13.19,65.44,18.4483470577046
1991-07-15,53.61,24.07,20.07,25.39,14.17,71.51,18.650215480199986
1991-07-22,53.61,14.24,16.21,20.46,13.24,78.04,18.716763893640383
1991-07-29,53.55,3.55,18.47,24.89,11.67,72.21,18.647028681925757
1991-08-05,53.55,0.78,21.63,27.2,16.06,71.59,18.442019605759263
1991-08-12,53.52,20.2,20.33,25.66,16.27,73.02,18.104705181387068
1991-08-19,53.45,10.82,15.94,21.54,11.54,77.01,17.639969696702835
1991-08-26,53.46,3.92,16.76,21.66,11.24,76.54,17.054542487120695
1991-09-02,53.48,2.72,16.26,22.86,10.46,75.8,16.356900495296493
1991-09-09,53.33,0.19,14.6,21.04,8.24,69.68,15.55714552562574
1991-09-16,53.37,16.08,14.06,20.94,7.84,70.44,14.666857970863802
1991-09-23,53.39,21.67,14.09,19.73,9.99,79.37,13.698929128896015
1991-09-30,53.35,3.62,15.3,19.4,10.63,77.76,12.66737453769889
1991-10-07,53.36,4.74,12.57,17.11,8.19,76.77,11.58713103138742
1991-10-14,53.34,7.16,12.56,18.19,7.51,83.29,10.473840455963096
1991-10-21,53.34,3.09,8.36,12.37,4.53,77.67,9.343623176541705
1991-10-28,53.32,0.18,3.47,8.09,-1.54,81.65,8.212844655659763
1991-11-04,53.31,6.12,4.3,7.76,0.36,76.69,7.097878482588795
1991-11-11,53.31,23.61,5.61,7.86,3.27,84.43,6.0148692849744005
1991-11-18,53.31,2.69,4.73,6.89,2.4,85.69,4.97949895582339
1991-11-25,53.3,2.28,2.24,4.49,-0.01,92.4,4.006759580853855
1991-12-02,53.31,0.19,2.97,4.56,1.67,92.36,3.110736354204048
1991-12-09,53.3,2.53,0.67,3.4,-1.56,87.03,2.3044036258636336
1991-12-16,53.26,0.0,-1.6,0.84,-5.0,82.18,1.599437034046565
1991-12-23,53.28,33.58,3.54,6.16,0.07,86.67,1.0060444428140194
1991-12-30,53.31,9.4,2.81,5.87,-0.11,85.05,0.5328181329584538
1992-01-06,53.31,1.23,4.09,5.86,2.0,84.17,0.1866103864139212
1992-01-13,53.31,2.62,1.86,5.19,-1.97,86.59,-0.0275657342792374
1992-01-20,53.3,17.35,2.89,5.57,-0.3,84.34,-0.1066089747487364
1992-01-27,53.3,0.37,-4.24,-1.76,-7.53,86.7,-0.0493747947241125
1992-02-03,53.31,7.14,0.94,2.14,-0.94,92.96,0.1433080591049123
1992-02-10,53.32,2.92,3.79,6.69,0.83,83.12,0.4686495532790911
1992-02-17,53.34,11.71,4.2,7.07,1.53,85.04,0.9219387670476582
1992-02-24,53.34,3.97,2.44,4.63,-0.84,83.88,1.4966121061520248
1992-03-02,53.34,1.02,6.03,11.64,0.91,78.26,2.184348343184792
1992-03-09,53.35,1.05,6.64,11.11,2.96,75.64,2.975189108346422
1992-03-16,53.37,21.33,3.09,7.07,-0.74,75.22,3.857683085902967
1992-03-23,53.46,24.48,5.63,9.49,2.2,85.67,4.81905182839001
1992-03-30,53.54,17.29,2.69,5.31,-0.43,83.83,5.845374787585996
1992-04-06,53.55,4.25,6.31,11.54,1.67,70.75,6.92179088302002
1992-04-13,53.53,3.76,8.79,13.99,3.77,62.41,8.032713689316632
1992-04-20,53.52,19.36,5.97,10.19,2.71,72.45,9.16205712648179
1992-04-27,53.53,2.51,11.04,16.01,5.5,63.65,10.293468385150089
1992-05-04,53.53,7.14,10.37,14.77,5.29,69.34,11.410564714053832
1992-05-11,53.54,29.51,10.43,14.96,5.66,75.67,12.497170641048658
1992-05-18,53.54,0.34,14.3,20.16,8.26,68.55,13.53755219275246
1992-05-25,53.52,0.0,17.69,24.66,9.23,56.57,14.516644721315568
1992-06-01,53.51,0.01,17.56,24.14,9.14,57.36,15.420271039406131
1992-06-08,53.45,0.07,20.63,26.94,13.66,52.53,16.235346704833265
1992-06-15,53.45,18.52,16.86,22.61,11.73,73.3,16.95006948230114
1992-06-22,53.37,0.0,18.0,25.1,11.46,60.85,17.554090238902646
1992-06-29,53.37,0.0,19.06,26.1,9.76,51.19,18.03866279879756
1992-07-06,53.35,8.23,20.34,26.33,14.74,58.84,18.396770587191277
1992-07-13,53.33,1.95,19.97,25.74,13.23,59.66,18.6232282298184
1992-07-20,53.28,17.31,19.34,24.79,13.4,68.66,18.71475663677822
1992-07-27,53.25,7.78,21.21,28.5,14.61,63.13,18.670030483513777
1992-08-03,53.23,8.6,20.91,27.4,13.64,61.81,18.489697401413288
1992-08-10,53.21,0.7,23.23,31.14,15.37,54.73,18.17636860015559
1992-08-17,53.18,27.96,17.11,20.91,13.94,73.22,17.73458105758729
1992-08-24,53.19,14.98,17.59,22.61,13.21,72.74,17.17073182461952
1992-08-31,53.22,45.12,19.36,24.29,15.34,83.46,16.492985396404137
1992-09-07,53.23,13.34,12.99,16.77,9.44,83.56,15.711155491048462
1992-09-14,53.23,0.2,13.51,19.03,8.93,78.36,14.836562947703513
1992-09-21,53.18,0.1,13.04,18.81,6.71,78.0,13.881871801651355
1992-09-28,53.17,1.64,14.6,20.87,9.96,82.38,12.86090591001147
1992-10-05,53.15,3.26,9.89,15.6,5.14,78.34,11.788448783313184
1992-10-12,53.13,1.88,7.31,11.94,3.7,89.79,10.680029521357614
1992-10-19,53.13,3.14,4.51,9.41,-0.16,81.15,9.551697953002073
1992-10-26,53.14,6.9,4.44,8.54,1.63,88.53,8.419792235826645
1992-11-02,53.15,13.77,2.51,5.46,-1.23,92.59,7.300702280821535
1992-11-09,53.09,5.96,6.3,9.16,3.31,91.39,6.210632427689534
1992-11-16,53.09,19.01,4.07,6.37,1.16,94.67,5.165366807206651
1992-11-23,53.09,12.99,3.53,5.89,1.46,92.74,4.180040788176921
1992-11-30,53.1,20.66,4.8,7.19,2.66,95.33,3.268921818412804
1992-12-07,53.12,8.27,3.7,6.4,1.19,85.99,2.445202833146732
1992-12-14,53.13,15.63,3.53,4.61,1.51,91.28,1.7208112223058416
1992-12-21,53.15,10.74,1.37,3.5,-0.77,92.74,1.1062361227887507
1992-12-28,53.16,0.0,-5.07,-2.04,-7.6,86.91,0.6103765365397482
1993-01-04,53.17,0.0,-6.6,-3.9,-8.63,87.56,0.2404124736595303
1993-01-11,53.19,15.06,4.03,6.43,0.34,86.18,0.0017009863903165
1993-01-18,53.22,9.01,6.41,10.46,3.54,75.69,-0.1023014006039346
1993-01-25,53.23,17.12,5.91,8.79,2.91,81.44,-0.0700887404587859
